"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
22119,9/30/2020 0:00:00,12268,1435000,0,966363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435000,0,0,0,0,1435000,0,0,0,0,0,0,0,0,0,0,0,0,0,60164326,0,0,0,0,0,0,0,0,,0,64589704,0,0,0,0,0,0,0,0,0,0,0
22128,9/30/2020 0:00:00,12277,0,0,3874456,1749308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804701,20649793,3686227,0,0,27140721,0,0,0,0,0,0,979383,106985,0,0,0,0,0,0,0,0,0,0,0,449359562,122,6003695,6003695,0,0,0,122,6003695,,0,495392691,0,0,0,0,0,0,0,0,0,0,0
22131,9/30/2020 0:00:00,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188962,0,0,0,0,0,0,0,0,,0,1510318,0,0,0,0,0,0,0,0,0,0,0
22132,9/30/2020 0:00:00,12281,0,0,90133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,15519009,0,0,0,0,0,0,0,0,,0,17144096,0,0,0,0,0,0,0,0,0,0,0
22139,9/30/2020 0:00:00,12288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29212,0,0,0,0,0,0,0,0,0,0,0,0,3932951,0,0,0,0,0,0,0,0,,0,4456513,0,0,0,0,0,0,0,0,0,0,0
22141,9/30/2020 0:00:00,12290,0,28678336,634359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45487283,2504986,1950079,8107021,16199660,74249029,0,0,0,0,0,0,153478,606325,0,0,0,0,0,0,0,723197,0,0,0,223793052,0,0,0,0,0,0,0,0,,0,253721694,0,0,0,0,0,0,0,0,0,0,0
22151,9/30/2020 0:00:00,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274238,0,0,0,0,0,0,0,0,,0,323159,0,0,0,0,0,0,0,0,0,0,0
22157,9/30/2020 0:00:00,12306,16800033,147346751,4371055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8076478,9380645,4068739,52624825,9617374,83768061,5502559,6748900,4548574,0,0,16800033,1827172,761239,0,0,0,0,0,0,0,424600,0,0,0,679506984,0,0,0,0,0,0,0,0,,0,747339293,0,0,0,0,0,0,0,0,0,0,0
22159,9/30/2020 0:00:00,12308,0,0,316223,28393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245445,6638377,4406966,0,0,12290788,0,0,0,0,0,0,0,416788,0,0,0,0,0,0,0,0,0,0,0,35398824,0,0,0,0,0,0,0,0,,0,39217167,0,0,0,0,0,0,0,0,0,0,0
22167,9/30/2020 0:00:00,12313,4181713,7890209,1942930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,2228352,1453733,249628,0,4181713,0,0,0,0,0,0,0,0,0,0,0,0,0,121759854,0,0,0,0,0,0,0,0,,0,132442632,0,0,0,0,0,0,0,0,0,0,0
22174,9/30/2020 0:00:00,12320,1271000,0,364910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000,996000,0,0,0,1271000,0,0,0,0,0,0,0,0,0,0,0,0,0,8636996,0,0,0,0,0,0,0,0,,0,9451691,0,0,0,0,0,0,0,0,0,0,0
22178,9/30/2020 0:00:00,12324,0,0,21359,152566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60783,0,0,0,0,0,0,0,0,0,0,0,0,6329899,0,0,0,0,0,0,0,0,,0,6723978,0,0,0,0,0,0,0,0,0,0,0
22195,9/30/2020 0:00:00,12341,0,0,290293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9506809,0,0,0,0,0,0,0,0,,0,10341452,0,0,0,0,0,0,0,0,0,0,0
22213,9/30/2020 0:00:00,12357,0,0,349060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761308,1034557,0,0,1795865,0,0,0,0,0,0,0,59865,0,0,0,0,0,0,0,0,0,0,0,24192307,0,0,0,0,0,0,0,0,,0,28997661,0,0,0,0,0,0,0,0,0,0,0
22216,9/30/2020 0:00:00,12360,109,0,456280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,39761284,7,314654,314654,0,0,0,7,314654,,0,43513249,0,0,0,0,0,0,0,0,0,0,0
22219,9/30/2020 0:00:00,12363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446071,0,0,0,0,0,0,0,0,,0,747383,0,0,0,0,0,0,0,0,0,0,0
22220,9/30/2020 0:00:00,12364,5327000,0,596276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4331000,996000,0,0,0,5327000,0,0,0,0,0,0,0,0,0,0,0,0,0,16329987,0,0,0,0,0,0,0,0,,0,18423684,0,0,0,0,0,0,0,0,0,0,0
22226,9/30/2020 0:00:00,12370,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255682,0,0,0,0,0,0,0,0,,0,309698,0,0,0,0,0,0,0,0,0,0,0
22241,9/30/2020 0:00:00,12383,0,0,1570611,273199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84995726,0,0,0,0,0,0,0,0,,0,93443922,0,0,0,0,0,0,0,0,0,0,0
22247,9/30/2020 0:00:00,12389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,0,0,0,0,0,0,0,0,0,0,1863268,0,0,0,0,0,0,0,0,,0,2311784,0,0,0,0,0,0,0,0,0,0,0
22280,9/30/2020 0:00:00,12421,0,0,792467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153798,0,0,0,0,0,0,0,0,0,0,0,0,125577900,3,162300,162300,0,0,0,3,162300,,0,140761204,0,0,0,0,0,0,0,0,0,0,0
22299,9/30/2020 0:00:00,12440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875752,0,0,0,0,0,0,0,0,,0,2392207,0,0,0,0,0,0,0,0,0,0,0
22307,9/30/2020 0:00:00,12447,0,0,3691104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434367,0,0,0,0,0,0,0,0,0,0,0,0,150865049,39,915177,910251,0,0,0,38,882341,,0,164484222,0,0,0,0,0,0,0,0,0,0,0
22314,9/30/2020 0:00:00,12454,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450312,0,0,0,0,0,0,0,0,,0,3145072,0,0,0,0,0,0,0,0,0,0,0
22322,9/30/2020 0:00:00,12462,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104770,0,0,0,0,0,0,0,0,,0,4926321,0,0,0,0,0,0,0,0,0,0,0
22323,9/30/2020 0:00:00,12463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78871,0,0,0,0,0,0,0,0,,0,87377,0,0,0,0,0,0,0,0,0,0,0
22337,9/30/2020 0:00:00,12476,0,0,379211,1763406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,0,0,0,0,0,0,0,0,0,0,0,0,14376284,0,0,0,0,0,0,0,0,,0,16096719,0,0,0,0,0,0,0,0,0,0,0
22340,9/30/2020 0:00:00,12479,0,0,15406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9665,0,0,0,0,0,0,0,0,0,0,0,0,742871,0,0,0,0,0,0,0,0,,0,3800356,0,0,0,0,0,0,0,0,0,0,0
22344,9/30/2020 0:00:00,12482,0,434,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249993,2421397,0,3438087,50,2407389,2345106,0,0,0,42,2324001,,0,1292267,0,0,0,0,0,0,0,0,0,0,0
22362,9/30/2020 0:00:00,12500,0,0,219211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22518,0,0,0,0,0,0,0,0,0,0,0,0,7780538,0,0,0,0,0,0,0,0,,0,9520094,0,0,0,0,0,0,0,0,0,0,0
22369,9/30/2020 0:00:00,12506,0,0,1485592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202914,5331666,6382613,0,0,14917193,0,0,0,0,0,0,168684,292982,0,0,0,0,0,0,0,0,0,0,0,55043313,0,0,0,0,0,0,0,0,,0,60210246,0,0,0,0,0,0,0,0,0,0,0
22400,9/30/2020 0:00:00,12537,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041693,0,0,0,0,0,0,0,0,,0,3540701,0,0,0,0,0,0,0,0,0,0,0
22417,9/30/2020 0:00:00,12553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342674,0,0,0,0,0,0,0,0,,0,423851,0,0,0,0,0,0,0,0,0,0,0
22426,9/30/2020 0:00:00,12562,0,14583492,893045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422309,0,0,0,0,0,0,0,0,0,0,0,0,48910756,0,0,0,0,0,0,0,0,,0,54889048,0,0,0,0,0,0,0,0,0,0,0
22428,9/30/2020 0:00:00,12564,892000,0,7339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892000,0,0,0,892000,1,0,0,0,0,0,0,0,0,0,0,0,0,7357652,0,0,0,0,0,0,0,0,,0,9101954,0,0,0,0,0,0,0,0,0,0,0
22447,9/30/2020 0:00:00,12583,0,0,95158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12028988,0,0,0,0,0,0,0,0,,0,13216229,0,0,0,0,0,0,0,0,0,0,0
22449,9/30/2020 0:00:00,12584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245610,0,0,0,0,0,0,0,0,,0,2838885,0,0,0,0,0,0,0,0,0,0,0
22456,9/30/2020 0:00:00,12591,913922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3521,410670,0,299731,200000,913922,0,0,0,0,0,0,0,0,0,0,0,0,0,18747495,0,0,0,0,0,0,0,0,,0,21255789,0,0,0,0,0,0,0,0,0,0,0
22458,9/30/2020 0:00:00,12593,0,98661380,19934919,2654755,0,0,0,0,0,0,6514020,6928309,13442329,0,0,0,0,0,0,971554,52502357,70726371,39325489,5905338,169431109,0,0,0,0,0,0,6133139,1621337,494725,0,0,0,0,0,-821968,215758,0,0,0,1461850893,0,0,0,0,0,0,0,0,,0,1624338495,0,0,0,0,0,0,0,0,0,0,0
22464,9/30/2020 0:00:00,12599,11241000,0,629263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3754000,4520000,2967000,0,0,11241000,0,0,0,0,0,0,0,0,0,0,0,0,0,36550520,0,0,0,0,0,0,0,0,,0,39355691,0,0,0,0,0,0,0,0,0,0,0
22468,9/30/2020 0:00:00,12603,0,13532827,832490,72966,0,0,0,0,0,0,13682294,0,13682294,0,0,0,0,0,0,377657922,19591010,21945503,73963631,121374503,614532569,0,0,0,0,0,0,222498,9746410,94821,0,0,0,0,0,0,6670361,3440592,3440592,0,1800674625,107,4640092,4640092,0,0,0,107,4640092,,0,1969993102,0,0,0,0,0,0,0,0,0,0,0
22478,9/30/2020 0:00:00,12612,10036709,0,148491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620884,4668024,3291737,1456064,0,10036709,25956,0,0,0,0,0,0,0,0,0,0,0,0,45218836,0,0,0,0,0,0,0,0,,0,51646198,0,0,0,0,0,0,0,0,0,0,0
22520,9/30/2020 0:00:00,12654,45000000,0,1980473,486552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,25000000,2000000,0,45000000,66419,0,0,0,0,0,0,0,0,0,0,0,0,200699589,0,0,0,0,0,0,0,0,,0,232532751,0,0,0,0,0,0,0,0,0,0,0
22522,9/30/2020 0:00:00,12656,0,0,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862754,0,0,0,0,0,0,0,0,,0,1072727,0,0,0,0,0,0,0,0,0,0,0
22527,9/30/2020 0:00:00,12661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197062,0,0,0,0,0,0,0,0,,0,4769482,0,0,0,0,0,0,0,0,0,0,0
22530,9/30/2020 0:00:00,12664,0,0,661463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28480384,0,0,0,0,0,0,0,0,,0,35848432,0,0,0,0,0,0,0,0,0,0,0
22554,9/30/2020 0:00:00,12687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846858,0,0,0,0,0,0,0,0,,0,1264389,0,0,0,0,0,0,0,0,0,0,0
22560,9/30/2020 0:00:00,12693,0,0,185062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426410,0,0,0,0,0,0,0,0,,0,2615912,0,0,0,0,0,0,0,0,0,0,0
22566,9/30/2020 0:00:00,12699,0,0,252916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235998,3458370,3289503,3128990,0,12112861,0,0,0,0,0,0,0,364770,0,0,0,0,0,0,0,0,0,0,0,42902090,0,0,0,0,0,0,0,0,,0,49262075,0,0,0,0,0,0,0,0,0,0,0
22581,9/30/2020 0:00:00,12713,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926919,0,0,0,0,0,0,0,0,,0,1039025,0,0,0,0,0,0,0,0,0,0,0
22592,9/30/2020 0:00:00,12724,0,45988140,9638922,3861976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177854961,560500805,196807187,25390926,0,960553879,0,0,0,0,0,0,6519058,12869636,0,0,0,0,0,0,0,0,0,0,0,2070666719,0,0,0,0,0,0,0,0,,0,2296477719,0,0,0,0,0,0,0,0,0,0,0
22625,9/30/2020 0:00:00,12757,0,0,619663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521133,1922654,0,0,0,7443787,0,0,0,0,0,0,0,57037,0,0,0,0,0,0,0,0,0,0,0,53054000,0,0,0,0,0,0,0,0,,0,59745379,0,0,0,0,0,0,0,0,0,0,0
22637,9/30/2020 0:00:00,12769,0,3237577,682847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7467202,127788835,38699551,47537398,0,221492986,0,0,0,0,0,0,1035838,4050893,0,0,0,0,0,0,0,577301,0,0,0,701381385,0,0,0,0,0,0,0,0,,0,783573005,0,0,0,0,0,0,0,0,0,0,0
22652,9/30/2020 0:00:00,12784,2659300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659300,0,0,0,2659300,0,0,0,0,0,0,0,0,0,0,0,0,0,13614261,0,0,0,0,0,0,0,0,,0,14925631,0,0,0,0,0,0,0,0,0,0,0
22657,9/30/2020 0:00:00,12789,0,0,721517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57248937,0,0,0,0,0,0,0,0,,0,74646232,0,0,0,0,0,0,0,0,0,0,0
22678,9/30/2020 0:00:00,12810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3426,0,0,0,0,0,0,0,0,0,0,0,0,2006978,0,0,0,0,0,0,0,0,,0,2451452,0,0,0,0,0,0,0,0,0,0,0
22681,9/30/2020 0:00:00,12812,0,0,37892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5648115,0,0,0,0,0,0,0,0,,0,6248831,0,0,0,0,0,0,0,0,0,0,0
22686,9/30/2020 0:00:00,12817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524188,0,0,0,0,0,0,0,0,,0,2540302,0,0,0,0,0,0,0,0,0,0,0
22688,9/30/2020 0:00:00,12818,932883,0,275665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147071,35812,750000,0,0,932883,409522,0,0,0,0,0,0,0,0,0,0,0,0,23731843,0,0,0,0,0,0,0,0,,0,25888490,0,0,0,0,0,0,0,0,0,0,0
22695,9/30/2020 0:00:00,12825,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4030,0,0,0,0,0,0,0,0,0,0,0,0,2968940,0,0,0,0,0,0,0,0,,0,3618798,0,0,0,0,0,0,0,0,0,0,0
22697,9/30/2020 0:00:00,12827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051392,0,0,0,0,0,0,0,0,,0,1241383,0,0,0,0,0,0,0,0,0,0,0
22700,9/30/2020 0:00:00,12830,0,534424,41262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880335,0,0,0,0,0,0,0,0,,0,2180589,0,0,0,0,0,0,0,0,0,0,0
22704,9/30/2020 0:00:00,12834,0,0,381066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683000,1740000,2188245,0,0,6611245,0,0,0,0,0,0,42761,0,0,0,0,0,0,0,0,0,0,0,0,22451213,0,0,0,0,0,0,0,0,,0,25243617,0,0,0,0,0,0,0,0,0,0,0
22719,9/30/2020 0:00:00,12849,0,0,168594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12855291,0,0,0,0,0,0,0,0,,0,14097526,0,0,0,0,0,0,0,0,0,0,0
22723,9/30/2020 0:00:00,12853,2835000,0,94814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,2085000,0,0,0,2835000,0,0,0,0,0,0,0,0,0,0,0,0,0,7909452,0,0,0,0,0,0,0,0,,0,8909497,0,0,0,0,0,0,0,0,0,0,0
22740,9/30/2020 0:00:00,12869,0,0,87514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-844,0,0,0,4332429,0,0,0,0,0,0,0,0,,0,4983402,0,0,0,0,0,0,0,0,0,0,0
22747,9/30/2020 0:00:00,12876,0,0,354594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251723,0,0,0,0,0,0,0,0,0,0,0,0,22547559,0,0,0,0,0,0,0,0,,0,27058474,0,0,0,0,0,0,0,0,0,0,0
22754,9/30/2020 0:00:00,12883,1488000,0,1252228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496000,992000,0,0,1488000,0,0,0,0,0,0,0,0,0,0,0,0,0,42589610,0,0,0,0,0,0,0,0,,0,47010482,0,0,0,0,0,0,0,0,0,0,0
22769,9/30/2020 0:00:00,12898,0,75620621,1615071,0,0,0,0,0,0,0,0,290444,290444,0,0,0,0,0,0,12091609,1747222,10451174,15422988,0,39712993,0,0,0,0,0,0,45035909,389456,0,0,0,0,0,0,279789,0,0,0,0,840047026,0,0,0,0,0,0,0,0,,0,902725966,0,0,0,0,0,0,0,0,0,0,0
22785,9/30/2020 0:00:00,12914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411974,0,0,0,0,0,0,0,0,,0,595317,0,0,0,0,0,0,0,0,0,0,0
22883,9/30/2020 0:00:00,13012,0,0,246921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16377818,0,0,0,0,0,0,0,0,,0,18119577,0,0,0,0,0,0,0,0,0,0,0
22931,9/30/2020 0:00:00,13060,38443174,34000000,5035834,637123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326840,11927960,11180878,7007496,0,38443174,324082,0,0,0,0,0,0,0,0,0,0,0,0,323192984,0,0,0,0,0,0,0,0,,0,357433285,0,0,0,0,0,0,0,0,0,0,0
22953,9/30/2020 0:00:00,13082,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3308777,0,0,0,0,0,0,0,0,,0,4874437,0,0,0,0,0,0,0,0,0,0,0
22962,9/30/2020 0:00:00,13091,0,0,143007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8595974,0,0,0,0,0,0,0,0,,0,9636227,0,0,0,0,0,0,0,0,0,0,0
22972,9/30/2020 0:00:00,13101,0,0,204944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15862050,0,0,0,0,0,0,0,0,,0,17613818,0,0,0,0,0,0,0,0,0,0,0
22978,9/30/2020 0:00:00,13107,0,0,243510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19994803,0,0,0,0,0,0,0,0,,0,21637658,0,0,0,0,0,0,0,0,0,0,0
23004,9/30/2020 0:00:00,13133,5220584,5594767,989926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7433888,17025089,21603027,6446606,0,52508610,1737176,3483408,0,0,0,5220584,0,563931,0,0,0,0,0,0,1414,0,0,0,0,291437395,0,0,0,0,0,0,0,0,,0,325328382,0,0,0,0,0,0,0,0,0,0,0
23015,9/30/2020 0:00:00,13144,0,0,314547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12284,0,0,0,0,0,0,0,0,0,0,0,0,25607650,0,0,0,0,0,0,0,0,,0,29077234,0,0,0,0,0,0,0,0,0,0,0
23017,9/30/2020 0:00:00,13146,0,0,1343812,138982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5492248,1482954,0,0,6975202,0,0,0,0,0,0,44934,57515,0,0,0,0,0,0,0,0,0,0,0,132161513,0,0,0,0,0,0,0,0,,0,146996970,0,0,0,0,0,0,0,0,0,0,0
23020,9/30/2020 0:00:00,13149,0,112695809,4062004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114068483,161569837,210708537,73925208,3139725,563411790,0,0,0,0,0,0,454455,11133871,0,0,0,0,0,0,2066230,86322,0,0,0,1072945106,0,0,0,0,0,0,0,0,,0,1234832057,0,0,0,0,0,0,0,0,0,0,0
23037,9/30/2020 0:00:00,13166,42814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,0,34091,0,42814,0,0,0,0,0,0,0,0,0,0,0,0,0,904828,0,0,0,0,0,0,0,0,,0,999347,0,0,0,0,0,0,0,0,0,0,0
23052,9/30/2020 0:00:00,13181,0,0,41274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6538962,0,0,0,0,0,0,0,0,,0,7428050,0,0,0,0,0,0,0,0,0,0,0
