"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_NW0001","ACCT_NW0002","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
68421,12/31/2019 0:00:00,3461,0,29252279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3040,0,0,0,0,0,0,0,0,0,690107370,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68423,12/31/2019 0:00:00,9215,16591038,23099904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555773,0,0,0,0,0,0,0,0,0,0,241549625,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68425,12/31/2019 0:00:00,701,0,6783475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580648,0,0,0,0,0,0,0,0,0,193511115,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68428,12/31/2019 0:00:00,5985,3833,348842549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18333044,107731,0,0,0,0,0,0,0,0,0,2535575973,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68429,12/31/2019 0:00:00,3434,0,244794077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16468747,966486,0,0,0,0,0,0,0,0,0,2970088029,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68430,12/31/2019 0:00:00,26348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343360,0,0,0,0,0,0,0,0,0,0,444607046,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68432,12/31/2019 0:00:00,2614,0,10254886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88439,0,0,0,0,0,0,0,0,0,142776989,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68433,12/31/2019 0:00:00,13112,0,94590796,0,0,0,0,0,0,0,0,0,399842,0,0,0,0,399842,19713793,128555948,130360354,97814165,12264613,388708873,0,0,0,0,0,0,8072302,2974146,0,0,0,0,0,0,1997175,-646707,0,1653999390,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68434,12/31/2019 0:00:00,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692679,2192168,0,0,0,0,0,0,0,480426,0,1208308731,0,0,0,0,0,0,,0,49069645,0,0,0,0,0,0,0,0,0,0
68437,12/31/2019 0:00:00,14563,0,229646821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13790396,1827975,0,0,0,0,0,0,0,2477205,0,4650256680,20,9979880,9841649,216,116404338,111005452,,0,0,0,0,0,0,0,0,0,0,0,0
68439,12/31/2019 0:00:00,762,0,989216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3377580,0,0,0,0,0,0,0,0,0,0,490746319,5,120739,76243,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68440,12/31/2019 0:00:00,14459,0,5156324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389681,-12291,0,0,0,0,0,0,0,0,0,170761201,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68441,12/31/2019 0:00:00,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252256,-103422,241521,0,0,0,0,0,0,0,0,463517028,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68442,12/31/2019 0:00:00,8116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160498,-745,0,0,0,0,0,0,0,0,0,194361095,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68443,12/31/2019 0:00:00,11567,0,0,0,0,0,0,0,0,702922,984375,1687297,52884,72089,21499,85841,0,232313,187677,354711,369327,0,0,911715,0,0,0,0,0,0,338605,-6714,269535,0,0,0,0,0,0,0,0,197085169,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68444,12/31/2019 0:00:00,103,0,37500000,0,0,0,0,0,0,0,0,0,116813,239867,310198,2138444,1072277,3877599,38121792,10161006,2769995,12790440,2508096,66351329,0,0,0,0,0,0,0,96233,291122,0,0,0,0,0,0,0,0,445106112,0,0,0,1,41244,40568,,0,0,0,0,0,0,0,0,0,0,0,0
68445,12/31/2019 0:00:00,3393,0,13931687,0,0,0,1017745,1016782,0,0,0,2034527,0,212584,0,0,0,212584,24523547,15598842,12905848,7571962,0,60600199,0,0,0,0,0,0,2324500,-392016,251734,0,0,0,0,0,0,-17675,0,766015696,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68446,12/31/2019 0:00:00,8030,0,238536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29267647,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68447,12/31/2019 0:00:00,539,0,8621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410134,0,0,0,0,0,0,0,0,0,0,102805285,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68448,12/31/2019 0:00:00,14241,0,221979047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11044660,2791410,0,0,0,0,0,0,355726,0,0,5633362597,0,0,0,312,26528221,22885676,,0,0,0,0,0,0,0,0,0,0,0,0
68449,12/31/2019 0:00:00,9663,0,1853295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82125,85287,0,0,0,0,0,0,0,0,0,111997707,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68450,12/31/2019 0:00:00,8331,0,12740847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723592,79222,0,0,0,0,0,0,130767,-57249,0,83306436,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68451,12/31/2019 0:00:00,25267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090003,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68453,12/31/2019 0:00:00,2536,0,67677248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17252288,85698680,10877091,0,0,113828059,0,0,0,0,0,0,0,-147524,0,0,0,0,0,0,0,0,0,675676216,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68456,12/31/2019 0:00:00,4498,0,76965263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233019,-1197287,0,0,0,0,0,0,0,1305053,0,1485562463,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68457,12/31/2019 0:00:00,1126,0,13775919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303460,-241431,0,0,0,0,0,0,0,78167,0,1366166328,0,0,0,0,0,0,,0,26031286,27026861,0,0,0,0,0,0,0,0,0
68458,12/31/2019 0:00:00,2947,34029899,37269130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808615,751320,0,0,0,0,0,0,0,0,0,815203049,16,1259932,980912,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68459,12/31/2019 0:00:00,11611,0,72670041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13892,0,0,0,0,0,0,0,0,0,540661220,0,0,0,2440,24781235,24037798,,0,0,0,0,0,0,0,0,0,0,0,0
68460,12/31/2019 0:00:00,295,139993660,146127030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092637,0,0,0,0,0,0,0,0,0,0,1333273130,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68461,12/31/2019 0:00:00,7103,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102038,0,0,0,0,0,0,0,0,0,0,35682285,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68463,12/31/2019 0:00:00,4068,1626393,3561151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,61627869,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68465,12/31/2019 0:00:00,5557,0,243879901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418116,23956146,0,0,0,0,0,0,296913,0,0,7968513924,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68469,12/31/2019 0:00:00,26359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15974137,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68471,12/31/2019 0:00:00,1795,239579260,72937542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088436,0,0,0,0,0,0,0,0,411907,0,913760194,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68472,12/31/2019 0:00:00,26361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296290,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68474,12/31/2019 0:00:00,591,19525228,28246666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539935,0,0,0,0,0,0,0,0,0,360446633,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68476,12/31/2019 0:00:00,99,0,44035265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166020,-211888,0,0,0,0,0,0,0,0,0,672956297,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68479,12/31/2019 0:00:00,14030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295603843,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68482,12/31/2019 0:00:00,22706,0,634773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331481,-9827,0,0,0,0,0,0,0,19706,0,316417577,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68483,12/31/2019 0:00:00,7990,0,27904925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637153,0,0,0,0,0,0,0,0,0,0,232884135,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68485,12/31/2019 0:00:00,23819,199053,9113113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517859,638514,0,0,0,0,0,0,492877,0,0,701892540,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68487,12/31/2019 0:00:00,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26867914,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68490,12/31/2019 0:00:00,3639,0,418148084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11225335,11960548,0,0,0,0,0,0,0,0,0,8325200269,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68491,12/31/2019 0:00:00,3930,0,2041577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39911252,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68493,12/31/2019 0:00:00,21448,0,54894994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225993,0,0,0,0,0,0,0,288823,0,680978593,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68494,12/31/2019 0:00:00,3827,0,40152651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760654,0,0,0,0,0,0,0,77490,0,763628073,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68495,12/31/2019 0:00:00,657,14341986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171913,-2774,0,0,0,0,0,0,0,0,0,185320241,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68502,12/31/2019 0:00:00,3360,0,19045538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941973,64731,0,0,0,0,0,0,0,35595,0,391778115,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68503,12/31/2019 0:00:00,1108,26193220,43409703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623497,2815434,0,0,0,0,0,0,0,0,0,613415156,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68505,12/31/2019 0:00:00,11855,0,2965862,0,0,0,0,0,0,0,39889523,39889523,0,0,0,0,0,0,43352,10215794,12416939,7848,53659,22737592,0,0,0,0,0,0,3937789,-138084,0,0,0,0,0,0,1942453,0,0,736478279,1,12267,10427,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68507,12/31/2019 0:00:00,15280,0,3485530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56433,0,0,0,0,0,0,0,628,0,104971681,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68508,12/31/2019 0:00:00,6724,0,131539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17316,0,0,0,0,0,0,0,0,0,0,21172973,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68510,12/31/2019 0:00:00,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645739239,16,285252,164423,2,233057,162608,,0,0,0,0,0,0,0,0,0,0,0,0
68511,12/31/2019 0:00:00,1804,18479798,18120733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,843240,0,0,0,0,0,0,0,255267,0,644777284,2,940292,940292,14,4997639,4997639,,0,0,0,0,0,0,0,0,0,0,0,0
68513,12/31/2019 0:00:00,26376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122150,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68517,12/31/2019 0:00:00,10773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200098,0,0,0,0,0,0,0,0,0,574569199,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68522,12/31/2019 0:00:00,2924,4381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23168084,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68524,12/31/2019 0:00:00,2550,35758000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4964,0,0,0,0,0,0,0,0,0,0,95166251,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68529,12/31/2019 0:00:00,26389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195070,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68530,12/31/2019 0:00:00,5678,118525361,92510966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832478,73900,0,0,0,0,0,0,0,0,0,1037315063,0,0,0,9,1565963,1433827,,0,0,0,0,0,0,0,0,0,0,0,0
68531,12/31/2019 0:00:00,8070,97361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425044,0,0,0,0,0,0,0,0,0,0,200875373,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68536,12/31/2019 0:00:00,8605,0,111664458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11305403,2093323,0,0,0,0,0,0,0,53491,0,2375065974,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68539,12/31/2019 0:00:00,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287433,-107219,0,0,0,0,0,0,0,0,0,139796328,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68540,12/31/2019 0:00:00,9852,1229583,33523405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507132,534720,0,0,0,0,0,0,0,0,0,383691325,0,0,0,0,0,0,,0,2996827,2996827,0,0,0,0,0,0,0,0,0
68542,12/31/2019 0:00:00,8532,1933000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48749857,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68545,12/31/2019 0:00:00,12279,0,652531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43276755,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68546,12/31/2019 0:00:00,13055,0,63123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13894,0,0,0,0,0,0,0,3571,0,49913580,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68547,12/31/2019 0:00:00,26401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170050,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68549,12/31/2019 0:00:00,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38984,0,0,0,0,0,0,0,0,0,29740222,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68556,12/31/2019 0:00:00,11349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2410,26042,0,0,0,0,0,0,0,0,14163013,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68557,12/31/2019 0:00:00,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7493574,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68558,12/31/2019 0:00:00,4905,0,129508973,0,0,0,1330519,19835993,3947179,15981144,0,41094835,0,0,0,0,0,0,76822445,0,25278574,53969018,0,156070037,0,0,0,0,0,0,18061571,1450219,3878398,0,0,0,0,0,0,263969,0,1764300380,1,43650,40424,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68559,12/31/2019 0:00:00,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25157,171728,0,0,0,0,0,0,0,0,0,283664171,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68560,12/31/2019 0:00:00,13681,0,73312693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412368,-42224,0,0,0,0,0,0,0,0,0,309862374,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68561,12/31/2019 0:00:00,25569,7232000,126561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126416713,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68562,12/31/2019 0:00:00,278,33528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62525,-400,0,0,0,0,0,0,0,0,0,65917621,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68563,12/31/2019 0:00:00,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559751,0,0,0,0,0,0,0,0,0,0,186145688,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68564,12/31/2019 0:00:00,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378966,5312,0,0,0,0,0,0,0,121138,0,63881845,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68565,12/31/2019 0:00:00,3860,0,243591183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954352,1436544,0,0,0,0,0,0,0,0,0,1964374671,0,0,0,950,12519037,11267133,,0,0,0,0,0,0,0,0,0,0,0,0
68567,12/31/2019 0:00:00,4904,58183157,19770233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309680,82056,0,0,0,0,0,0,0,7743,0,223123893,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68571,12/31/2019 0:00:00,6985,0,34680,0,0,0,0,0,0,1586873,0,1586873,0,0,0,0,0,0,13403054,37379756,26393203,5207925,0,82383938,0,0,0,0,0,0,0,313374,0,0,0,0,0,0,129533,5709,0,315849910,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68572,12/31/2019 0:00:00,631,54807577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439531,0,0,0,0,0,0,0,0,0,0,346525319,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68573,12/31/2019 0:00:00,9873,2671000,15506803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329935,106818,0,0,0,0,0,0,0,-450,0,142198926,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68574,12/31/2019 0:00:00,4589,0,354699116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7908180,-431937,0,0,0,0,0,0,0,0,0,3069167163,4,232845,174634,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68575,12/31/2019 0:00:00,5056,0,68903035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8273272,747454,0,0,0,0,0,0,61003,0,0,1255813087,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68576,12/31/2019 0:00:00,14230,0,145537212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888386,-333001,0,0,0,0,0,0,0,0,0,1291081479,0,0,0,0,0,0,,0,387269,322591,0,0,0,0,0,0,0,0,0
68577,12/31/2019 0:00:00,5294,0,119131253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757169,358816,0,0,0,0,0,0,0,0,0,994241178,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68578,12/31/2019 0:00:00,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451654,65550,0,0,0,0,0,0,0,-24182,0,289296766,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68579,12/31/2019 0:00:00,15012,0,302529257,0,0,0,0,17666669,0,0,0,17666669,0,0,0,0,0,0,327572428,263506558,164440835,29997742,0,785517563,0,0,0,0,0,0,8507700,-1807449,724270,0,0,0,0,0,17483,208350,0,6522820936,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68581,12/31/2019 0:00:00,3302,4215161,97151866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074725,594299,0,0,0,0,0,0,0,0,0,1252798186,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
68583,12/31/2019 0:00:00,18001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581386,457465,0,0,0,0,0,0,0,-70230,0,783738936,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
