"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
21029,3/31/2022 0:00:00,11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5013301,0,0,0,0,0,0,0,0,,0,5669031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21057,3/31/2022 0:00:00,11345,0,0,164379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6474560,0,0,0,0,0,0,0,0,,0,7063963,0,0,0,0,0,0,0,0,0,0,0,1755,0,0,0,0,0,0,0,0,0
21070,3/31/2022 0:00:00,11355,0,0,617671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24060736,0,0,0,0,0,0,0,0,,0,25574363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21073,3/31/2022 0:00:00,11358,0,0,2271203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420273,0,0,420273,0,0,0,0,0,0,0,-3677,0,0,0,0,0,0,0,0,0,0,0,56689977,0,0,0,0,0,0,0,0,,0,77287404,0,0,0,0,0,0,0,0,0,0,0,149443,0,0,0,0,0,0,0,0,0
21083,3/31/2022 0:00:00,11364,0,477399,2856746,527323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8134427,41878747,63189237,59900333,0,173102744,0,0,0,0,0,0,0,-10911632,0,0,0,0,0,0,0,0,0,0,0,363372928,57,5286809,5275001,0,0,0,53,5221522,,0,404902546,0,0,0,0,0,0,0,0,0,0,0,721402,0,0,918,0,0,0,0,0,0
21100,3/31/2022 0:00:00,11376,0,0,503015,-6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,141109,176000,265000,592109,0,0,0,0,0,0,0,0,0,0,0,0,0,31192316,0,0,0,0,0,0,0,0,,0,36046493,0,0,0,0,0,0,0,0,0,0,0,41584,0,0,0,0,0,0,0,0,0
21107,3/31/2022 0:00:00,11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927565,0,0,0,0,0,0,0,0,,0,18134508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21109,3/31/2022 0:00:00,11382,0,1489400,21368,49760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,5462227,5405000,2938000,250000,16755227,0,0,0,0,0,0,0,0,0,0,0,0,0,23898093,0,0,0,0,0,0,0,0,,0,29566373,0,0,0,0,0,0,0,0,0,0,0,67112,0,0,0,0,0,0,0,0,0
21111,3/31/2022 0:00:00,11384,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4742530,0,0,0,0,0,0,0,0,,0,5273214,0,0,0,0,0,0,0,0,0,0,0,7298,0,0,0,0,0,0,0,0,0
21115,3/31/2022 0:00:00,11387,0,0,100320,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23876764,0,0,0,0,0,0,0,0,,0,26254111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21126,3/31/2022 0:00:00,11395,0,500000,188269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987905,0,0,0,0,0,0,0,0,,0,9858659,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
21140,3/31/2022 0:00:00,11407,0,685807,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299000,3852000,6435975,525011,0,13111986,0,0,0,0,0,0,0,0,0,0,0,0,0,22542813,0,0,0,0,0,0,0,0,,0,25838592,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0
21157,3/31/2022 0:00:00,11422,0,0,301532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22095780,0,0,0,0,0,0,0,0,,0,23917894,0,0,0,0,0,0,0,0,0,0,0,2237,0,0,0,0,0,0,0,0,0
21161,3/31/2022 0:00:00,11425,0,0,35029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15901536,0,0,0,0,0,0,0,0,,0,17062196,0,0,0,0,0,0,0,0,0,0,0,10372,0,0,0,0,0,0,0,0,0
21167,3/31/2022 0:00:00,11430,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14551074,0,0,0,0,0,0,0,0,,0,18072803,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
21190,3/31/2022 0:00:00,11447,0,0,15611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10504204,0,0,0,0,0,0,0,0,,0,11262022,0,0,0,0,0,0,0,0,0,0,0,22796,0,0,0,0,0,0,0,0,0
21202,3/31/2022 0:00:00,11458,0,0,230614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18444343,0,0,0,0,0,0,0,0,,0,19951857,0,0,0,0,0,0,0,0,0,0,0,9798,0,0,0,0,0,0,0,0,0
21204,3/31/2022 0:00:00,11460,0,0,76053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4177425,0,0,0,0,0,0,0,0,,0,5019482,0,0,0,0,0,0,0,0,0,0,0,10829,0,0,0,0,0,0,0,0,0
21226,3/31/2022 0:00:00,11478,0,0,1369563,40820,0,0,0,0,0,0,0,139709,139709,0,0,0,0,0,0,0,0,0,0,0,0,7699000,12412000,248000,0,0,20359000,0,0,0,0,0,0,0,0,0,0,0,0,0,65550924,0,0,0,0,0,0,0,0,,0,71353746,0,0,0,0,0,0,0,0,0,0,0,22794,0,-2750,0,0,0,0,0,0,0
21231,3/31/2022 0:00:00,11483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228080,0,0,0,0,0,0,0,0,,0,1601570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21240,3/31/2022 0:00:00,11491,0,0,6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825000,975000,100000,0,0,1900000,0,0,0,0,0,0,0,0,0,0,0,0,0,4232357,0,0,0,0,0,0,0,0,,0,4634162,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0
21244,3/31/2022 0:00:00,11495,0,6147463,262831,0,0,0,0,0,0,0,3501144,0,3501144,0,0,0,0,0,0,0,0,0,0,0,0,2752000,15682959,10697946,13400000,0,42532905,0,0,0,0,0,0,0,0,0,0,0,0,0,78905528,0,0,0,0,0,0,0,0,,0,90469028,0,0,0,0,0,0,0,0,0,0,0,133024,0,1143,0,0,0,0,0,0,0
21268,3/31/2022 0:00:00,11510,0,0,185389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238366,238366,0,0,0,0,0,0,0,0,0,0,0,0,0,24745501,0,0,0,0,0,0,0,0,,0,27298164,0,0,0,0,0,0,0,0,0,0,0,51309,0,0,0,0,0,0,0,0,0
21279,3/31/2022 0:00:00,11519,0,0,787247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25142951,0,0,0,0,0,0,0,0,,0,27223875,0,0,0,0,0,0,0,0,0,0,0,29598,0,0,0,0,0,0,0,0,0
21294,3/31/2022 0:00:00,11530,0,0,370475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30504307,0,0,0,0,0,0,0,0,,0,34671237,0,0,0,0,0,0,0,0,0,0,0,38245,0,0,0,0,0,0,0,0,0
21297,3/31/2022 0:00:00,11532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162831,0,0,0,0,0,0,0,0,,0,1352293,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0
21305,3/31/2022 0:00:00,11538,0,0,1207637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407361,5774229,500000,0,9681590,0,0,0,0,0,0,0,0,0,0,0,0,0,85657397,0,0,0,0,0,0,0,0,,0,110411110,0,0,0,0,0,0,0,0,0,0,0,66144,0,0,0,0,0,0,0,0,0
21319,3/31/2022 0:00:00,11552,0,0,339290,33670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21592291,0,0,0,0,0,0,0,0,,0,23349515,0,0,0,0,0,0,0,0,0,0,0,6641,0,0,0,0,0,0,0,0,0
21326,3/31/2022 0:00:00,11558,0,6095961,518097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587808,1305453,6945349,1867683,490706,12196999,0,0,0,0,0,0,0,0,0,0,0,0,0,59511298,0,0,0,0,0,0,0,0,,0,64310648,0,0,0,0,0,0,0,0,0,0,0,70599,0,0,-66452,0,0,0,0,0,0
21339,3/31/2022 0:00:00,11569,0,0,354314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42336433,0,0,0,0,0,0,0,0,,0,46139172,0,0,0,0,0,0,0,0,0,0,0,53073,0,0,0,0,0,0,0,0,0
21345,3/31/2022 0:00:00,11575,0,0,10066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221643,0,0,221643,1195000,4032000,166000,0,0,5393000,0,-25802,0,0,0,0,0,0,0,0,0,0,0,8695579,0,0,0,0,0,0,0,0,,0,9445557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21354,3/31/2022 0:00:00,11582,0,0,1283918,-3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,0,0,0,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,44279529,0,0,0,0,0,0,0,0,,0,48283202,0,0,0,0,0,0,0,0,0,0,0,83557,0,0,0,0,0,0,0,0,0
21355,3/31/2022 0:00:00,11583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244301,0,0,0,0,0,0,0,0,,0,1405930,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0
21367,3/31/2022 0:00:00,11593,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712783,0,0,0,0,0,0,0,0,,0,3283838,0,0,0,0,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0
21368,3/31/2022 0:00:00,11594,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985713,0,0,0,0,0,0,0,0,,0,3500746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21383,3/31/2022 0:00:00,11606,0,0,1319820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8184483,3393780,0,0,11578263,0,0,0,0,0,0,0,0,0,0,0,0,0,68520980,0,0,0,0,0,0,0,0,,0,80118275,0,0,0,0,0,0,0,0,0,0,0,217417,0,0,0,0,0,0,0,0,0
21393,3/31/2022 0:00:00,11613,0,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,373245,0,0,0,0,0,0,0,0,,0,496028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21413,3/31/2022 0:00:00,11633,0,0,1576100,0,0,0,0,0,0,4155375,0,0,4155375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79016988,0,0,0,0,0,0,0,0,,0,86418179,0,0,0,0,0,0,0,0,0,0,0,183595,0,0,0,0,0,0,0,0,0
21440,3/31/2022 0:00:00,11655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,10000,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283443,0,0,0,0,0,0,0,0,,0,318710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21458,3/31/2022 0:00:00,11669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,250000,0,0,0,0,0,0,1045000,740000,2525000,1542000,0,5852000,0,0,0,0,0,0,0,0,0,0,0,0,0,8423705,0,0,0,0,0,0,0,0,,0,10203059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21498,3/31/2022 0:00:00,11706,0,0,720422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28926456,0,0,0,0,0,0,0,0,,0,31111461,0,0,0,0,0,0,0,0,0,0,0,29935,0,0,0,0,0,0,0,0,0
21499,3/31/2022 0:00:00,11707,0,0,58021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7315208,0,0,0,0,0,0,0,0,,0,7725688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21502,3/31/2022 0:00:00,11710,0,1021556,1104483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81897111,0,0,0,0,0,0,0,0,,0,92357234,0,0,0,0,0,0,0,0,0,0,0,111138,0,0,0,0,0,0,0,0,0
21507,3/31/2022 0:00:00,11715,0,0,262100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776145,10991651,14390195,7631209,1718462,36507662,0,0,0,0,0,0,0,-2044469,0,0,0,0,0,0,0,0,0,0,0,81602110,0,0,0,0,0,0,0,0,,0,86895839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21508,3/31/2022 0:00:00,11716,0,331630,332351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327063,0,0,0,0,0,0,0,0,,0,18124115,0,0,0,0,0,0,0,0,0,0,0,3319,0,0,0,0,0,1248,187212,0,0
21509,3/31/2022 0:00:00,11717,0,0,61818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13262010,0,0,0,0,0,0,0,0,,0,14573952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21530,3/31/2022 0:00:00,11736,0,0,4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5755399,0,0,0,0,0,0,0,0,,0,6689049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21532,3/31/2022 0:00:00,11738,0,0,415659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48211627,0,0,0,0,0,0,0,0,,0,51687652,0,0,0,0,0,0,0,0,0,0,0,64128,0,0,0,0,0,0,0,0,0
21556,3/31/2022 0:00:00,11762,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14595984,0,0,0,0,0,0,0,0,,0,15970571,0,0,0,0,0,0,0,0,0,0,0,9163,0,0,0,0,0,0,0,0,0
21568,3/31/2022 0:00:00,11771,0,1556329,625552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29320287,0,0,0,0,0,0,0,0,,0,33684251,0,0,0,0,0,0,0,0,0,0,0,67797,0,0,0,0,0,0,0,0,0
21575,3/31/2022 0:00:00,11778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5399005,0,0,0,0,0,0,0,0,,0,6060475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21586,3/31/2022 0:00:00,11786,0,0,215521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23167653,0,0,0,0,0,0,0,0,,0,25294477,0,0,0,0,0,0,0,0,0,0,0,97234,0,0,0,0,0,0,0,0,0
21593,3/31/2022 0:00:00,11792,0,0,1807458,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155944001,0,0,0,0,0,0,0,0,,0,170984828,0,0,0,0,0,0,0,0,0,0,0,420218,0,0,0,0,0,0,0,0,0
21606,3/31/2022 0:00:00,11805,0,0,85089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467000,2338000,200000,0,0,4005000,0,0,0,0,0,0,0,0,0,0,0,0,0,7390499,0,0,0,0,0,0,0,0,,0,8806946,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0
21609,3/31/2022 0:00:00,11808,0,0,661989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34345151,0,0,0,0,0,0,0,0,,0,37524440,0,0,0,0,0,0,0,0,0,0,0,35538,0,0,0,0,0,0,0,0,0
21614,3/31/2022 0:00:00,11812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291824,0,0,0,0,0,0,0,0,,0,311761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21615,3/31/2022 0:00:00,11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800515,0,0,0,0,0,0,0,0,,0,4739696,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
21628,3/31/2022 0:00:00,11824,0,0,1170829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1500000,500000,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,50201148,0,0,0,0,0,0,0,0,,0,56137206,0,0,0,0,0,0,0,0,0,0,0,166135,0,0,0,0,0,0,0,0,0
21630,3/31/2022 0:00:00,11826,0,6076506,119636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69202752,0,0,0,0,0,0,0,0,,0,76067127,0,0,0,0,0,0,0,0,0,0,0,8728,0,0,0,0,0,0,0,0,0
21639,3/31/2022 0:00:00,11833,0,0,592235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12910674,0,0,0,0,0,0,0,0,,0,14621888,0,0,0,0,0,0,0,0,0,0,0,14760,0,0,0,0,0,0,0,0,0
21644,3/31/2022 0:00:00,11837,0,0,58213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489387,1395850,453045,0,2338282,496000,1741000,2006199,0,0,4243199,0,-145926,0,0,0,0,0,0,0,0,0,0,0,33873929,0,0,0,0,0,0,0,0,,0,38530728,0,0,0,0,0,0,0,0,0,0,0,52580,0,0,0,0,0,0,0,0,0
21658,3/31/2022 0:00:00,11850,0,0,887279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126704398,0,0,0,0,0,0,0,0,,0,141531880,0,0,0,0,0,0,0,0,0,0,0,336231,0,0,0,0,0,0,0,0,0
21669,3/31/2022 0:00:00,11860,0,0,2664613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14051579,2656750,10115609,20863117,0,47687055,0,0,0,0,0,0,0,-2502507,0,0,0,0,0,0,0,0,0,0,0,235977503,0,0,0,0,0,0,0,0,,0,255746131,0,0,0,0,0,0,0,0,0,0,0,523507,0,0,0,0,0,0,0,0,0
21683,3/31/2022 0:00:00,11871,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337080,0,0,0,0,0,0,0,0,,0,386820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21686,3/31/2022 0:00:00,11874,0,0,1535822,188050,0,0,0,0,0,0,300678,0,300678,0,0,0,0,0,0,4435416,3914775,10579915,28562767,3390715,50883588,0,0,0,0,0,0,0,-2595127,0,0,0,0,0,0,0,0,0,0,0,230147010,0,0,0,0,0,0,0,0,,0,253923924,0,0,0,0,0,0,0,0,0,0,0,351846,0,14305,6319,1,250000,0,0,0,0
21694,3/31/2022 0:00:00,11879,0,5130124,1729099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24190973,14581360,11320679,28232739,10510035,88835786,0,0,0,0,0,0,0,-4268286,0,0,0,0,0,0,0,0,0,0,0,157722355,0,0,0,0,0,0,0,0,,0,166209238,0,0,0,0,0,0,0,0,0,0,0,391913,0,0,7148,0,0,0,0,0,0
21710,3/31/2022 0:00:00,11892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982272,0,0,0,0,0,0,0,0,,0,3386719,0,0,0,0,0,0,0,0,0,0,0,7662,0,0,0,0,0,0,0,0,0
21713,3/31/2022 0:00:00,11895,0,0,654498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21601523,0,0,0,0,0,0,0,0,,0,23550477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21716,3/31/2022 0:00:00,11898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363850,0,0,0,0,0,0,0,0,,0,1552376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21737,3/31/2022 0:00:00,11914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4863000,8116000,6307000,977000,0,20263001,0,0,0,0,0,0,0,0,0,0,0,0,0,27296649,0,0,0,0,0,0,0,0,,0,30129689,0,0,0,0,0,0,0,0,0,0,0,55914,0,0,0,0,0,0,0,0,0
21751,3/31/2022 0:00:00,11927,0,0,6732574,0,0,0,0,0,0,0,0,208682,208682,0,0,0,0,0,0,0,0,0,0,0,0,8973941,127236946,89165121,32628569,0,258004577,0,0,0,0,0,0,0,0,0,0,0,0,0,618854588,0,0,0,0,0,0,0,0,,0,701458276,0,0,0,0,0,0,0,0,0,0,0,1368108,0,0,0,0,0,0,0,0,0
21774,3/31/2022 0:00:00,11948,0,0,196420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,746000,1247000,0,0,2983000,0,0,0,0,0,0,0,0,0,0,0,0,0,30314093,0,0,0,0,0,0,0,0,,0,33858734,0,0,0,0,0,0,0,0,0,0,0,63505,0,0,0,0,0,0,0,0,0
