"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
20410,3/31/2022 0:00:00,10884,4/22/2022 5:01:20 AM,0,40651,0,24192251,0,21406729,21406729,0,20788,12461,0,1866,8127926,194,753571,58360,0,0,0,0,0,0,0,5739,23000,0,11094,0,7336,0,0,0,0,0,0,0,1800,350,550,15931,2409,0,0,0,0,0,0,0,0,0,0,0,0,21055950,248885,0,0,135141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183313,0,0,0,0,7042,0,0,0,0,29760,350779,0,0,2528330,0,0,328,0,0,0,0,0,0,0,0,0,32085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19173,4223,34532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20415,3/31/2022 0:00:00,10888,5/4/2022 12:02:04 AM,10200,106,0,3103743,0,2627229,2627229,0,0,0,0,156,1458464,13,156357,0,0,0,0,0,0,0,0,435,700,0,1000,0,511,0,0,0,0,0,0,0,1420,500,900,0,0,0,0,0,-8730,62773,0,0,0,0,0,0,0,2296487,79633,0,0,46064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27838,0,0,0,0,1392,0,0,241987,0,25982,25982,0,0,404219,0,0,62,0,0,0,0,0,0,0,0,0,6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20417,3/31/2022 0:00:00,10889,4/23/2022 12:02:11 AM,890904,15987,0,50387512,0,42996778,42996778,0,0,0,0,1518,22594292,163,3159749,0,0,0,0,0,0,0,0,3085,4000,0,0,0,68930,0,0,0,0,0,0,0,600,325,515,0,5644,0,0,0,81665,0,0,0,0,0,0,0,0,39501839,714982,0,0,219972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431440,0,0,0,0,35263,0,0,3494939,0,0,0,0,0,6558824,0,0,356,0,0,0,0,0,0,0,0,0,68810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31403,21379,69213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20419,3/31/2022 0:00:00,10891,5/2/2022 12:02:24 AM,0,12013,0,2254915,0,2142711,2142711,0,0,0,0,91,727647,91,727647,0,0,0,0,0,0,0,0,984,3000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142711,27220,0,0,11605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20430,0,0,0,0,0,0,0,0,0,0,0,0,0,84984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20438,3/31/2022 0:00:00,10906,4/30/2022 5:00:42 AM,298922,39331,0,17828399,0,13332723,13332723,0,14102,83460,0,1172,11040753,107,1313233,153328,0,0,0,0,0,0,0,4048,15000,0,33673,0,3180,0,0,0,0,0,0,0,800,199,1800,38212,8831,0,0,0,56699,659697,0,0,0,0,0,0,0,9769521,583774,0,0,197685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126661,0,0,0,0,67510,0,0,2209258,182886,445070,511361,0,0,3787693,0,0,419,0,0,0,0,0,0,0,0,0,296854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38210,0,39742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20448,3/31/2022 0:00:00,10913,5/14/2022 12:06:24 AM,11344049,1106943,0,547815414,0,481745144,481745144,0,1758733,80373,3372536,14673,364811553,635,39742066,5483701,0,0,0,0,0,0,0,20465,74438,0,375073,0,259001,0,0,0,0,0,0,1125,925,449,499,2204271,109119,0,0,0,0,0,0,0,0,0,0,0,0,162449592,9915713,0,0,4090102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7308423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4376359,0,0,0,0,6076848,0,0,98400176,6539799,79975751,98005964,113903986,0,54012347,0,0,2144,0,0,0,0,0,0,0,0,0,1199757,0,216997,0,0,0,0,0,0,0,0,0,0,5630600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998799,148612,3928939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20463,3/31/2022 0:00:00,10923,5/17/2022 12:04:35 AM,0,0,0,8379704,0,6882536,7755268,0,0,0,18678,12,358669,2,20000,18678,0,0,0,0,0,0,0,170,250,0,0,0,9813,0,0,0,0,0,7,0,1000,0,0,0,0,0,0,0,17061,0,0,0,0,0,0,0,0,1468930,210000,0,0,19109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73386,0,0,0,0,0,0,872732,0,0,247768,4910681,0,0,939142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,19844,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20468,3/31/2022 0:00:00,10926,4/30/2022 5:02:24 AM,0,96330,0,94120470,0,86547385,86547385,0,12430,0,0,3261,30632591,191,3683015,19805,0,0,0,0,0,0,0,8830,36000,0,0,0,12837,0,0,0,0,0,0,784,1172,432,509,12597,11016,0,0,0,70528,0,0,0,0,0,0,0,0,63045508,0,0,0,663346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766855,0,0,0,0,1663166,0,0,13219711,0,438885,492071,9790095,0,8486735,0,0,1094,0,0,0,0,0,0,0,0,0,65500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94325,75922,694421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20469,3/31/2022 0:00:00,10927,4/30/2022 5:05:25 AM,0,0,0,9991235,0,8144276,8641276,0,59452,0,0,479,5441409,33,609848,79917,0,0,0,0,0,0,0,1399,5500,0,8000,0,9122,0,0,0,0,0,2,0,825,776,245,0,0,0,0,0,34433,0,0,0,0,0,0,0,0,6785597,60000,0,0,106824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76795,0,0,0,0,253010,0,497000,339295,0,1120,472447,546937,0,1002516,0,0,107,0,0,0,0,0,0,0,0,0,117413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24884,27291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20496,3/31/2022 0:00:00,10945,4/26/2022 5:03:17 AM,5322657,68389,0,267311160,0,246387885,246387885,0,51903,0,65175,5899,134530376,300,9302486,190940,0,0,0,0,0,0,0,15497,738305,0,9000,0,73800,0,0,0,0,0,0,625,941,332,449,52217,7202,0,0,0,0,61999198,0,0,0,0,0,0,0,110935991,0,0,0,1711276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277894,0,0,0,0,2179075,0,0,54414110,3923576,9666398,13804896,0,0,18744179,0,0,1064,0,0,0,0,0,0,0,0,0,944319,0,46711,0,0,0,0,0,0,0,0,0,0,125732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283720,134917,453403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20503,3/31/2022 0:00:00,10950,5/14/2022 12:06:25 AM,605719,22113,0,19055368,0,17584807,17584807,0,118652,0,18363,748,11627215,73,1357071,137666,0,0,0,0,0,0,0,1800,200000,0,15283,0,3811,0,0,0,0,0,0,750,875,300,375,11281,5286,0,0,0,1016,0,0,0,0,0,0,0,0,12515692,459192,0,0,176886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157509,0,0,0,0,59201,0,0,3873428,0,933763,1151872,43815,0,951078,0,0,226,0,0,0,0,0,0,0,0,0,67259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25602,0,80269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20509,3/31/2022 0:00:00,10955,4/26/2022 5:00:19 AM,273254,19868,0,28801372,0,24971176,24971176,0,0,0,0,1035,8441085,215,1455538,0,0,0,0,0,0,0,0,3086,8255,0,0,0,3615,0,0,0,0,0,0,0,1200,391,458,562,214,0,0,0,0,1501999,0,0,0,0,0,0,0,21775300,0,0,0,119322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204881,0,0,0,0,24881,0,0,113040,323006,1257831,1257831,0,0,3805315,0,0,254,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22743,8054,45369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20513,3/31/2022 0:00:00,10958,5/1/2022 12:02:23 AM,0,1637,0,5005104,0,4363634,4363634,0,0,0,0,200,2179757,19,303845,0,0,0,0,0,0,0,0,1100,1700,0,-2049,0,2102,0,0,0,0,0,0,0,499,269,269,0,0,0,0,0,-8639,0,0,0,0,0,0,0,0,4363634,0,0,0,30316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37630,0,0,0,0,18602,0,0,0,0,0,0,0,0,629405,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20516,3/31/2022 0:00:00,10960,5/24/2022 12:00:02 PM,0,44806,0,131441294,0,117256021,117256021,0,30781,9505,0,3437,56951405,112,5561932,47478,0,0,0,0,0,0,0,6133,45000,0,-11257,0,87086,0,0,0,0,0,0,832,701,321,356,4997,12284,0,0,0,0,0,0,0,0,0,0,0,0,35994898,0,0,0,692165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984582,0,0,0,0,1310916,0,0,32329770,6048824,5439372,8709449,33495042,0,12535547,0,0,635,0,0,0,0,0,0,0,0,0,2500,0,365,0,0,0,0,0,0,0,0,0,0,3055245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70791,103684,183672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20529,3/31/2022 0:00:00,10969,5/17/2022 12:04:36 AM,0,3559,0,5739924,0,4628602,4628602,0,7295,4434,18107,89,952276,5,43186,29836,0,0,0,0,0,0,0,939,3500,0,0,0,478,0,0,0,0,0,0,0,1200,500,900,1048,401,0,0,0,9789,0,0,0,0,0,0,0,0,3257063,122963,0,0,37030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43227,0,0,0,0,6191,0,0,1026864,0,266571,344675,0,0,972379,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341,1188,15724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20543,3/31/2022 0:00:00,10978,5/1/2022 12:02:27 AM,0,211603,0,21450244,0,13800985,19754985,0,1104,0,0,451,8595379,20,976170,1104,0,0,0,0,0,0,0,1913,10000,0,-5426,0,20584,0,0,0,0,0,1,825,100,225,275,0,0,0,0,0,-82246,0,0,0,0,0,0,0,0,3175043,157277,0,0,333069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121155,0,0,0,0,-25984,0,5954000,3435274,323756,1249079,4169161,2697751,0,1646212,0,0,48,0,0,0,0,0,0,0,0,0,38546,0,27152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20547,3/31/2022 0:00:00,10981,5/18/2022 12:04:37 AM,0,252,0,2906016,0,2656279,2656279,0,0,0,0,114,1062055,10,217351,0,0,0,0,0,0,0,0,508,800,0,0,0,2150,0,0,0,0,0,0,0,850,376,616,0,93,0,0,0,0,0,0,0,0,0,0,0,0,2656279,0,0,0,20002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24899,0,0,0,0,2477,0,0,0,0,0,0,0,0,244975,0,0,40,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4361,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20550,3/31/2022 0:00:00,10983,4/21/2022 5:02:04 AM,0,10,0,1011777,0,910137,910137,0,0,3140,796,84,195939,9,17955,3936,0,0,0,0,0,0,0,489,1000,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,2826,0,0,0,0,0,0,0,0,910137,63625,0,0,8814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8486,0,0,0,0,1107,0,0,0,0,0,0,0,0,34082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20557,3/31/2022 0:00:00,10988,5/13/2022 12:06:26 AM,0,14605,0,13933774,0,11040855,11040855,0,2619,0,0,844,8076267,106,1040701,63776,0,0,0,0,0,0,0,1320,2500,0,0,0,20854,0,0,0,0,0,0,0,943,489,726,2841,2262,0,0,0,59348,0,0,0,0,0,0,0,0,7524415,99194,0,0,78318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88619,0,0,0,0,11962,0,0,381140,0,3135300,3135300,0,0,2722415,0,0,312,0,0,0,0,0,0,0,0,0,60746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15829,3724,13063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20558,3/31/2022 0:00:00,10989,4/30/2022 12:02:14 AM,5629561,127964,0,189293934,5000000,150830963,159855155,0,1339,155487,37647,8632,126987871,454,14316280,353716,0,0,0,0,0,0,0,14752,2394971,0,40000,14472,53197,0,0,0,0,0,7,1050,1200,375,400,43691,8951,0,0,0,0,2035765,0,0,0,0,0,0,0,78336134,0,0,0,1795499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474781,0,0,0,0,675382,5000000,9024192,32751647,4753915,7286222,10539388,20992724,0,22147132,0,0,2122,0,0,0,0,0,0,0,0,0,2080819,0,102550,0,0,0,0,0,0,0,0,0,0,11472490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262180,5114,17637046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20567,3/31/2022 0:00:00,10996,5/19/2022 12:04:43 AM,0,0,0,2722470,0,1636324,2484324,0,61284,57715,0,216,1617302,6,42700,210528,0,0,0,0,0,0,0,457,3000,0,100000,0,6149,0,0,0,0,0,6,0,950,400,624,173261,15611,0,0,0,0,0,0,0,0,0,0,0,0,930067,47479,0,0,96829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32656,0,0,0,0,-119,0,848000,0,0,629197,706257,0,0,188763,0,0,57,0,0,0,0,0,0,0,0,0,193560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
