"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008"
98,3/31/2022 0:00:00,54,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,8845800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7496,7496,3692446,0,-7496,-7496,0,0,0,0,0,141112,0,113900,113900,0,0,0,0,0,0,0,14568970,106404,106404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14568970,0,0,7496,12,1013735,0,13,912324,0,0,0,0,0,0,0,0,0,0,1926059,0,4,46208,0,0,0,0,0,0,0,0,0,0,46208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1972267,0,104410,12609533,12609533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3/31/2022 0:00:00,57,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,239307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16224816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166790,166790,23545615,0,-166790,-166790,0,0,0,0,0,3764696,0,610699,610699,0,0,0,0,0,0,0,76137597,443909,443909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76137597,0,0,166790,24,3629200,379250,15,1320336,0,0,0,0,0,0,0,0,0,0,4949536,379250,66,2032956,24500,0,0,0,0,0,0,49,505095,0,2538051,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,7487587,403750,0,65034519,65034519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3/31/2022 0:00:00,58,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1678543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11642542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209453,209453,14481756,0,-209453,-209453,0,0,0,0,0,1326708,0,316710,316710,0,0,0,0,0,0,0,45675159,107257,107257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45675159,0,0,209453,7,438687,0,1,2609980,0,0,0,0,0,0,0,0,0,0,3048667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3048667,0,0,36867389,36867389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3/31/2022 0:00:00,59,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286095,0,0,0,0,0,0,0,3508377,0,0,0,0,0,0,0,0,31356,31356,22204614,0,-31356,-31356,0,0,0,0,0,1738227,0,213561,213561,0,0,0,0,0,0,0,32819362,182205,182205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32819362,0,0,31356,0,0,0,0,0,0,2,1524435,0,0,0,0,51,16770740,2644000,18295175,2644000,0,0,0,2,146323,0,0,0,0,0,0,0,146323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,18441498,2644000,16770740,27777557,27777557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3/31/2022 0:00:00,62,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,96006772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4521230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90398,90398,16384051,0,-90398,-90398,0,0,0,0,0,4662018,0,992303,992303,0,0,0,0,0,0,0,121165892,901905,901905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121165892,0,0,90398,78,11218536,181299,7,718900,320000,0,0,0,0,0,0,0,0,0,11937436,501299,1,15783,0,0,0,0,0,0,0,0,0,0,15783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,11953219,501299,111161,105086764,105086764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3/31/2022 0:00:00,63,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,62887508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19377817,0,0,0,0,0,0,0,2575318,0,0,0,0,0,0,0,0,266235,266235,39863350,0,-266235,-266235,0,0,0,0,0,4114874,0,1139072,1139072,0,0,0,0,0,0,0,130933155,872837,872837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130933155,0,0,266235,0,0,0,8,896778,227000,88,6929676,0,0,0,0,1,394250,394250,8220704,621250,0,0,0,3,107279,0,0,0,0,413,9848468,0,9955747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,18176451,621250,0,121491230,121491230,0,662,15842569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3/31/2022 0:00:00,69,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,2845,227779,0,-2845,-2845,0,0,0,0,0,13728,0,8256,8256,0,0,0,0,0,0,0,1146165,5411,5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146165,0,0,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959453,959453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3/31/2022 0:00:00,70,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,412244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22040027,0,0,0,0,0,0,0,115748,0,0,0,0,0,0,0,0,328976,328976,46901579,0,-328976,-328976,0,0,0,0,0,2049600,0,738916,738916,0,0,0,0,0,0,0,84594345,409940,409940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84594345,0,0,328976,48,6293012,118000,143,14781867,469775,0,0,0,0,0,0,0,0,0,21074879,587775,104,3060607,515000,0,0,0,0,0,0,30,939296,96013,3999903,611013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,25074782,1198788,0,76811113,76811113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3/31/2022 0:00:00,72,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,11680839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21102913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73640,73640,25517264,0,-73640,-73640,0,0,0,0,0,774460,0,374526,374526,0,0,0,0,0,0,0,45166927,300886,300886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45166927,0,0,73640,25,2557711,0,0,0,0,0,0,0,0,0,0,59,1300416,0,3858127,0,2,34220,0,0,0,0,0,0,0,28,595645,103000,629865,103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,4487992,103000,1926795,42377993,42377993,0,995,18714810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3/31/2022 0:00:00,74,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3553919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41597,41597,3512322,0,-41597,-41597,0,0,0,0,0,56418,0,51948,51948,0,0,0,0,0,0,0,6305675,10351,10351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6305675,0,0,41597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5858348,5858348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3/31/2022 0:00:00,75,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5488,5488,723853,0,-5488,-5488,0,0,0,0,0,18656,0,14232,14232,0,0,0,0,0,0,0,1622144,8744,8744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622144,0,0,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484315,1484315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3/31/2022 0:00:00,77,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,86920977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83543277,0,0,0,0,0,0,0,68735069,0,0,0,0,0,0,0,0,6076116,6076116,245964013,0,-6076116,-6076116,0,0,0,0,0,36314409,0,3522589,3522589,0,0,0,0,0,0,0,437077105,-2553527,-2553527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437077105,0,0,6076116,184,44593684,2497552,8,1117556,0,102,24710319,0,1,151190,0,0,0,0,70572749,2497552,251,11601550,451000,0,0,0,0,0,0,413,17587484,4358219,29189034,4809219,8,721434,0,0,0,0,0,0,0,0,0,0,721434,0,967,100483217,7306771,43995775,398270407,398270407,0,0,0,81,1276383,1,211363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3/31/2022 0:00:00,78,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,146706388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200672593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5018463,5018463,644159336,0,-5018463,-5018463,0,0,0,0,0,56390549,0,6662919,6662919,0,0,0,0,0,0,0,937567318,1644456,1644456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937567318,0,0,5018463,1803,296216122,23645775,638,55133632,1438498,28,6914798,2192200,59,10945813,459500,1,128299,0,369338664,27735973,445,24477570,1137000,0,0,0,0,0,0,929,54688973,1620817,79166543,2757817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903,448505207,30493790,72568148,812543064,812543064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153,3/31/2022 0:00:00,80,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,54972,0,-10000,-10000,0,0,0,0,0,4320,0,3685,3685,0,0,0,0,0,0,0,482743,-6315,-6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482743,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385138,385138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3/31/2022 0:00:00,83,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,402513091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577713142,0,0,0,0,0,0,0,176989052,0,0,0,0,0,0,-30320343,0,15184652,15184652,1394540592,-30320343,-15184652,-15184652,0,0,0,0,0,133685032,0,50633409,50633409,0,0,0,0,0,0,0,1969523098,35448757,35448757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969523098,0,0,15184652,1031,164253295,59343465,2357,284528454,44836500,402,71108699,5323900,158,19804177,165700,127,7975019,0,547669644,109669565,525,13803690,1719700,0,0,0,990,28583024,9480640,2069,34646349,4166365,77033063,15366705,116,8655662,2383250,0,0,0,0,0,0,0,0,0,8655662,2383250,7775,633358369,127419520,138800413,1601855220,1662551410,60696190,6,12965580,5999,91564100,0,0,492,0,492,94378070,5852,0,0,0,0,1,162883076,827,0,0,36125730,183,0
162,3/31/2022 0:00:00,85,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,19880586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31904678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503258,503258,83478756,0,-503258,-503258,0,0,0,0,0,12743533,0,1600548,1600548,0,0,0,0,0,0,0,194484125,1097290,1097290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194484125,0,0,503258,142,32299592,1178000,63,9961438,1064392,0,0,0,0,0,0,10,1525880,0,43786910,2242392,26,1277947,33500,0,0,0,0,0,0,132,7012480,795000,8290427,828500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,52077337,3070892,9286578,178721080,178721080,0,13,2655891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3/31/2022 0:00:00,87,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,69568051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140474241,0,0,0,0,0,0,0,48175802,0,0,0,0,0,0,-681803,0,1528690,1528690,311330987,-681803,-1528690,-1528690,0,0,0,0,0,40027529,0,3993793,3993793,0,0,0,0,0,0,0,572611935,2465103,2465103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572611935,0,0,1528690,118,16098328,15239891,556,41553793,5394910,162,17539711,317000,471,41359396,9880594,0,0,0,116551228,30832395,130,3548297,501895,0,0,0,69,1419096,804492,67,2009209,460215,6976602,1766602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,123527830,32598997,59565579,506786520,506886520,100000,0,0,0,0,68,11755813,68,0,64,11330758,2433,0,0,0,0,1,27843573,486,0,0,181173,3,0
168,3/31/2022 0:00:00,88,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,793771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16283774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84733,84733,23227887,0,-84733,-84733,0,0,0,0,0,1574044,0,353699,353699,0,0,0,0,0,0,0,43208966,268966,268966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43208966,0,0,84733,31,4632096,0,24,2330060,0,0,0,0,0,0,0,0,0,0,6962156,0,4,66689,0,0,0,0,0,0,0,0,0,0,66689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7028845,0,15984,39909163,39909163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3/31/2022 0:00:00,89,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16595,16595,594351,0,-16595,-16595,0,0,0,0,0,14383,0,14383,14383,0,0,0,0,0,0,0,2205822,-2212,-2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205822,0,0,16595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470938,1470938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3/31/2022 0:00:00,91,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,73379636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189247966,0,0,0,0,0,0,0,28747136,0,0,0,0,0,0,0,0,1198448,1198448,282086505,0,-1198448,-1198448,0,0,0,0,0,17076866,0,3743946,3743946,0,0,0,0,0,0,0,494332127,2545498,2545498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494332127,0,0,1198448,227,35823395,2126063,395,24811046,2033310,0,0,0,1,35730,0,24,2893816,0,63563987,4159373,46,1117312,75150,14,596896,0,0,0,0,1,11654,0,1725862,75150,0,0,0,5,152032,0,0,0,0,0,0,0,152032,0,713,65441881,4234523,2637684,438676828,438677854,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3/31/2022 0:00:00,92,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,722183435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220961931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-379050,0,1216280,1216280,635617053,-379050,-1216280,-1216280,0,0,0,0,0,79930575,0,12238483,12238483,0,0,0,0,0,0,0,1619798908,11022203,11022203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619798908,0,0,1216280,965,279632206,17596675,873,88341418,4064699,154,33368794,10129028,0,0,0,64,2986836,284700,404329254,32075102,217,7068962,892900,0,0,0,26,218546,5300,139,3875590,692808,11163098,1591008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,415492352,33666110,7863160,1394695682,1394695682,0,0,0,0,0,0,0,2,0,2,981700,382,0,0,0,0,1,15635000,96,0,0,0,0,0
177,3/31/2022 0:00:00,93,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,180898072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150092745,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,789953,789953,229120223,0,-789953,-789953,0,0,0,0,0,51114634,0,4009214,4009214,0,0,0,0,0,0,0,524726622,3219261,3219261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524726622,0,0,789953,240,59047267,3802238,89,14577758,533000,0,0,0,0,0,0,19,5380686,0,79005711,4335238,20,611720,0,0,0,0,0,0,0,0,0,0,611720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,79617431,4335238,3204223,475237614,475237614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78494059,1495,0,0,0,0,0
