"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
14571,3/31/2022 0:00:00,7506,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,200280,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450000,8097010,2987500,0,0,13534510,0,0,0,200000,202,0,0,0,0,202,2650202,8097010,2987500,0,0,13734712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4665050,83702,0,0,83702,0,0,0,229513,4519239,0,4519239,0,0,0,0,0,0,0,0,0,0,0,0,0
14584,3/31/2022 0:00:00,7513,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,32607693,0,0,0,0,0,0,0,0,0,0,0,0,0,9400000,9011122,0,0,0,0,0,0,9400000,9011122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45272000,43805807,0,0,54672000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152000,8432000,744000,0,0,15328000,0,0,0,54672000,0,803325,0,0,0,803325,13623000,45389325,11791000,0,0,70803325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15197906,90411,0,0,90411,0,0,0,1223594,14064723,0,14064723,0,0,0,0,0,0,0,0,0,0,0,0,0
14610,3/31/2022 0:00:00,7526,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302027,0,0,0,0,302027,302027,0,0,0,0,302027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65469,10190,0,0,10190,0,0,0,8160,67499,0,67499,0,0,0,0,0,0,0,0,0,0,0,0,0
14611,3/31/2022 0:00:00,7527,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8660000,13431000,9941000,0,0,32032000,0,0,0,0,152890,0,0,0,0,152890,8812890,13431000,9941000,0,0,32184890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8933934,170938,0,0,170938,0,0,0,447249,8657623,0,8657623,0,0,0,0,0,0,0,0,0,0,0,0,0
14617,3/31/2022 0:00:00,7528,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6988,0,6988,0,0,0,6988,0,6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122376,4693,0,0,4693,0,0,0,5720,121349,0,121349,0,0,0,0,0,0,0,0,0,0,0,0,0
14623,3/31/2022 0:00:00,7530,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,9210000,5181000,0,0,14640000,0,0,0,0,0,0,0,0,0,0,249000,9210000,5181000,0,0,14640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3422733,32180,0,0,32180,0,0,0,229962,3224951,0,3224951,0,0,0,0,0,0,0,0,0,0,0,0,0
14634,3/31/2022 0:00:00,7537,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317668,30477,0,0,0,348145,0,0,0,0,26679,0,0,0,0,26679,344347,30477,0,0,0,374824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491546,172380,0,0,172380,0,0,0,75480,1588446,0,1588446,0,0,0,0,0,0,0,0,0,0,0,0,0
14650,3/31/2022 0:00:00,7550,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1265334,0,0,11661748,11000477,0,0,13161748,12265811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13161748,12265811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5720096,9470884,3482000,248000,0,18920980,0,0,12265811,0,0,76827,0,0,0,76827,6505095,11330821,5546251,5073142,2808309,31263618,0,0,0,0,0,0,0,0,1288383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875739,63185,0,0,63185,0,0,0,407649,3531275,0,3531275,0,0,0,0,0,0,0,0,0,0,0,0,0
14651,3/31/2022 0:00:00,7551,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246000,100000,0,0,0,1346000,1246000,100000,0,0,0,1346000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953810,10079,0,0,10079,0,0,0,82331,881558,0,881558,0,0,0,0,0,0,0,0,0,0,0,0,0
14656,3/31/2022 0:00:00,7553,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874000,3563000,0,0,0,6437000,0,0,0,0,0,0,0,0,4340,4340,2874000,3563000,0,0,4340,6441340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078361,44932,0,0,44932,0,0,0,97110,2026183,0,2026183,0,0,0,0,0,0,0,0,0,0,0,0,0
14657,3/31/2022 0:00:00,7554,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113377,1225,0,0,1225,0,0,0,3357,111245,0,111245,0,0,0,0,0,0,0,0,0,0,0,0,0
14668,3/31/2022 0:00:00,7558,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759272,759272,0,0,139340,139340,0,0,0,0,0,0,139340,139340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835992,1835992,0,0,0,0,0,0,3538534,3538534,0,6273138,6273138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6273138,0,249000,94731,0,0,0,343731,249000,355657,2058608,934116,3019488,6616869,0,0,0,0,0,0,0,0,2760829,0,0,0,0,0,0,0,0,0,0,0,1368472,0,0,0,2475242,36725,0,0,36725,0,0,0,230182,2281785,0,2281785,0,0,0,0,0,0,0,0,0,0,0,0,0
14670,3/31/2022 0:00:00,7560,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8319058,6730000,1748000,0,0,16797058,0,0,0,0,0,0,0,0,22942,22942,8319058,6730000,1748000,0,22942,16820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414283,94772,0,0,94772,0,0,0,286143,3222912,0,3222912,0,0,0,0,0,0,0,0,0,0,0,0,0
14676,3/31/2022 0:00:00,7564,WISe,0,44003,44003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52518807,0,57000000,0,1396942,0,0,0,5000000,0,0,0,0,0,0,0,0,0,57000000,54143100,0,0,0,0,0,0,57000000,54143100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148000,149203,0,0,148000,57000000,54143100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498000,998000,0,0,0,3496000,0,0,54143100,148000,1396942,731447,50000,2000000,1500000,5678389,4042942,1729447,54193100,2000000,1500000,63465489,0,0,0,0,0,0,0,1219811,0,0,0,0,0,0,0,0,6975000,49635023,169397,0,0,0,0,0,58873284,2835069,0,0,2835069,0,0,0,8918070,52790283,0,52790283,0,156922116,136035336,20886780,0,0,54291100,148000,54143100,0,0,0,0
14677,3/31/2022 0:00:00,7565,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498636,462923,0,0,17807050,16968314,0,0,18305686,17431237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10179262,9910025,0,0,0,0,0,0,28484948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246000,1027000,749000,0,0,3022000,0,0,0,28484948,0,0,0,0,266301,266301,5298282,5364207,10611141,10233318,266301,31773249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071581,104301,0,0,104301,0,0,0,542561,6633321,0,6633321,0,0,0,0,0,0,0,0,0,0,0,0,0
14692,3/31/2022 0:00:00,7576,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131306636,0,0,0,0,0,0,0,0,0,0,0,0,0,43220999,43220999,0,0,17896599,17896599,0,0,0,0,0,0,17896599,17896599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341000,2341000,0,0,2341000,61117598,61117598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61117598,2341000,0,672733,0,0,499626,1172359,3134335,22350977,38646019,0,499626,64630957,0,0,0,0,0,0,0,0,592793,0,308594,0,0,0,0,0,0,0,0,0,80598,0,0,0,48390472,2524623,0,0,2524623,0,0,0,3909673,47005422,0,47005422,0,0,0,0,0,0,0,0,0,0,0,0,0
14708,3/31/2022 0:00:00,7586,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534624,300000,0,0,0,834624,534624,300000,0,0,0,834624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410601,30395,0,0,30395,0,0,0,41582,399414,0,399414,0,0,0,0,0,0,0,0,0,0,0,0,0
14712,3/31/2022 0:00:00,7589,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,340000,100000,0,0,840000,0,0,0,0,0,15304,0,0,0,15304,400000,355304,100000,0,0,855304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238732,42355,0,0,42355,0,0,0,15794,265293,0,265293,0,0,0,0,0,0,0,0,0,0,0,0,0
14723,3/31/2022 0:00:00,7598,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73979050,0,73979050,0,0,0,6193232,0,0,0,0,5000000,0,0,0,0,0,0,11710221,10185682,0,0,281036371,266270468,0,0,292746592,276456150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292746592,276456150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276456150,0,0,4042434,0,0,0,4042434,22110677,87063434,59079667,105908459,6336347,280498584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41197935,110000,0,0,110000,0,0,0,3521772,37786163,0,37786163,0,0,0,0,0,0,0,0,0,0,0,0,0
14725,3/31/2022 0:00:00,7599,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0,0,0,500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497000,1496000,2495000,249000,0,5737000,0,0,0,500000,164978,0,0,0,0,164978,1661978,1496000,2995000,249000,0,6401978,0,0,0,0,0,0,0,0,8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5511733,24257,0,0,24257,0,0,0,180990,5355000,0,5355000,0,0,0,0,0,0,0,0,0,0,0,0,0
14733,3/31/2022 0:00:00,7605,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18370974,18370974,0,0,0,0,0,18370974,18370974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18370974,0,0,0,0,0,381857,381857,5132874,6065845,7172255,0,381857,18752831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11586545,338531,0,0,338531,0,0,0,715479,11209597,0,11209597,0,0,0,0,0,0,0,0,0,0,0,0,0
14734,3/31/2022 0:00:00,7606,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8298441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8298441,8298441,0,0,0,0,8298441,2239000,2192000,9219000,3187000,0,16837000,0,8298441,0,0,0,0,0,0,88036,88036,2239000,2192000,9707378,6701375,4383724,25223477,0,20492,0,20492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5349824,237178,0,0,237178,0,0,0,605814,4981188,0,4981188,0,0,0,0,0,0,0,0,0,0,0,0,0
14750,3/31/2022 0:00:00,7614,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687835,1245000,0,0,0,4932835,0,0,0,0,67638,0,0,0,0,67638,3755473,1245000,0,0,0,5000473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156416,28348,0,0,28348,0,0,0,98323,1086441,0,1086441,0,0,0,0,0,0,0,0,0,0,0,0,0
14754,3/31/2022 0:00:00,7616,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121877750,0,0,0,0,0,903423,0,0,0,0,0,0,0,0,0,0,0,92620191,88251069,0,0,63532928,59153932,0,0,156153119,147405001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5357568,5172837,0,0,5357568,5172837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11259804,10296554,0,0,0,0,0,0,18054310,17297062,0,190824801,180171454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180171455,0,2241632,0,0,0,0,2241632,26768098,48304131,52623456,48753355,5964047,182413087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851875,0,49758058,0,0,0,34087003,1178611,0,0,1178611,0,0,0,4253400,31012214,0,31012214,0,0,0,0,0,0,0,0,0,0,0,0,0
14758,3/31/2022 0:00:00,7619,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510000,1332,0,0,0,511332,0,0,0,0,0,0,0,0,0,0,510000,1332,0,0,0,511332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412941,67020,0,0,67020,0,0,0,55797,1424164,0,1424164,0,0,0,0,0,0,0,0,0,0,0,0,0
14762,3/31/2022 0:00:00,7621,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750434771,0,0,484029288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90013884,90864300,0,0,674638354,658300007,0,0,764652238,749164307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764652238,749164307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749164307,0,0,2055000,0,0,0,2055000,321292049,170997663,93059896,165869699,0,751219307,0,0,0,0,0,0,0,0,24545851,0,0,0,0,0,0,0,0,0,0,0,10279839,0,0,0,293568004,7196284,0,0,7196284,0,0,0,23497439,277266849,0,277266849,0,0,0,0,0,0,0,0,0,0,0,0,0
