"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047"
294,3/31/2021 0:00:00,160,0,45509238,3416896,533986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057780,112359,6901267,10292497,0,20363903,0,0,0,0,0,0,955004,-244628,0,0,0,0,0,0,0,0,0,0,0,351802318,77,1289639,1289639,0,0,0,77,1289639,,0,381405372,0,0,0,0,0,0,0,0,0,0,0,1082038,0,0,0
303,3/31/2021 0:00:00,166,0,0,912475,0,0,0,0,7474931,0,0,0,0,7474931,0,0,0,0,0,0,111250,1511400,8563384,8412415,0,18598449,0,0,0,0,0,0,62066,-91367,0,0,0,0,0,0,0,0,0,0,0,106294741,0,0,0,0,0,0,0,0,,0,113770745,0,0,0,0,0,0,0,0,0,0,0,76916,0,-25069,0
306,3/31/2021 0:00:00,168,12240522,0,2252188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168957,5521651,1549914,0,0,12240522,93816,0,0,0,0,0,0,0,0,0,0,0,0,93641965,0,0,0,0,0,0,0,0,,0,100511326,0,0,0,0,0,0,0,0,0,0,0,332641,0,0,0
319,3/31/2021 0:00:00,173,0,27476370,2721726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9483237,7687317,3452266,8580444,989142,30192406,0,0,0,0,0,0,624598,-238279,0,0,0,0,0,0,0,0,0,0,0,236900403,0,0,0,0,0,0,0,0,,0,256481781,0,0,0,0,0,0,0,0,0,0,0,474456,0,0,0
320,3/31/2021 0:00:00,174,2499064,19377799,699187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495753,3888246,0,5383999,1250562,1248502,0,0,0,2499064,218923,-110021,0,0,0,0,0,0,0,0,0,0,0,107165402,0,0,0,0,0,0,0,0,,0,117213864,0,0,0,0,0,0,0,0,0,0,0,82386,0,0,0
339,3/31/2021 0:00:00,182,0,0,306519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,12953452,0,0,0,0,0,0,0,0,,0,14578764,0,0,0,0,0,0,0,0,0,0,0,41031,0,0,0
340,3/31/2021 0:00:00,183,0,106897212,4880835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013467,17064514,8943559,0,0,30021540,0,0,0,0,0,0,214971,14207,0,0,0,0,0,0,0,0,0,0,0,477066475,56,1236075,1236075,0,0,0,56,1236075,,0,525374275,0,0,0,0,0,0,0,0,0,0,0,1247717,0,0,0
352,3/31/2021 0:00:00,188,506441,83485040,5308081,769731,0,0,0,600554,0,0,0,0,600554,0,0,0,0,0,0,12238527,0,0,0,0,12238527,173237,333204,0,0,0,506441,297317,-159865,0,0,0,0,0,0,0,0,0,0,0,349217126,0,0,0,0,0,0,0,0,,0,385583814,0,0,0,0,0,0,0,0,0,0,0,713820,0,8031,0
359,3/31/2021 0:00:00,192,14778000,0,879322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600630,8656798,12354667,18685147,0,43297242,3928000,4682000,6168000,0,0,14778000,80266,-422858,0,0,0,0,0,0,0,0,0,0,0,173504892,0,0,0,0,0,0,0,0,,0,197433735,0,0,0,0,0,0,0,0,0,0,0,110340,0,0,0
361,3/31/2021 0:00:00,193,0,373073,7168371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5497853,3014678,2986536,4388562,129966,16017595,0,0,0,0,0,0,1621242,-25710,0,0,0,0,0,0,0,0,0,0,0,483955277,0,0,0,0,0,0,0,0,,0,538343993,0,0,0,0,0,0,0,0,0,0,0,1092454,0,0,0
365,3/31/2021 0:00:00,197,992000,0,819636,130222,0,0,0,29594,0,0,0,519148,548742,0,0,0,0,0,0,0,0,269336,413744,0,683080,0,992000,0,0,0,992000,306,36933,0,0,0,0,0,0,0,0,0,0,0,68876004,0,0,0,0,0,0,0,0,,0,75304661,0,0,0,0,0,0,0,0,0,0,0,131324,0,57655,0
367,3/31/2021 0:00:00,199,10908000,620920,547841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3225000,7683000,0,0,0,10908000,1531,0,0,0,0,0,0,0,0,0,0,0,0,36819455,0,0,0,0,0,0,0,0,,0,39982321,0,0,0,0,0,0,0,0,0,0,0,36477,0,0,0
370,3/31/2021 0:00:00,201,1783000,0,262229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819926,3494000,3169000,749000,0,8231926,693000,992000,98000,0,0,1783000,8984,-753,0,0,0,0,0,0,0,0,0,0,0,21254024,0,0,0,0,0,0,0,0,,0,23043996,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0
373,3/31/2021 0:00:00,203,37678953,21519,850232,258726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734398,11518291,10436384,10042790,947090,37678953,0,0,0,0,0,0,0,0,0,0,0,0,0,80918007,0,0,0,0,0,0,0,0,,0,88685176,0,0,0,0,0,0,0,0,0,0,0,121333,0,0,0
376,3/31/2021 0:00:00,206,0,0,67189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,8221731,0,0,0,0,0,0,0,0,,0,9173447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,3/31/2021 0:00:00,208,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,200000,0,0,0,0,0,0,12515,-9332,0,0,0,0,0,0,0,0,0,0,0,7694246,0,0,0,0,0,0,0,0,,0,9450354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,3/31/2021 0:00:00,211,272717,0,105920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22727,191312,58678,0,0,272717,0,0,0,0,0,0,0,0,0,0,0,0,0,42555433,0,0,0,0,0,0,0,0,,0,48338611,0,0,0,0,0,0,0,0,0,0,0,34994,0,0,0
389,3/31/2021 0:00:00,214,16982689,0,804790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,4484365,11506322,492002,0,16982689,28673,0,0,0,0,0,0,0,0,0,0,0,0,133161495,0,0,0,0,0,0,0,0,,0,149614591,0,0,0,0,0,0,0,0,0,0,0,289423,0,0,0
390,3/31/2021 0:00:00,215,0,0,593997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79325,0,0,0,0,0,0,0,0,0,0,0,0,44972149,0,0,0,0,0,0,0,0,,0,49401143,0,0,0,0,0,0,0,0,0,0,0,16101,0,0,0
395,3/31/2021 0:00:00,217,6614728,0,467933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527032,4068872,982369,0,0,7578273,1944000,2651211,2019517,0,0,6614728,299995,71337,0,0,0,0,0,0,0,0,0,0,0,83509109,0,0,0,0,0,0,0,0,,0,92389650,31679,22030,0,0,0,0,0,0,0,0,0,89200,0,0,0
404,3/31/2021 0:00:00,222,536914,31697751,1683095,220198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152325,332598,51991,0,0,536914,5586403,0,0,0,0,0,0,0,0,0,0,0,0,130289827,0,0,0,0,0,0,0,0,,0,147091994,0,0,0,0,0,0,0,0,0,0,0,289887,0,0,0
422,3/31/2021 0:00:00,229,0,0,215300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9548904,0,0,0,0,0,0,0,0,,0,10427639,0,0,0,0,0,0,0,0,0,0,0,23152,0,0,0
430,3/31/2021 0:00:00,232,13000000,0,1494306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991165,0,0,991165,0,1000000,11500000,500000,0,13000000,290957,-8835,0,0,0,0,0,0,0,0,0,0,0,106424379,0,0,0,0,0,0,0,0,,0,113105090,0,0,0,0,0,0,0,0,0,0,0,49383,0,0,0
435,3/31/2021 0:00:00,235,0,40647722,4817656,3396704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277077790,124866336,180352136,431973215,66279950,1080549427,0,0,0,0,0,0,2927730,2295963,0,0,0,0,0,0,0,0,0,0,0,2238084317,0,0,0,0,0,0,0,0,,0,2476024819,0,0,0,0,0,0,0,0,0,0,0,2293171,0,0,5631
444,3/31/2021 0:00:00,239,0,0,485793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13642258,0,0,0,0,0,0,0,0,,0,16072839,0,0,0,0,0,0,0,0,0,0,0,11101,0,0,0
452,3/31/2021 0:00:00,240,0,0,258531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33928103,0,0,0,0,0,0,0,0,,0,37275929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,3/31/2021 0:00:00,246,0,992876,1940271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043024,971795,0,0,3014819,0,0,0,0,0,0,206923,221956,0,0,0,0,0,0,0,0,0,0,0,88493641,17,620484,620484,0,0,0,17,620484,,0,96888848,0,0,0,0,0,0,0,0,0,0,0,107194,0,0,0
473,3/31/2021 0:00:00,252,0,0,1518040,160059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12307641,40658415,20608977,0,73575033,0,0,0,0,0,0,36474,398071,0,0,0,0,0,0,0,0,0,0,0,149807678,0,0,0,0,0,0,0,0,,0,177983085,0,0,0,0,0,0,0,0,0,0,0,155379,0,0,121001
475,3/31/2021 0:00:00,253,3570630,0,677894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596000,1284418,1690212,0,0,3570630,0,0,0,0,0,0,0,0,0,0,0,0,0,53175526,0,0,0,0,0,0,0,0,,0,58125882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,3/31/2021 0:00:00,255,0,0,663256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998247,8558747,10208491,7411932,0,27177417,0,0,0,0,0,0,204001,373968,0,0,0,0,0,0,0,0,0,0,0,221773116,0,0,0,0,0,0,0,0,,0,252677200,0,0,0,0,0,0,0,0,0,0,0,198292,0,0,0
479,3/31/2021 0:00:00,256,7936000,0,1217175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735000,3970000,2231000,0,0,7936000,0,0,0,0,0,0,0,0,0,0,0,0,0,55085857,0,0,0,0,0,0,0,0,,0,61012644,0,0,0,0,0,0,0,0,0,0,0,96301,0,0,0
484,3/31/2021 0:00:00,257,0,0,93817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13173380,0,0,0,0,0,0,0,0,,0,15633279,0,0,0,0,0,0,0,0,0,0,0,6852,0,0,0
489,3/31/2021 0:00:00,259,0,0,4199217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875296,1378785,527005,967817,1392387,5141290,0,0,0,0,0,0,82722,85063,0,0,0,0,0,0,0,0,0,0,0,196948543,56,2928347,0,0,0,0,56,2928347,,0,213777563,0,0,0,0,0,0,0,0,0,0,0,508406,0,0,0
490,3/31/2021 0:00:00,260,731,93,1990696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0,0,0,731,90021,0,0,0,0,0,0,0,0,0,0,0,0,68134282,0,0,0,0,0,0,0,0,,0,74208642,0,0,0,0,0,0,0,0,0,0,0,156425,0,0,0
491,3/31/2021 0:00:00,261,99267455,57356367,13449577,22809530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16121511,48969351,14200313,19976280,0,99267455,1896689,0,0,0,0,0,0,0,0,0,0,0,0,890689259,0,0,0,0,0,0,0,0,,0,1009272148,0,0,0,0,0,0,0,0,0,0,0,2738014,0,0,0
511,3/31/2021 0:00:00,271,28167219,18608919,1656192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500450,22397172,7934895,0,0,31832517,4050492,19616727,4500000,0,0,28167219,225930,-77003,0,0,0,0,0,0,0,0,0,0,0,154312116,0,0,0,20,431472,431472,0,0,,0,167201431,0,0,0,0,0,0,0,0,0,0,0,202669,0,0,0
514,3/31/2021 0:00:00,272,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9131757,0,0,0,0,0,0,0,0,,0,10888058,0,0,0,0,0,0,0,0,0,0,0,1133,0,0,0
517,3/31/2021 0:00:00,274,0,0,273750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68763,0,0,0,0,0,0,0,0,0,0,0,0,28378709,0,0,0,0,0,0,0,0,,0,30948394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,3/31/2021 0:00:00,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073177,0,0,0,0,0,0,0,0,,0,2412734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,3/31/2021 0:00:00,277,0,95567810,2376171,2760909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028353,0,0,0,0,0,0,0,0,0,0,0,0,592430660,509,44246042,44246042,0,0,0,509,44246042,,0,655908554,0,0,0,0,0,0,0,0,0,0,0,1281324,0,0,0
538,3/31/2021 0:00:00,282,0,0,285940,17254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29875,0,0,0,29875,0,0,0,0,0,0,0,29875,0,0,0,0,0,0,0,0,0,0,0,31458477,0,0,0,0,0,0,0,0,,0,34328233,0,0,0,0,0,0,0,0,0,0,0,22778,0,0,0
552,3/31/2021 0:00:00,284,0,0,110,55230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901753,0,0,0,0,0,0,0,0,,0,1162354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,3/31/2021 0:00:00,290,0,261818361,16656387,4159981,0,0,0,0,10885,21937,27115214,332168,27480204,694053,0,0,0,0,694053,106298045,13770519,37284214,78296916,0,235649694,0,0,0,0,0,0,7734099,269174,0,0,0,0,0,0,0,0,0,0,0,2480275801,306,21349291,21349291,0,0,0,306,21349291,,0,2770666291,0,0,0,0,0,0,0,0,0,0,0,5289422,0,980893,0
567,3/31/2021 0:00:00,291,0,0,1337122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14276936,0,0,0,0,0,0,0,0,,0,15452086,0,0,0,0,0,0,0,0,0,0,0,1772,0,0,0
577,3/31/2021 0:00:00,293,0,0,119504,4794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14834816,0,0,0,0,0,0,0,0,,0,16593996,0,0,0,0,0,0,0,0,0,0,0,32452,0,0,0
594,3/31/2021 0:00:00,302,0,5000,964644,315845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448089,1017990,12893233,247775,0,18607087,0,0,0,0,0,0,0,48322,0,0,0,0,0,0,0,0,0,0,0,205968057,0,0,0,0,0,0,0,0,,0,222619800,0,0,0,0,0,0,0,0,0,0,0,289338,0,0,15547
606,3/31/2021 0:00:00,307,217430556,0,1828807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,68555556,92875000,49000000,0,217430556,110721,0,0,0,0,0,0,0,0,0,0,0,0,355350783,0,0,0,0,0,0,0,0,,0,399636941,0,0,0,0,0,0,0,0,0,0,0,321005,0,0,0
609,3/31/2021 0:00:00,309,0,0,231704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19973428,0,0,0,0,0,0,0,0,,0,22596781,0,0,0,0,0,0,0,0,0,0,0,21060,0,0,0
613,3/31/2021 0:00:00,311,5846495,10500000,1435995,85626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994313,2816456,0,0,3810769,500000,0,2955370,2391125,0,5846495,0,-212717,0,0,0,0,0,0,0,0,0,0,0,77229727,0,0,0,0,0,0,0,0,,0,85950562,0,0,0,0,0,0,0,0,0,0,0,211451,0,0,0
616,3/31/2021 0:00:00,314,2000000,0,711108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,600000,200000,0,0,2000000,14791,0,0,0,0,0,0,0,0,0,0,0,0,26187966,0,0,0,0,0,0,0,0,,0,29112183,0,0,0,0,0,0,0,0,0,0,0,41891,0,0,0
617,3/31/2021 0:00:00,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110609,0,0,0,0,0,0,0,0,0,0,0,0,2081513,0,0,0,0,0,0,0,0,,0,2893460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,3/31/2021 0:00:00,316,0,138607795,1890736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5381177,416142,392128,87499,0,6276946,0,0,0,0,0,0,3669782,24453,0,0,0,0,0,0,0,0,0,0,0,906581975,0,0,0,0,0,0,0,0,,0,1004308330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,3/31/2021 0:00:00,317,0,0,446988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16785766,0,0,0,0,0,0,0,0,,0,18840686,0,0,0,0,0,0,0,0,0,0,0,10264,0,0,0
624,3/31/2021 0:00:00,321,0,250184579,2015985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48175468,35432563,17088071,6106835,0,106802937,0,0,0,0,0,0,1562445,665460,0,0,0,0,0,0,0,0,0,0,0,1070176898,35,712905,0,0,0,0,35,712905,,0,1175355892,0,0,0,0,0,0,0,0,0,0,0,1158127,0,0,0
640,3/31/2021 0:00:00,328,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704526,0,0,0,0,0,0,0,0,,0,5668135,0,0,0,0,0,0,0,0,0,0,0,2588,0,0,0
644,3/31/2021 0:00:00,330,0,34664000,920676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001252,6008000,3955732,17878597,0,30843581,0,0,0,0,0,0,514783,-277654,0,0,0,0,0,0,0,0,0,0,0,145871887,0,0,0,0,0,0,0,0,,0,156672815,0,0,0,0,0,0,0,0,0,0,0,218119,0,0,5734
648,3/31/2021 0:00:00,334,0,0,350,0,0,0,0,14052,0,0,527763,0,541815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87283,0,0,0,0,0,0,0,0,0,0,0,0,9023966,0,0,0,0,0,0,0,0,,0,10761105,0,0,0,0,0,0,0,0,0,0,0,4318,0,2399,0
649,3/31/2021 0:00:00,335,38356000,0,968800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4461390,0,0,0,0,4461390,7237000,17586000,13533000,0,0,38356000,0,-75028,0,0,0,0,0,0,0,0,0,0,0,72960033,0,0,0,0,0,0,0,0,,0,93863837,0,0,0,0,0,0,0,0,0,0,0,56889,0,0,0
660,3/31/2021 0:00:00,339,12045000,0,284679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6520000,4178000,1347000,0,0,12045000,2789,0,0,0,0,0,0,0,0,0,0,0,0,19618783,0,0,0,0,0,0,0,0,,0,20842253,0,0,0,0,0,0,0,0,0,0,0,1684,0,0,0
663,3/31/2021 0:00:00,341,500000,0,101161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336,0,0,4336,0,0,0,500000,0,500000,16795,195,0,0,0,0,0,0,0,0,0,0,0,18693049,0,0,0,0,0,0,0,0,,0,22321529,0,0,0,0,0,0,0,0,0,0,0,4925,0,0,0
665,3/31/2021 0:00:00,342,0,25940000,1851678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697076,9554344,23522683,4145177,0,37919280,0,0,0,0,0,0,571872,-201381,0,0,0,0,0,0,0,0,0,0,0,241787587,62,3049136,3049136,0,0,0,62,3049136,,0,261688082,0,0,0,0,0,0,0,0,0,0,0,461564,0,0,0
678,3/31/2021 0:00:00,348,0,0,178704,36752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34035,0,0,0,0,0,0,0,0,0,0,0,0,16059934,0,0,0,0,0,0,0,0,,0,17659010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,3/31/2021 0:00:00,349,2161000,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390000,523000,248000,0,0,2161000,78249,0,0,0,0,0,0,0,0,0,0,0,0,15615743,0,0,0,0,0,0,0,0,,0,17358412,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0
687,3/31/2021 0:00:00,352,500000,0,510285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,63973378,3,69825,0,0,0,0,3,69825,,0,69266035,0,0,0,0,0,0,0,0,0,0,0,136153,0,0,0
690,3/31/2021 0:00:00,353,76000000,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000,37000000,22000000,0,76000000,17196,0,0,0,0,0,0,0,0,0,0,0,0,149000793,0,0,0,0,0,0,0,0,,0,172251949,0,0,0,0,0,0,0,0,0,0,0,8003,0,0,0
716,3/31/2021 0:00:00,364,0,0,210566,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080993,8290342,2519902,745981,0,15637218,0,0,0,0,0,0,0,252476,0,0,0,0,0,0,0,0,0,0,0,61446931,0,0,0,0,0,0,0,0,,0,67251666,0,0,0,0,0,0,0,0,0,0,0,11750,0,0,0
722,3/31/2021 0:00:00,366,13500000,0,1692905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155696,0,0,0,0,3155696,0,500000,1500000,11500000,0,13500000,104369,0,0,0,0,0,0,0,0,0,0,0,0,98703791,0,0,0,0,0,0,0,0,,0,108626451,0,0,0,0,0,0,0,0,0,0,0,100101,0,0,662414
761,3/31/2021 0:00:00,375,22479949,0,3452533,44301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890291,2218840,12123628,6647190,600000,22479949,187598,0,0,0,0,0,0,0,0,0,0,0,0,154732443,50,916036,916036,0,0,0,50,916036,,0,166987352,0,0,0,0,0,0,0,0,0,0,0,305008,0,0,0
770,3/31/2021 0:00:00,378,0,0,578571,300041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460830,448671,289224,5934,0,1204659,0,0,0,0,0,0,294393,23183,0,0,0,0,0,0,0,0,0,0,0,91744951,1,19119,0,0,0,0,1,19119,,0,103613829,0,0,0,0,0,0,0,0,0,0,0,257987,0,0,0
776,3/31/2021 0:00:00,381,0,0,146056,-1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6584483,0,0,0,0,0,0,0,0,,0,7478359,0,0,0,0,0,0,0,0,0,0,0,2090,0,0,0
785,3/31/2021 0:00:00,386,0,-160687,1498066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86751167,0,0,0,0,0,0,0,0,,0,97172251,0,0,0,0,0,0,0,0,0,0,0,87624,0,0,0
794,3/31/2021 0:00:00,390,9627000,870477,1324326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6507000,3120000,0,0,0,9627000,107111,0,0,0,0,0,0,0,0,0,0,0,0,103133309,0,0,0,0,0,0,0,0,,0,115459673,0,0,0,0,0,0,0,0,0,0,0,507693,0,0,0
795,3/31/2021 0:00:00,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162944,0,0,0,0,0,0,0,0,,0,4880517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,3/31/2021 0:00:00,393,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60597,0,0,0,0,0,0,0,0,0,0,0,0,6239926,0,0,0,0,0,0,0,0,,0,6959792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,3/31/2021 0:00:00,398,20072471,109530356,7661207,2293027,0,0,0,0,0,0,0,1522338,1522338,0,0,0,0,0,0,16721799,117819222,44345404,53203762,15257964,247348151,3501556,16570915,0,0,0,20072471,2972720,2162426,0,0,0,0,0,0,0,0,0,0,0,1234836245,515,43879109,43879109,0,0,0,515,43879109,,0,1369957871,162470,162470,0,0,0,0,0,0,0,0,0,3636181,0,69600,0
817,3/31/2021 0:00:00,401,725182,0,41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725182,0,0,0,0,725182,0,0,0,0,0,0,0,0,0,0,0,0,0,24810483,0,0,0,0,0,0,0,0,,0,27853920,0,0,0,0,0,0,0,0,0,0,0,-433,0,0,0
