"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
67573,6/30/2020 0:00:00,22684,0,80720,558888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18928219,0,0,0,0,0,0,0,0,,0,20056233,0,0,0,0,0,0,0,0,0,0,0
67574,6/30/2020 0:00:00,22951,0,0,507358,-320222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7302,0,0,0,0,0,0,0,0,0,0,0,0,28243497,0,0,0,0,0,0,0,0,,0,31942207,0,0,0,0,0,0,0,0,0,0,0
67576,6/30/2020 0:00:00,22718,0,0,1194799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12332744,213268,2176161,5029227,0,19751400,0,0,0,0,0,0,0,393968,0,0,0,0,0,0,0,0,0,0,0,108072018,0,0,0,0,0,0,0,0,,0,122780321,0,0,0,0,0,0,0,0,0,0,0
67578,6/30/2020 0:00:00,22991,0,0,70016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431036,0,0,0,0,0,0,0,0,,0,5450472,0,0,0,0,0,0,0,0,0,0,0
67579,6/30/2020 0:00:00,22814,0,6000,205257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174765,0,0,0,0,0,0,0,0,0,0,0,0,9653794,0,0,0,0,0,0,0,0,,0,12263181,0,0,0,0,0,0,0,0,0,0,0
67581,6/30/2020 0:00:00,22780,0,0,163352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57762,0,0,0,0,0,0,0,0,0,0,0,0,33751549,0,0,0,0,0,0,0,0,,0,37013071,0,0,0,0,0,0,0,0,0,0,0
67582,6/30/2020 0:00:00,22769,0,0,10556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4174095,0,0,0,0,0,0,0,0,,0,4738051,0,0,0,0,0,0,0,0,0,0,0
67587,6/30/2020 0:00:00,22663,0,3500000,312272,25753,0,0,0,0,0,0,801982,0,801982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,24989196,0,0,0,0,0,0,0,0,,0,26758201,0,0,0,0,0,0,0,0,0,0,0
67588,6/30/2020 0:00:00,22771,0,0,27671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082314,0,0,0,0,0,0,0,0,,0,6574430,0,0,0,0,0,0,0,0,0,0,0
67589,6/30/2020 0:00:00,21784,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572392,0,0,0,0,0,0,0,0,,0,1823574,0,0,0,0,0,0,0,0,0,0,0
67592,6/30/2020 0:00:00,22711,4121932,344980,748069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994000,2630932,497000,0,0,4121932,64806,0,0,0,0,0,0,0,0,-1,0,0,0,54255571,0,0,0,0,0,0,0,0,,0,59533565,0,0,0,0,0,0,0,0,0,0,0
67599,6/30/2020 0:00:00,24200,1240000,2806584,281676,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532589,1500677,4228294,0,0,6261560,744000,496000,0,0,0,1240000,93529,76147,0,0,0,0,0,0,0,0,0,0,0,60751822,0,0,0,0,0,0,0,0,,0,72282642,0,0,0,0,0,0,0,0,0,0,0
67602,6/30/2020 0:00:00,22992,0,0,102844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10728031,0,0,0,0,0,0,0,0,,0,12769517,0,0,0,0,0,0,0,0,0,0,0
67604,6/30/2020 0:00:00,22678,0,0,376034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450265,1267146,0,0,0,1717411,0,0,0,0,0,0,73202,31411,0,0,0,0,0,0,0,0,0,0,0,32960172,0,0,0,0,0,0,0,0,,0,35753829,0,0,0,0,0,0,0,0,0,0,0
67605,6/30/2020 0:00:00,24325,56537,228065148,4654897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8555596,8153399,16777389,0,0,33486384,56537,0,0,0,0,56537,6050864,571366,0,0,0,0,0,0,0,100656,0,0,0,1048918266,39,3506801,3506801,0,0,0,39,3506801,,0,1155020304,0,0,0,0,0,0,0,0,0,0,0
67608,6/30/2020 0:00:00,24069,0,0,450186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24365263,0,0,0,0,0,0,0,0,,0,30562861,0,0,0,0,0,0,0,0,0,0,0
67609,6/30/2020 0:00:00,22704,0,0,6704659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46083,0,0,0,0,46083,0,0,0,0,0,0,816794,46083,0,0,0,0,0,0,0,0,0,0,0,269278629,292,18657774,13993331,0,0,0,288,10828440,,0,297521913,0,0,0,0,0,0,0,0,0,0,0
67611,6/30/2020 0:00:00,22892,128924425,113760508,1757387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878340,69877981,58168104,0,0,128924425,34006,0,0,0,0,0,0,0,0,0,0,0,0,369762356,0,0,0,0,0,0,0,0,,0,444754738,0,0,0,0,0,0,0,0,0,0,0
67612,6/30/2020 0:00:00,22818,1116853,0,395570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282320,2269533,1682969,0,0,4234822,504852,612001,0,0,0,1116853,0,123353,0,0,0,0,0,0,0,0,0,0,0,51748163,0,0,0,0,0,0,0,0,,0,55757424,0,0,0,0,0,0,0,0,0,0,0
67615,6/30/2020 0:00:00,24341,0,0,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7402556,0,0,0,0,0,0,0,0,,0,10670087,0,0,0,0,0,0,0,0,0,0,0
67619,6/30/2020 0:00:00,21843,0,154092511,22964668,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10314364,479737835,117111635,34551035,0,641714869,0,0,0,0,0,0,6090018,7938672,0,0,0,0,0,0,0,0,0,0,0,2965553795,3,78835,57125,0,0,0,1189,32984336,,0,3207905988,0,0,0,0,0,0,0,0,0,0,0
67621,6/30/2020 0:00:00,22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217785,0,0,0,0,0,0,0,0,,0,3587286,0,0,0,0,0,0,0,0,0,0,0
67622,6/30/2020 0:00:00,22733,0,491543,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034344,0,0,0,0,0,0,0,0,,0,2199061,0,0,0,0,0,0,0,0,0,0,0
67624,6/30/2020 0:00:00,22766,0,0,80480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263655,0,0,0,0,0,0,0,0,,0,4307312,0,0,0,0,0,0,0,0,0,0,0
67625,6/30/2020 0:00:00,22655,583622824,107399120,1485056,412642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83029686,382898176,117694962,0,0,583622824,241559,0,0,0,0,0,0,0,0,0,0,0,0,771701753,0,0,0,0,0,0,0,0,,0,924259494,0,0,0,0,0,0,0,0,0,0,0
67627,6/30/2020 0:00:00,22716,0,291418,537583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893715,1515629,56912,0,0,4466256,0,0,0,0,0,0,15602,37163,0,0,0,0,0,0,0,0,0,0,0,50580255,0,0,0,0,0,0,0,0,,0,54142195,0,0,0,0,0,0,0,0,0,0,0
67630,6/30/2020 0:00:00,22592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5360492,0,0,0,0,0,0,0,0,,0,6240679,0,0,0,0,0,0,0,0,0,0,0
67632,6/30/2020 0:00:00,21826,0,0,863632,0,0,0,0,0,0,0,0,655646,655646,118655,92063,131700,642693,0,985111,5018141,4477473,2846543,2772463,3590983,18705603,0,0,0,0,0,0,78267,194784,0,0,0,0,0,0,-110528,52680,0,0,0,72688090,3,43007,43007,0,0,0,3,43007,,0,79435715,0,0,0,0,0,0,0,0,0,0,0
67634,6/30/2020 0:00:00,22789,0,0,180875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27421,0,0,0,0,0,0,0,0,0,0,0,0,22425030,0,0,0,0,0,0,0,0,,0,30480854,0,0,0,0,0,0,0,0,0,0,0
67637,6/30/2020 0:00:00,22698,8206071,0,3784261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87889,6942417,51304040,27556168,0,85890514,1256221,1489000,1235000,4225850,0,8206071,2569,1016703,0,0,0,0,0,0,0,260659,0,0,0,220180389,0,0,0,0,0,0,0,0,,0,241876462,0,0,0,0,0,0,0,0,0,0,0
67638,6/30/2020 0:00:00,22955,0,0,237968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18121929,0,0,0,0,0,0,0,0,,0,21727262,0,0,0,0,0,0,0,0,0,0,0
67639,6/30/2020 0:00:00,22662,0,0,60001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15208157,0,0,0,0,0,0,0,0,,0,17721005,0,0,0,0,0,0,0,0,0,0,0
67641,6/30/2020 0:00:00,22830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787764,0,0,0,0,0,0,0,0,,0,2254639,0,0,0,0,0,0,0,0,0,0,0
67642,6/30/2020 0:00:00,22701,6165000,11000000,3289502,767869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400877,6072976,8131924,1027142,512623,18145542,739000,3199000,2227000,0,0,6165000,56375,582691,0,0,0,0,0,0,0,0,0,0,0,121566419,0,0,0,0,0,0,0,0,,0,132801915,0,0,0,0,0,0,0,0,0,0,0
67643,6/30/2020 0:00:00,22536,0,0,696217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8867,53096,0,0,0,61963,0,0,0,0,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,45178874,0,0,0,0,0,0,0,0,,0,48918734,0,0,0,0,0,0,0,0,0,0,0
67644,6/30/2020 0:00:00,22953,0,15000000,2803245,270455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569222,6774101,7819116,886680,0,20049119,0,0,0,0,0,0,705975,442222,0,0,0,0,0,0,-994,0,0,0,0,98301705,0,0,0,0,0,0,0,0,,0,114776448,0,0,0,0,0,0,0,0,0,0,0
67645,6/30/2020 0:00:00,22743,0,12000000,1608293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4998,0,0,0,0,0,0,0,0,0,0,0,0,60101143,0,0,0,0,0,0,0,0,,0,66676612,0,0,0,0,0,0,0,0,0,0,0
67648,6/30/2020 0:00:00,21619,0,0,209728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61583,0,0,0,0,0,0,0,0,0,0,0,0,21223486,0,0,0,0,0,0,0,0,,0,23349526,0,0,0,0,0,0,0,0,0,0,0
67649,6/30/2020 0:00:00,22782,3983936,24000,1200092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983936,0,0,0,0,3983936,144736,0,0,0,0,0,0,0,0,0,0,0,0,80180347,0,0,0,0,0,0,0,0,,0,88503012,0,0,0,0,0,0,0,0,0,0,0
67651,6/30/2020 0:00:00,22820,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5369,0,0,0,0,0,0,0,0,0,0,0,0,3420432,0,0,0,0,0,0,0,0,,0,4157035,0,0,0,0,0,0,0,0,0,0,0
67652,6/30/2020 0:00:00,22740,36,6992987,714371,29273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,200016,0,0,0,0,0,0,0,0,0,0,0,0,56584482,0,0,0,0,0,0,0,0,,0,60483718,0,0,0,0,0,0,0,0,0,0,0
67658,6/30/2020 0:00:00,23018,0,0,1913574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80661,0,0,0,0,0,0,0,0,0,0,0,0,117249767,0,0,0,0,0,0,0,0,,0,145808813,0,0,0,0,0,0,0,0,0,0,0
67660,6/30/2020 0:00:00,22657,0,0,310820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26366,0,0,0,0,0,0,0,0,0,0,0,0,16646075,0,0,0,0,0,0,0,0,,0,19365048,0,0,0,0,0,0,0,0,0,0,0
67661,6/30/2020 0:00:00,22715,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7508760,0,0,0,0,0,0,0,0,,0,8884419,0,0,0,0,0,0,0,0,0,0,0
67664,6/30/2020 0:00:00,23764,0,333492232,83733192,9841016,0,0,0,0,0,0,0,0,0,0,0,0,67780053,0,67780053,336856025,89434592,6380077,64040163,0,496710857,0,0,0,0,0,0,7515425,6348136,-1943769,0,0,0,0,0,0,-678971,0,0,0,3168152264,1251,35373475,35373475,0,0,0,1245,34895342,,0,3536709623,0,0,0,0,0,0,0,0,0,0,0
67666,6/30/2020 0:00:00,23941,300000,0,864596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,300000,194251,0,0,0,0,0,0,0,0,0,0,0,0,58366289,0,0,0,0,0,0,0,0,,0,62700917,0,0,0,0,0,0,0,0,0,0,0
67668,6/30/2020 0:00:00,22562,783411,0,3832760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11392513,20708625,19523194,8251871,20666668,80542871,0,0,0,0,783411,783411,900707,1311871,0,0,0,0,0,0,0,180884,0,0,0,505006452,0,0,0,0,0,0,0,0,,0,542402684,0,0,0,0,0,0,0,0,0,0,0
67669,6/30/2020 0:00:00,22687,96775715,49850074,3687166,911680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562801,50555679,33124132,10533103,0,96775715,4030131,0,0,0,0,0,0,0,0,0,0,0,0,486441974,0,0,0,0,0,0,0,0,,0,537868455,0,0,0,0,0,0,0,0,0,0,0
67681,6/30/2020 0:00:00,22819,0,34097232,6031356,1933841,0,0,0,1006550,0,0,577748,925621,2509919,24054,0,645170,0,410934,1080158,16544493,77233805,9550108,7790206,1458589,112577201,0,0,0,0,0,0,1623847,1921590,-260155,0,0,0,0,0,63886,0,0,0,0,810678805,0,0,0,0,0,0,0,0,,0,898600430,0,0,0,0,0,0,0,0,0,0,0
67682,6/30/2020 0:00:00,21832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428802,0,0,0,0,0,0,0,0,,0,512010,0,0,0,0,0,0,0,0,0,0,0
67683,6/30/2020 0:00:00,24352,0,0,224574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86131,0,0,0,0,0,0,0,0,0,0,0,0,36099222,0,0,0,0,0,0,0,0,,0,41673253,0,0,0,0,0,0,0,0,0,0,0
67687,6/30/2020 0:00:00,21768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3405134,0,0,0,0,0,0,0,0,,0,4747281,0,0,0,0,0,0,0,0,0,0,0
67688,6/30/2020 0:00:00,21720,0,0,18923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234637,0,0,0,0,0,0,0,0,,0,3770469,0,0,0,0,0,0,0,0,0,0,0
67689,6/30/2020 0:00:00,23853,100000,0,494363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,231534,0,0,0,0,0,0,0,0,0,0,0,0,33431017,0,0,0,0,0,0,0,0,,0,37432629,0,0,0,0,0,0,0,0,0,0,0
67691,6/30/2020 0:00:00,21848,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390211,0,0,0,0,0,0,0,0,,0,2926274,0,0,0,0,0,0,0,0,0,0,0
67694,6/30/2020 0:00:00,21879,203493,0,390183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122274,0,0,122274,0,0,203493,0,0,203493,7765,11255,0,0,0,0,0,0,0,0,0,0,0,18247951,0,0,0,0,0,0,0,0,,0,20776245,0,0,0,0,0,0,0,0,0,0,0
67695,6/30/2020 0:00:00,21833,0,0,119619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11616603,0,0,0,0,0,0,0,0,,0,12359824,0,0,0,0,0,0,0,0,0,0,0
67696,6/30/2020 0:00:00,24239,0,26603116,1877261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9892264,33872460,5223891,0,0,48988615,0,0,0,0,0,0,3227900,756892,0,0,0,0,0,0,0,0,0,0,0,791006010,0,0,0,0,0,0,0,0,,0,866449110,0,0,0,0,0,0,0,0,0,0,0
67700,6/30/2020 0:00:00,23059,0,0,81590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20721731,0,0,0,0,0,0,0,0,,0,23535448,0,0,0,0,0,0,0,0,0,0,0
67701,6/30/2020 0:00:00,23980,0,0,674547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53410,0,0,0,0,0,0,0,0,0,0,0,0,46412813,0,0,0,0,0,0,0,0,,0,52725228,0,0,0,0,0,0,0,0,0,0,0
67703,6/30/2020 0:00:00,21839,0,129877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280533,0,0,0,0,0,0,0,0,,0,4727184,0,0,0,0,0,0,0,0,0,0,0
67706,6/30/2020 0:00:00,21743,499000,0,315301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499000,0,0,0,499000,104840,0,0,0,0,0,0,0,0,0,0,0,0,22909507,0,0,0,0,0,0,0,0,,0,25082345,0,0,0,0,0,0,0,0,0,0,0
67708,6/30/2020 0:00:00,23101,0,0,30713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723840,0,0,0,0,0,0,0,0,,0,9428181,0,0,0,0,0,0,0,0,0,0,0
67709,6/30/2020 0:00:00,24305,146069,79703329,3420489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31347879,86873822,67476288,0,0,185697989,146069,0,0,0,0,146069,121931,2724410,0,0,0,0,0,0,0,0,0,0,0,554652716,0,0,0,0,0,0,0,0,,0,636558368,0,0,0,0,0,0,0,0,0,0,0
67710,6/30/2020 0:00:00,24241,0,0,153186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17397034,0,0,0,0,0,0,0,0,,0,19677725,0,0,0,0,0,0,0,0,0,0,0
67713,6/30/2020 0:00:00,23945,0,0,584592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32995212,0,0,0,0,0,0,0,0,,0,38527347,0,0,0,0,0,0,0,0,0,0,0
67714,6/30/2020 0:00:00,24268,0,0,196222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89349,0,0,0,0,0,0,0,0,0,0,0,0,20332339,0,0,0,0,0,0,0,0,,0,24325025,0,0,0,0,0,0,0,0,0,0,0
67715,6/30/2020 0:00:00,23104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989422,0,0,0,0,0,0,0,0,,0,4461737,0,0,0,0,0,0,0,0,0,0,0
67716,6/30/2020 0:00:00,21871,0,0,220300,513112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294146,0,0,0,0,0,0,0,0,,0,6037896,0,0,0,0,0,0,0,0,0,0,0
67717,6/30/2020 0:00:00,22471,0,0,436141,56041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35093792,0,0,0,0,0,0,0,0,,0,38610830,0,0,0,0,0,0,0,0,0,0,0
67720,6/30/2020 0:00:00,24040,0,1269102,1364138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686574,1685789,3071781,0,0,6444144,0,0,0,0,0,0,637668,51466,0,0,0,0,0,0,0,0,0,0,0,210313941,38,405482,405482,0,0,0,38,405482,,0,236592719,0,0,0,0,0,0,0,0,0,0,0
67725,6/30/2020 0:00:00,22467,0,942793,928201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23425821,18843431,12408867,2612239,1527939,58818297,0,0,0,0,0,0,80437,574410,0,0,0,0,0,0,0,27337,0,0,0,110827856,0,0,0,0,0,0,0,0,,0,123913540,0,0,0,0,0,0,0,0,0,0,0
67730,6/30/2020 0:00:00,22403,0,0,240282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162077,0,0,0,0,0,0,0,0,0,0,0,0,38693494,0,0,0,0,0,0,0,0,,0,45744158,0,0,0,0,0,0,0,0,0,0,0
67736,6/30/2020 0:00:00,24012,0,0,93409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4641366,0,0,0,0,0,0,0,0,,0,4888055,0,0,0,0,0,0,0,0,0,0,0
67738,6/30/2020 0:00:00,23850,0,0,372906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655588,0,0,0,0,0,0,0,0,,0,12760997,0,0,0,0,0,0,0,0,0,0,0
67739,6/30/2020 0:00:00,23058,0,0,15929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4492772,14359858,27848446,18941211,0,65642287,0,0,0,0,0,0,60039,2901725,0,0,0,0,0,0,0,219825,0,0,0,209288926,0,0,0,0,0,0,0,0,,0,235675179,0,0,0,0,0,0,0,0,0,0,0
67741,6/30/2020 0:00:00,23925,0,0,1590969,0,0,0,0,3074900,0,0,0,0,3074900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255827,0,69032,0,0,0,0,0,0,0,0,0,0,60512725,0,0,0,0,0,0,0,0,,0,67626666,0,0,0,0,0,0,0,0,0,0,0
67744,6/30/2020 0:00:00,21887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78491,0,0,0,0,0,0,0,0,,0,88791,0,0,0,0,0,0,0,0,0,0,0
67747,6/30/2020 0:00:00,23868,0,0,1727184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117576775,0,0,0,0,0,0,18,385000,,0,133137764,0,0,0,0,0,0,0,0,0,0,0
67748,6/30/2020 0:00:00,23895,0,0,4977894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26750,1004504,8001460,3500475,0,12533189,0,0,0,0,0,0,1756901,4050,0,0,0,0,0,0,0,0,0,0,0,224141583,0,0,0,0,0,0,0,0,,0,261164509,0,0,0,0,0,0,0,0,0,0,0
67749,6/30/2020 0:00:00,24246,349975,2682850,163264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,199975,0,0,0,349975,0,0,0,0,0,0,0,0,0,0,0,0,0,19456864,0,0,0,0,0,0,0,0,,0,22926156,0,0,0,0,0,0,0,0,0,0,0
