"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047"
5170,6/30/2021 0:00:00,2215,0,0,459125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,33990964,0,0,0,0,0,0,0,0,,0,40220778,0,0,0,0,0,0,0,0,0,0,0,120973,0,0,0
5185,6/30/2021 0:00:00,2221,0,0,1412451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249528,2064488,989772,0,0,3303788,0,0,0,0,0,0,402237,82788,0,0,0,0,0,0,0,0,0,0,0,68503264,0,0,0,0,0,0,0,0,,0,74372621,0,0,0,0,0,0,0,0,0,0,0,442440,0,0,0
5227,6/30/2021 0:00:00,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255354,0,0,0,0,0,0,0,0,,0,336050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,6/30/2021 0:00:00,2241,37449768,69933693,3513251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57739517,45293049,62072895,70200560,0,235306021,4286624,25870533,4811209,2481402,0,37449768,520878,2003052,0,0,0,0,0,0,0,0,0,0,0,656600373,105,2646066,2646066,0,0,0,105,2646066,,0,716420556,0,0,0,0,0,0,0,0,0,0,0,1724967,0,0,232741
5241,6/30/2021 0:00:00,2245,0,0,550322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149200,0,0,0,0,0,0,0,0,0,0,0,0,31774659,0,0,0,0,0,0,0,0,,0,38333608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,6/30/2021 0:00:00,2248,0,0,476477,-92240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29927,0,0,0,0,0,0,0,0,0,0,0,0,52243111,0,0,0,0,0,0,0,0,,0,55365069,0,0,0,0,0,0,0,0,0,0,0,350005,0,0,0
5256,6/30/2021 0:00:00,2251,1950000,0,198293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,875000,550000,1950000,0,0,0,0,0,0,0,0,0,0,0,0,0,29993947,0,0,0,0,0,0,0,0,,0,34273612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,6/30/2021 0:00:00,2252,34477640,0,1018456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272575,3681040,17629909,12894116,0,34477640,0,0,0,0,0,0,0,0,0,0,0,0,0,105074881,0,0,0,0,0,0,0,0,,0,115991292,0,0,0,0,0,0,0,0,0,0,0,565737,0,0,0
5272,6/30/2021 0:00:00,2260,0,0,511553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9588956,0,0,0,0,0,0,0,0,,0,10472687,0,0,0,0,0,0,0,0,0,0,0,31393,0,0,0
5286,6/30/2021 0:00:00,2265,0,0,348956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270237,2303157,381969,239391,0,4194754,0,0,0,0,0,0,70498,69059,0,0,0,0,0,0,0,0,0,0,0,43786292,0,0,0,0,0,0,0,0,,0,55037668,0,0,0,0,0,0,0,0,0,0,0,103351,0,0,0
5291,6/30/2021 0:00:00,2268,0,2406089,628643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37286631,0,0,0,0,0,0,0,0,,0,42190665,0,0,0,0,0,0,0,0,0,0,0,167856,0,0,0
5318,6/30/2021 0:00:00,2281,0,0,1309937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9624336,5843413,7128942,14203724,4055998,40856413,0,0,0,0,0,0,37981,-99071,0,0,0,0,0,0,0,0,0,0,0,86418696,0,0,0,0,0,0,0,0,,0,95838729,0,0,0,0,0,0,0,0,0,0,0,238278,0,0,4669
5321,6/30/2021 0:00:00,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922857,0,0,0,0,0,0,0,0,,0,2294555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,6/30/2021 0:00:00,2285,0,0,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9543537,0,0,0,0,0,0,0,0,,0,11463385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5337,6/30/2021 0:00:00,2291,0,0,168332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21555,0,0,0,0,0,0,0,0,0,0,0,0,22995289,0,0,0,0,0,0,0,0,,0,27584959,0,0,0,0,0,0,0,0,0,0,0,86648,0,0,0
5345,6/30/2021 0:00:00,2293,0,0,352624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5764700,0,0,0,0,0,0,0,0,,0,6754455,0,0,0,0,0,0,0,0,0,0,0,3567,0,0,0
5359,6/30/2021 0:00:00,2300,0,0,138428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,26586847,0,0,0,0,0,0,0,0,,0,31462749,0,0,0,0,0,0,0,0,0,0,0,6732,0,0,0
5366,6/30/2021 0:00:00,2303,0,0,1548346,214191,0,0,0,181976,0,0,0,0,181976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264456,0,0,0,0,0,0,0,0,0,0,0,0,52753712,83,4751373,4751373,0,0,0,83,4751373,,0,56680598,0,0,0,0,0,0,0,0,0,0,0,0,0,5863,0
5370,6/30/2021 0:00:00,2306,67336000,836,2157246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23944270,1997725,0,0,0,25941995,31830000,35506000,0,0,0,67336000,1303156,-58005,0,0,0,0,0,0,0,0,0,0,0,272456152,0,0,0,0,0,0,0,0,,0,308188835,0,0,0,0,0,0,0,0,0,0,0,1484661,0,0,0
5373,6/30/2021 0:00:00,2308,4453301,0,1270397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27365,17045,0,2306455,2102436,4453301,0,0,0,0,0,0,0,0,0,0,0,0,0,77124263,0,0,0,0,0,0,0,0,,0,84932248,0,0,0,0,0,0,0,0,0,0,0,397740,0,0,0
5380,6/30/2021 0:00:00,2313,0,41674205,1641746,926528,0,0,0,0,0,0,0,5494676,5494676,0,0,0,0,0,0,5369616,29159157,17928344,45399128,30030327,127886572,0,0,0,0,0,0,2174666,-724037,0,0,0,0,0,0,0,0,0,0,0,488069117,0,0,0,0,0,0,0,0,,0,546657731,0,0,0,0,0,0,0,0,0,0,0,2134401,0,331836,354199
5387,6/30/2021 0:00:00,2318,0,704708,1195491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84732801,0,0,0,0,0,0,0,0,,0,92464127,0,0,0,0,0,0,0,0,0,0,0,261169,0,0,0
5419,6/30/2021 0:00:00,2331,10000000,38707887,613427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018100,9735264,6230024,5879704,0,22863092,0,4000000,6000000,0,0,10000000,177867,-72424,0,0,0,0,0,0,0,0,0,0,0,130193744,0,0,0,0,0,0,0,0,,0,142198806,0,0,0,0,0,0,0,0,0,0,0,502538,0,0,0
5420,6/30/2021 0:00:00,2332,0,0,373709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165108,0,0,0,0,0,0,0,0,0,0,0,0,26030401,0,0,0,0,0,0,0,0,,0,28371614,0,0,0,0,0,0,0,0,0,0,0,41388,0,0,0
5422,6/30/2021 0:00:00,2333,15872000,0,2165335,417545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3557000,9450000,2865000,0,0,15872000,43112,0,0,0,0,0,0,0,0,0,0,0,0,98113855,0,0,0,0,0,0,0,0,,0,113317487,0,0,0,0,0,0,0,0,0,0,0,559715,0,0,0
5431,6/30/2021 0:00:00,2338,0,21451426,3844078,610050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869482,0,0,0,0,0,0,0,0,0,0,0,0,286740981,0,0,0,0,0,0,0,0,,0,310524316,0,0,0,0,0,0,0,0,0,0,0,1825999,0,0,0
5439,6/30/2021 0:00:00,2342,3622000,0,276703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542216,5150561,6066845,0,0,13759622,1333000,2289000,0,0,0,3622000,0,70622,0,0,0,0,0,0,0,0,0,0,0,40036787,0,0,0,0,0,0,0,0,,0,43232737,0,0,0,0,0,0,0,0,0,0,0,64458,0,0,0
5462,6/30/2021 0:00:00,2358,13126328,0,575483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6703079,1506586,4916663,0,0,13126328,49762,0,0,0,0,0,0,0,0,0,0,0,0,37781715,0,0,0,0,0,0,0,0,,0,45785026,0,0,0,0,0,0,0,0,0,0,0,113365,0,0,0
5465,6/30/2021 0:00:00,2360,0,0,1073622,102865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132,0,0,0,0,0,0,0,0,0,0,0,0,73672669,69,720493,720493,0,0,0,69,720493,,0,79558187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,6/30/2021 0:00:00,2369,2471723,0,354662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503434,750142,0,232910,0,1486486,0,1148000,500000,664799,158924,2471723,0,50789,0,0,0,0,0,0,0,0,0,0,0,86020922,0,0,0,0,0,0,0,0,,0,95708410,0,0,0,0,0,0,0,0,0,0,0,53397,0,0,0
5487,6/30/2021 0:00:00,2371,150000,9950734,673212,0,0,0,0,0,0,0,589694,966007,1555701,0,0,0,0,0,0,1108521,2246968,1359915,1750410,1712267,8178081,150000,0,0,0,0,150000,1324667,494793,0,0,0,0,0,0,0,0,0,0,0,109801682,135,3836844,0,0,0,0,135,3836844,,0,124252414,0,0,0,0,0,0,0,0,0,0,0,45297,0,99287,8159
5495,6/30/2021 0:00:00,2376,0,0,3721551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14758,15124916,22992101,19039004,0,57170779,0,0,0,0,0,0,318759,-27086,0,0,0,0,0,0,0,0,0,0,0,255088620,10,175131,175131,0,0,0,10,175131,,0,282323817,0,0,0,0,0,0,0,0,0,0,0,891175,0,0,44273
5496,6/30/2021 0:00:00,2377,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288703,0,0,0,0,288703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729786,0,0,0,0,0,0,0,0,,0,787459,0,0,0,0,0,0,0,0,0,0,0,1435,0,0,0
5497,6/30/2021 0:00:00,2378,16134071,21557101,1148883,134795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230000,6140000,7764071,0,0,16134071,57925,0,0,0,0,0,0,0,0,0,0,0,0,59117671,0,0,0,0,0,0,0,0,,0,62863573,0,0,0,0,0,0,0,0,0,0,0,449328,0,0,0
5500,6/30/2021 0:00:00,2379,0,240376071,11641217,6251636,0,0,0,0,0,300000,72432498,0,72732498,0,0,0,0,0,0,611635490,81241597,595403071,86253403,5538679,1380072240,0,0,0,0,0,0,5985097,-11817083,0,0,0,0,0,0,0,0,0,0,0,3948933875,2338,122226164,122226164,122226164,0,0,2338,122226164,,0,4388577942,0,0,0,0,0,0,0,0,0,0,0,15963491,0,1220706,149904
5510,6/30/2021 0:00:00,2386,1796412,0,464944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,44565,750000,500000,500000,1796412,0,0,0,0,0,0,0,0,0,0,0,0,0,32504982,0,0,0,0,0,0,0,0,,0,35208462,0,0,0,0,0,0,0,0,0,0,0,91165,0,0,0
5524,6/30/2021 0:00:00,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927337,0,0,0,0,0,0,0,0,,0,2183497,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0
5530,6/30/2021 0:00:00,2395,0,1040885,899902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8357504,8717732,5678339,14523889,5196446,42473910,0,0,0,0,0,0,3185,1380612,0,0,0,0,0,0,0,0,0,0,0,73015779,0,0,0,0,0,0,0,0,,0,90532465,0,0,0,0,0,0,0,0,0,0,0,508512,0,0,-9025
5531,6/30/2021 0:00:00,2396,0,0,143507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9164893,0,0,0,0,0,0,0,0,,0,12907653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5536,6/30/2021 0:00:00,2399,650448878,20389983705,364593577,1101924312,0,0,0,0,0,0,509860379,79,509860458,0,0,0,0,0,0,1167519759,2291467330,5960196500,10274833014,5688830466,25382847069,50262419,500186459,0,0,100000000,650448878,2680869265,362343788,0,0,0,0,0,0,0,0,0,0,0,131934442261,8628,160249906,160220830,27622,8333483862,2382589582,8625,160162227,,0,147898793565,44931951,5540591,0,0,0,0,0,0,0,0,0,713244826,0,9860379,25793814
5539,6/30/2021 0:00:00,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65020,188847,0,0,0,253867,0,0,0,0,0,0,9959,170,0,0,0,0,0,0,0,0,0,0,0,6634631,0,0,0,0,0,0,0,0,,0,7539437,0,0,0,0,0,0,0,0,0,0,0,31702,0,0,0
5546,6/30/2021 0:00:00,2406,8273435,0,798729,0,0,0,0,0,0,0,29147,228465,257612,0,0,0,0,0,0,0,0,0,0,0,0,1439000,992000,2779182,3063253,0,8273435,28399,0,0,0,0,0,0,0,0,0,0,0,0,70546198,62,4412919,4412919,0,0,0,62,4412919,,0,75941008,0,0,0,0,0,0,0,0,0,0,0,453910,0,-674,0
5547,6/30/2021 0:00:00,2407,0,179626222,11733109,621604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787794,6572903,925256,0,0,8285953,0,0,0,0,0,0,1096204,229399,0,0,0,0,0,0,0,0,0,0,0,418105474,0,0,0,0,0,0,0,0,,0,457034205,0,0,0,0,0,0,0,0,0,0,0,1878593,0,0,0
5549,6/30/2021 0:00:00,2409,0,0,1299593,134919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911958,8032473,5818550,1760331,0,16523312,0,0,0,0,0,0,7278,31817,0,0,0,0,0,0,0,0,0,0,0,98998069,0,0,0,0,0,0,0,0,,0,111486449,0,0,0,0,0,0,0,0,0,0,0,316388,0,0,0
5554,6/30/2021 0:00:00,2413,20428299,0,219352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4674,0,0,0,4674,1700000,5378000,8880000,4470299,0,20428299,177447,6,0,0,0,0,0,0,0,0,0,0,0,53019160,9,296929,296929,0,0,0,9,296929,,0,58900354,0,0,0,0,0,0,0,0,0,0,0,91981,0,0,0
5555,6/30/2021 0:00:00,2414,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3567396,0,0,0,0,0,0,0,0,,0,4324655,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0
5561,6/30/2021 0:00:00,2416,0,59930996,39155439,11864622,0,0,0,2753427,9003419,0,159781938,0,171538784,0,0,0,0,0,0,131812747,101082686,299834854,54717260,5992771,593440318,0,0,0,0,0,0,5156433,-2791738,0,0,0,0,0,0,0,0,0,0,0,3623055648,0,0,0,0,0,0,0,0,,0,4084865155,0,0,0,0,0,0,0,0,0,0,0,17267354,0,359985,0
5569,6/30/2021 0:00:00,2420,1500000,14248341,2053509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,1500000,76859,0,0,0,0,0,0,0,0,0,0,0,0,44102739,0,0,0,0,0,0,0,0,,0,53168994,0,0,0,0,0,0,0,0,0,0,0,18997,0,0,0
5571,6/30/2021 0:00:00,2422,0,74382166,2999002,-708595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209294,3510245,54182948,33740112,0,91642599,0,0,0,0,0,0,3528545,22896,0,0,0,0,0,0,0,0,0,0,0,412352564,0,0,0,0,0,0,0,0,,0,451251387,0,0,0,0,0,0,0,0,0,0,0,2276544,0,0,-44015
5579,6/30/2021 0:00:00,2424,0,44526301,3280395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499850,3983900,0,0,4483750,0,0,0,0,0,0,304281,-14002,0,0,0,0,0,0,0,0,0,0,0,223431211,0,0,0,0,0,0,0,0,,0,242032364,0,0,0,0,0,0,0,0,0,0,0,1125556,0,0,0
5582,6/30/2021 0:00:00,2426,0,201938857,2960257,1006043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635557363,710111332,1193735065,192437691,0,2731841451,0,0,0,0,0,0,6453634,19257692,0,0,0,0,0,0,0,0,0,0,0,5527283702,0,0,0,0,0,0,0,0,,0,6253797703,0,0,0,0,0,0,0,0,0,0,0,6733437,0,0,-3
5588,6/30/2021 0:00:00,2427,1670832690,184946025,6768901,53913,0,0,0,0,0,0,0,32514711,32514711,0,0,0,0,0,0,52100598,28319527,578493162,457303778,2519500,1118736565,547021550,361944206,457276866,304590068,0,1670832690,18463852,-8163414,0,0,0,0,0,0,0,0,0,0,0,6612611089,0,0,0,0,0,0,0,0,,0,7239111104,0,0,0,0,0,0,0,0,0,0,0,11243792,0,2476283,253782
5589,6/30/2021 0:00:00,2428,0,0,60163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48898,0,0,0,0,0,0,0,0,0,0,0,0,6575617,0,0,0,0,0,0,0,0,,0,7314427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,6/30/2021 0:00:00,2434,6660293,27069532,2987392,1165381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14777,2666486,3979030,0,0,6660293,4867502,0,0,0,0,0,0,0,0,0,0,0,0,211137637,113,3915203,3915203,0,0,0,113,3915203,,0,236344982,0,0,0,0,0,0,0,0,0,0,0,771688,0,0,0
5604,6/30/2021 0:00:00,2435,3000000,0,1651458,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,500000,0,3000000,153531,0,0,0,0,0,0,0,0,0,0,0,0,86519235,0,0,0,0,0,0,0,0,,0,97153444,0,0,0,0,0,0,0,0,0,0,0,251616,0,0,0
5610,6/30/2021 0:00:00,2438,3235035,0,1,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495035,0,250000,1490000,0,3235035,1033,0,0,0,0,0,0,0,0,0,0,0,0,10592651,0,0,0,0,0,0,0,0,,0,12356221,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
5612,6/30/2021 0:00:00,2439,0,185768281,4284233,5534477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16526171,10384157,43762613,72199005,0,142871946,0,0,0,0,0,0,380803,-459726,0,0,0,0,0,0,0,0,0,0,0,666140830,0,0,0,0,0,0,0,0,,0,730289471,0,0,0,0,0,0,0,0,0,0,0,1189370,0,0,0
5621,6/30/2021 0:00:00,2444,0,584853233,33236685,877804,0,0,0,0,0,0,38029071,0,38029071,0,0,0,0,0,0,57893766,47584344,31631143,34772538,9920366,181802157,0,0,0,0,0,0,10222553,-417873,0,0,0,0,0,0,0,0,0,0,0,3332294185,425,27019405,27019405,0,0,0,425,27019405,,0,3619076774,0,0,0,0,0,0,0,0,0,0,0,22473946,0,2835094,25779
5636,6/30/2021 0:00:00,2455,404790,111538531,4617324,12567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734439,506071,0,0,0,2240510,20762,384028,0,0,0,404790,959238,29661,0,0,0,0,0,0,0,0,0,0,0,399219061,106,3023625,0,0,0,0,106,3023625,,0,433491716,0,0,0,0,0,0,0,0,0,0,0,231156,0,0,-1648
5641,6/30/2021 0:00:00,2458,0,3484007,584481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92713,9035873,30464916,748402,0,40341904,0,0,0,0,0,0,0,-222068,0,0,0,0,0,0,0,0,0,0,0,50237153,0,0,0,0,0,0,0,0,,0,59979225,0,0,0,0,0,0,0,0,0,0,0,20236,0,0,0
5648,6/30/2021 0:00:00,2461,0,65350202,5006893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201091105,76737388,178543097,79314508,22476789,558162887,0,0,0,0,0,0,5043,-3375739,0,0,0,0,0,0,0,0,0,0,0,1080584926,0,0,0,0,0,0,0,0,,0,1228934696,0,0,0,0,0,0,0,0,0,0,0,3658269,0,0,260789
5652,6/30/2021 0:00:00,2463,0,10000000,4245883,903261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4805819,41661188,19712541,0,66179548,0,0,0,0,0,0,0,-49503,0,0,0,0,0,0,0,0,0,0,0,298045286,31,694064,694064,0,0,0,31,694064,,0,340661162,0,0,0,0,0,0,0,0,0,0,0,1485707,0,0,0
5655,6/30/2021 0:00:00,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205898,0,0,0,0,0,0,0,0,,0,265534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,6/30/2021 0:00:00,2467,0,54000000,2191642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126655,0,0,0,0,0,0,0,0,0,0,0,0,117868930,0,0,0,0,0,0,0,0,,0,133176308,0,0,0,0,0,0,0,0,0,0,0,287724,0,0,0
5665,6/30/2021 0:00:00,2471,0,0,454721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103769,0,0,0,0,0,0,0,0,0,0,0,0,51411760,0,0,0,10,3922417,0,0,0,,0,56168308,0,0,0,0,0,0,0,0,0,0,0,68476,0,0,0
5684,6/30/2021 0:00:00,2481,198457,0,431422,134531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198457,198457,57864,0,0,0,0,0,0,0,0,0,0,0,0,53685390,35,1122474,0,0,0,0,35,1122474,,0,57645295,0,0,0,0,0,0,0,0,0,0,0,88789,0,0,0
5686,6/30/2021 0:00:00,2483,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10738003,0,0,0,0,0,0,0,0,,0,13403165,0,0,0,0,0,0,0,0,0,0,0,25082,0,0,0
5713,6/30/2021 0:00:00,2493,0,0,24532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12760156,0,0,0,0,0,0,0,0,,0,14258579,0,0,0,0,0,0,0,0,0,0,0,26812,0,0,0
5718,6/30/2021 0:00:00,2494,62518614,6445583,2774858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003285,0,38031297,40056138,0,83090720,0,39909264,22609350,0,0,62518614,17136,-420473,0,0,0,0,0,0,0,0,0,0,0,292436038,0,0,0,0,0,0,0,0,,0,315202519,0,0,0,0,0,0,0,0,0,0,0,764387,0,0,0
5721,6/30/2021 0:00:00,2495,3224000,143222,722754,-42435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232000,992000,0,0,3224000,0,0,0,0,0,0,0,0,0,0,0,0,0,85500473,0,0,0,0,0,0,0,0,,0,98735923,0,0,0,0,0,0,0,0,0,0,0,273846,0,0,0
5732,6/30/2021 0:00:00,2500,4020000,0,159888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640000,1784000,596000,0,0,4020000,0,0,0,0,0,0,0,0,0,0,0,0,0,23463351,0,0,0,0,0,0,0,0,,0,25545703,0,0,0,0,0,0,0,0,0,0,0,23451,0,0,0
5736,6/30/2021 0:00:00,2503,0,707362,117756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51402004,0,0,0,0,0,0,0,0,,0,55334111,0,0,0,0,0,0,0,0,0,0,0,168729,0,0,0
5741,6/30/2021 0:00:00,2507,0,0,428428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64254,0,0,0,0,0,0,0,0,0,0,0,0,27857868,0,0,0,0,0,0,0,0,,0,32186802,0,0,0,0,0,0,0,0,0,0,0,118543,0,0,0
5748,6/30/2021 0:00:00,2511,0,0,1567259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5036667,2902377,5875118,342773,0,14156935,0,0,0,0,0,0,119795,87946,0,0,0,0,0,0,0,0,0,0,0,111757607,0,0,0,0,0,0,0,0,,0,121957170,0,0,0,0,0,0,0,0,0,0,0,70233,0,0,0
