"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
60825,12/31/2020 0:00:00,15229,0,0,291011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700946,0,0,0,0,0,0,0,0,,0,11840632,0,0,0,0,0,0,0,0,0,0,0
60842,12/31/2020 0:00:00,15242,0,0,736537,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33644,0,0,0,0,0,0,0,0,0,0,0,0,36148085,0,0,0,0,0,0,0,0,,0,42821065,0,0,0,0,0,0,0,0,0,0,0
60852,12/31/2020 0:00:00,15252,0,4870000,637401,122440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124967,0,0,0,0,0,0,0,0,0,0,0,0,99602379,0,0,0,0,0,0,0,0,,0,109369300,0,0,0,0,0,0,0,0,0,0,0
60854,12/31/2020 0:00:00,15253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128175,0,0,0,0,0,0,0,0,,0,2390315,0,0,0,0,0,0,0,0,0,0,0
60855,12/31/2020 0:00:00,15254,0,0,106530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19275796,0,0,0,0,0,0,0,0,,0,22179064,0,0,0,0,0,0,0,0,0,0,0
60863,12/31/2020 0:00:00,15261,958000,0,141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725000,233000,0,0,0,958000,24269,0,0,0,0,0,0,0,0,0,0,0,0,9123936,0,0,0,0,0,0,0,0,,0,11642439,0,0,0,0,0,0,0,0,0,0,0
60873,12/31/2020 0:00:00,15269,0,0,6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5031769,0,0,0,0,0,0,0,0,,0,6077874,0,0,0,0,0,0,0,0,0,0,0
60878,12/31/2020 0:00:00,15272,0,0,20107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9928612,0,0,0,0,0,0,0,0,,0,11313133,0,0,0,0,0,0,0,0,0,0,0
60883,12/31/2020 0:00:00,15276,0,0,1838025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420689,1907041,1467702,2157304,0,5952736,0,0,0,0,0,0,0,244114,0,0,0,0,0,0,0,44194,0,0,0,72983389,0,0,0,0,0,0,0,0,,0,80818340,0,0,0,0,0,0,0,0,0,0,0
60893,12/31/2020 0:00:00,15284,0,1661349,155606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4959080,0,0,0,0,0,0,0,0,,0,5322786,0,0,0,0,0,0,0,0,0,0,0
60906,12/31/2020 0:00:00,15296,0,0,968447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382882,4739418,5307014,0,0,10429314,0,0,0,0,0,0,0,119793,0,0,0,0,0,0,0,0,0,0,0,52728733,11,117635,0,0,0,0,11,117635,,0,58817393,0,0,0,0,0,0,0,0,0,0,0
60920,12/31/2020 0:00:00,15309,0,0,1718258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7862359,12982112,7975312,1139073,1853309,31812165,0,0,0,0,0,0,370317,775250,0,0,0,0,0,0,0,130168,0,0,0,162345048,77,3241982,3241982,0,0,0,77,3241982,,0,178613510,0,0,0,0,0,0,0,0,0,0,0
60923,12/31/2020 0:00:00,15311,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008633,0,0,0,0,0,0,0,0,,0,1114155,0,0,0,0,0,0,0,0,0,0,0
60928,12/31/2020 0:00:00,15314,14796542,0,333552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5709490,5497112,1505995,2083945,0,14796542,69557,0,0,0,0,0,0,0,5932,0,0,0,0,96146487,0,0,0,0,0,0,0,0,,0,124796358,0,0,0,0,0,0,0,0,0,0,0
60930,12/31/2020 0:00:00,15316,10414429,0,807228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5978148,10276685,2873995,4582367,0,23711195,0,1144586,5601446,3668397,0,10414429,30913,260083,0,0,0,0,0,0,0,0,0,0,0,72055868,0,0,0,0,0,0,0,0,,0,85610701,0,0,0,0,0,0,0,0,0,0,0
60931,12/31/2020 0:00:00,15317,0,224515971,5044929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60622276,105661985,43402894,32372999,0,242060154,0,0,0,0,0,0,30809,5037104,0,0,0,0,0,0,0,0,0,0,0,891545028,0,0,0,0,0,0,0,0,,0,1008045555,0,0,0,0,0,0,0,0,0,0,0
60934,12/31/2020 0:00:00,15320,0,0,1606340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8997313,17170230,10550093,6150747,6365027,49233410,0,0,0,0,0,0,1222648,715491,0,0,0,0,0,0,0,138846,0,0,0,139605044,6,108019,0,0,0,0,6,108019,,0,160346085,0,0,0,0,0,0,0,0,0,0,0
60936,12/31/2020 0:00:00,15322,12844703,43844314,3113449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9274451,12723793,543036,0,0,22541280,8242000,3819719,782984,0,0,12844703,421727,63368,0,0,0,0,0,0,0,0,0,0,0,363887262,95,2306379,2306379,0,0,0,95,2306379,,0,415888601,0,0,0,0,0,0,0,0,0,0,0
60942,12/31/2020 0:00:00,15326,0,21981,1080785,500242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10873366,13155250,7143429,3538494,8899414,43609953,0,0,0,0,0,0,352814,141143,0,0,0,0,0,0,0,145042,0,0,0,133904832,0,0,0,0,0,0,0,0,,0,151929374,0,0,0,0,0,0,0,0,0,0,0
60947,12/31/2020 0:00:00,15331,0,12888112,712121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71116248,0,0,0,0,0,0,0,0,,0,84580803,0,0,0,0,0,0,0,0,0,0,0
60958,12/31/2020 0:00:00,15341,550000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,350000,0,0,0,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,9717688,0,0,0,0,0,0,0,0,,0,10757852,0,0,0,0,0,0,0,0,0,0,0
60967,12/31/2020 0:00:00,15349,0,0,147769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177000,0,0,0,0,0,0,0,0,0,0,0,0,52006020,0,0,0,0,0,0,0,0,,0,58632651,0,0,0,0,0,0,0,0,0,0,0
60968,12/31/2020 0:00:00,15350,0,101103787,2011486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10607980,90956958,119061842,37474105,12901164,271002049,0,0,0,0,0,0,7047883,2374644,0,0,0,0,0,0,0,0,0,0,0,934219698,0,0,0,0,0,0,0,0,,0,1072229522,0,0,0,0,0,0,0,0,0,0,0
60978,12/31/2020 0:00:00,15360,14110000,25337605,12224040,3782901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098973,19952764,59647819,10967690,0,92667246,4170000,9940000,0,0,0,14110000,160604,207955,0,0,0,0,0,0,50,0,0,0,0,972708108,101,4350333,4350333,0,0,0,101,4350333,,0,1066628716,0,0,0,0,0,0,0,0,0,0,0
60991,12/31/2020 0:00:00,15371,357094,0,1233408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112340,244754,0,0,0,357094,0,0,0,0,0,0,0,0,0,0,0,0,0,95785450,0,0,0,0,0,0,0,0,,0,106204935,0,0,0,0,0,0,0,0,0,0,0
60994,12/31/2020 0:00:00,15374,3472000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984000,1488000,0,0,0,3472000,0,0,0,0,0,0,0,0,0,0,0,0,0,27255643,0,0,0,0,0,0,0,0,,0,30323390,0,0,0,0,0,0,0,0,0,0,0
61001,12/31/2020 0:00:00,15381,0,0,1080494,0,0,0,0,0,0,45000,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128790,0,0,0,0,0,0,0,0,0,0,0,0,46254996,0,0,0,0,0,0,0,0,,0,50405240,0,0,0,0,0,0,0,0,0,0,0
61003,12/31/2020 0:00:00,15383,0,4455752,1805375,387610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072164,8950044,18421145,7520555,0,36963908,0,0,0,0,0,0,567289,298492,0,0,0,0,0,0,0,0,0,0,0,345824388,267,11674509,12184284,0,0,0,267,11674509,,0,376061135,0,0,0,0,0,0,0,0,0,0,0
61004,12/31/2020 0:00:00,15384,2561529015,1133439725,59097973,11584937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65749,0,0,0,0,65749,329571992,567713087,766052547,777433312,120758077,2561529015,9982257,1513,0,0,0,0,0,0,0,0,0,0,0,8221414142,0,0,0,0,0,0,0,0,,0,9693856295,0,0,0,0,0,0,0,0,0,0,0
61021,12/31/2020 0:00:00,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591588,0,0,0,0,0,0,0,0,,0,721693,0,0,0,0,0,0,0,0,0,0,0
61028,12/31/2020 0:00:00,15405,0,0,1514792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46471190,0,0,0,0,0,0,0,0,,0,53567792,0,0,0,0,0,0,0,0,0,0,0
61035,12/31/2020 0:00:00,15410,1887000,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346000,645000,896000,0,0,1887000,0,0,0,0,0,0,0,0,0,0,0,0,0,3553565,0,0,0,0,0,0,0,0,,0,4236535,0,0,0,0,0,0,0,0,0,0,0
61048,12/31/2020 0:00:00,15423,983000,0,4934187,995990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6532862,21111650,13091611,11109779,0,51845902,983000,0,0,0,0,983000,507408,470130,0,0,0,0,0,0,0,275011,0,0,0,390364621,121,4721739,4721739,0,0,0,121,4721739,,0,435474373,0,0,0,0,0,0,0,0,0,0,0
61055,12/31/2020 0:00:00,15430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6037793,0,0,0,0,0,0,0,0,,0,7171309,0,0,0,0,0,0,0,0,0,0,0
61056,12/31/2020 0:00:00,15431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138193,0,0,0,0,0,0,0,0,,0,1244906,0,0,0,0,0,0,0,0,0,0,0
61065,12/31/2020 0:00:00,15439,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,31628040,0,0,0,0,0,0,0,0,,0,36591499,0,0,0,0,0,0,0,0,0,0,0
61068,12/31/2020 0:00:00,15442,0,9298009,5033603,381222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17968014,30568717,27856224,1902979,11581152,89877086,0,0,0,0,0,0,294984,610973,0,0,0,0,0,0,0,63382,0,0,0,296608851,0,0,0,0,0,0,0,0,,0,325452038,4,4,0,0,0,0,0,0,0,0,0
61077,12/31/2020 0:00:00,15450,6398000,5926671,18402085,2065756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9708032,19341344,25217152,27040569,4168101,85475198,3218000,3180000,0,0,0,6398000,2617782,374093,0,0,0,0,0,0,0,20367,0,0,0,1083728083,0,0,0,0,0,0,0,0,,0,1261441128,0,0,0,0,0,0,0,0,0,0,0
61085,12/31/2020 0:00:00,15458,916437,0,349150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358863,250000,307574,0,0,916437,7665,0,0,0,0,0,0,0,0,0,0,0,0,33006676,0,0,0,0,0,0,0,0,,0,36075380,0,0,0,0,0,0,0,0,0,0,0
61088,12/31/2020 0:00:00,15461,0,0,849457,369872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158373,10248519,42666717,4902753,0,57976362,0,0,0,0,0,0,212221,914337,0,0,0,0,0,0,0,30990,0,0,0,194985983,0,0,0,0,0,0,0,0,,0,215642463,0,0,0,0,0,0,0,0,0,0,0
61089,12/31/2020 0:00:00,15462,0,16062214,2890938,3944,0,0,0,0,8069348,0,0,0,8069348,0,0,0,0,0,0,17994769,64332606,44256233,28882377,4159003,159624988,0,0,0,0,0,0,493917,4368453,73254,0,0,0,0,0,0,0,0,0,0,431952635,3,19874,19874,0,0,0,3,19874,,0,517712963,0,0,0,0,0,0,0,0,0,0,0
61090,12/31/2020 0:00:00,15463,55816471,482396,1151138,6222225,0,0,0,615847,0,0,0,0,615847,0,0,0,0,0,0,0,0,0,0,0,0,14442973,28128368,13245130,0,0,55816471,0,0,86804,0,0,0,0,0,0,0,0,0,0,389980478,46,963426,877548,0,0,0,43,619913,,0,430840110,0,0,0,0,0,0,0,0,0,0,0
61093,12/31/2020 0:00:00,15466,0,38172096,6132260,959590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6703542,13561259,0,12435031,56755195,89455027,0,0,0,0,0,0,54015,182798,0,0,0,0,0,0,0,57616,101679189,101679189,0,870724880,600,119195453,119195453,0,0,0,600,119195453,,0,852853603,0,0,0,0,0,0,0,0,0,0,0
61094,12/31/2020 0:00:00,15467,23632260,0,448211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760765,2389426,2849658,0,0,5999849,3183000,11476603,8972657,0,0,23632260,0,58381,0,0,0,0,0,0,0,4808,0,0,0,77783783,0,0,0,0,0,0,0,0,,0,89816628,0,0,0,0,0,0,0,0,0,0,0
61101,12/31/2020 0:00:00,15474,0,0,397850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263363,510982,0,0,0,1774345,0,0,0,0,0,0,0,24345,0,0,0,0,0,0,0,0,0,0,0,46829842,1,51920,51920,0,0,0,1,51920,,0,53553612,0,0,0,0,0,0,0,0,0,0,0
61123,12/31/2020 0:00:00,15493,0,0,103547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38894022,0,0,0,0,0,0,0,0,,0,45012973,0,0,0,0,0,0,0,0,0,0,0
61128,12/31/2020 0:00:00,15498,0,0,322804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53161717,0,0,0,0,0,0,0,0,,0,59071334,0,0,0,0,0,0,0,0,0,0,0
61135,12/31/2020 0:00:00,15504,0,0,929741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97798591,0,0,0,0,0,0,0,0,,0,106445206,0,0,0,0,0,0,0,0,0,0,0
61136,12/31/2020 0:00:00,15505,3829000,0,224651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091000,1942000,796000,0,0,3829000,149466,0,0,0,0,0,0,0,0,0,0,0,0,12066546,0,0,0,0,0,0,0,0,,0,16066500,0,0,0,0,0,0,0,0,0,0,0
61150,12/31/2020 0:00:00,15517,0,0,788888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29050061,0,0,0,0,0,0,0,0,,0,31670089,0,0,0,0,0,0,0,0,0,0,0
61152,12/31/2020 0:00:00,15518,0,0,408166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98082,0,0,0,0,0,0,0,0,0,0,0,0,21425330,0,0,0,0,0,0,0,0,,0,23420972,0,0,0,0,0,0,0,0,0,0,0
61157,12/31/2020 0:00:00,15521,0,0,328925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56923263,0,0,0,0,0,0,0,0,,0,66261167,0,0,0,0,0,0,0,0,0,0,0
61159,12/31/2020 0:00:00,15523,0,16631011,10226229,0,0,0,0,0,0,0,214912,2571154,2786066,0,0,0,0,0,0,4781197,47449561,39777381,4253740,284465,96546344,0,0,0,0,0,0,1521303,1783851,0,0,0,0,0,0,10849,74076,0,0,0,497867814,106,4458047,44580470,0,0,0,106,4458047,,0,541417582,0,0,0,0,0,0,0,0,0,0,0
61160,12/31/2020 0:00:00,15524,0,0,3153344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258178,8627875,4726889,3580037,0,20192979,0,0,0,0,0,0,252896,261964,0,0,0,0,0,0,0,0,0,0,0,210918988,0,0,0,0,0,0,0,0,,0,239539933,0,0,0,0,0,0,0,0,0,0,0
61165,12/31/2020 0:00:00,15529,0,0,69694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20952689,0,0,0,0,0,0,0,0,,0,23662983,0,0,0,0,0,0,0,0,0,0,0
61170,12/31/2020 0:00:00,15534,0,86640648,3301368,45500,0,0,0,8422003,4594145,4557319,5136406,0,22709873,0,0,0,0,0,0,5623171,192484976,141001175,22398983,4677188,366185493,0,0,0,0,0,0,1825625,4368830,1794430,0,0,0,0,0,0,1208539,0,0,0,1073464622,28,807933,0,0,0,0,28,807933,,0,1233287162,0,0,0,0,0,0,0,0,0,0,0
61179,12/31/2020 0:00:00,15543,55335,0,121539,21398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989440,0,0,511757,0,1501197,55335,0,0,0,0,55335,0,-6879,0,0,0,0,0,0,0,0,0,0,0,17971699,0,0,0,0,0,0,0,0,,0,21305727,0,0,0,0,0,0,0,0,0,0,0
61184,12/31/2020 0:00:00,15548,0,0,399563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4690746,13286501,7961539,0,0,25938786,0,0,0,0,0,0,548767,191605,0,0,0,0,0,0,0,0,0,0,0,96211722,40,1621042,0,0,0,0,40,1621042,,0,105231207,0,0,0,0,0,0,0,0,0,0,0
61185,12/31/2020 0:00:00,15549,0,0,6822059,1200894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283784,5918950,413126,0,0,6615860,0,0,0,0,0,0,1077911,184757,0,0,0,0,0,0,0,0,0,0,0,470349809,0,0,0,0,0,0,0,0,,0,530250449,0,0,0,0,0,0,0,0,0,0,0
61186,12/31/2020 0:00:00,15550,0,0,2822767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5455758,1033562,0,126744,94389,6710453,0,0,0,0,0,0,598227,-13088,0,0,0,0,0,0,0,127681,0,0,0,203379634,5,129700,129700,0,0,0,5,129700,,0,222766975,0,0,0,0,0,0,0,0,0,0,0
61189,12/31/2020 0:00:00,15553,0,5907,572845,16341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382731,1482147,0,1990455,0,5855333,0,0,0,0,0,0,369028,78967,0,0,0,0,0,0,0,0,0,0,0,129102488,4,263377,0,0,0,0,4,263377,,0,140623532,0,0,0,0,0,0,0,0,0,0,0
61209,12/31/2020 0:00:00,15572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61191975,0,0,0,0,0,0,0,0,,0,69903300,0,0,0,0,0,0,0,0,0,0,0
61219,12/31/2020 0:00:00,15582,0,0,2353628,302003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985083,10910683,4870453,0,0,18766219,0,0,0,0,0,0,119663,-41852,0,0,0,0,0,0,0,0,0,0,0,209021941,0,0,0,0,0,0,0,0,,0,232510221,0,0,0,0,0,0,0,0,0,0,0
61220,12/31/2020 0:00:00,15583,300000,0,691337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,300000,8083,0,0,0,0,0,0,0,0,0,0,0,0,49747979,0,0,0,0,0,0,0,0,,0,54765122,0,0,0,0,0,0,0,0,0,0,0
61230,12/31/2020 0:00:00,15591,2250052,0,252506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500052,750000,1000000,0,0,2250052,24277,0,0,0,0,0,0,0,0,0,0,0,0,44107868,0,0,0,0,0,0,0,0,,0,54065954,0,0,0,0,0,0,0,0,0,0,0
61231,12/31/2020 0:00:00,15592,0,0,5857030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7883608,11324913,7994780,0,0,27203301,0,0,0,0,0,0,1549188,334127,0,0,0,0,0,0,0,0,0,0,0,345399751,35,943445,0,0,0,0,20,522870,,0,397746820,0,0,0,0,0,0,0,0,0,0,0
61232,12/31/2020 0:00:00,15593,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3661050,0,0,0,0,0,0,0,0,,0,4136729,0,0,0,0,0,0,0,0,0,0,0
61233,12/31/2020 0:00:00,15594,0,0,142593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981876,3196222,1423128,0,0,6601226,0,0,0,0,0,0,0,141401,0,0,0,0,0,0,0,0,0,0,0,12700297,0,0,0,0,0,0,0,0,,0,14097889,0,0,0,0,0,0,0,0,0,0,0
61239,12/31/2020 0:00:00,15599,0,156338,1769166,0,0,0,0,652875,2478126,0,472250,0,3603251,0,0,0,0,0,0,5032753,8335027,4036020,760853,0,18164653,0,0,0,0,0,0,500699,346463,138271,0,0,0,0,0,0,0,0,0,0,79202744,0,0,0,0,0,0,0,0,,0,93874059,0,0,0,0,0,0,0,0,0,0,0
61256,12/31/2020 0:00:00,15614,0,25717014,3095152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458195,8092353,3956901,8426534,3611875,26545858,0,0,0,0,0,0,735925,273424,0,0,0,0,0,0,0,0,0,0,0,151230509,0,0,0,0,0,0,0,0,,0,162953186,0,0,0,0,0,0,0,0,0,0,0
61257,12/31/2020 0:00:00,15615,0,2222594,1754411,215690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550840,2256733,1529794,0,0,4337367,0,0,0,0,0,0,268087,102416,0,0,0,0,0,0,0,0,0,0,0,55849347,12,195052,195052,0,0,0,12,195052,,0,64225268,0,0,0,0,0,0,0,0,0,0,0
61260,12/31/2020 0:00:00,15618,0,3027792,1184005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7428169,503166,0,0,7931335,0,0,0,0,0,0,0,284218,0,0,0,0,0,0,0,0,0,0,0,71461501,0,0,0,0,0,0,0,0,,0,85570860,0,0,0,0,0,0,0,0,0,0,0
61261,12/31/2020 0:00:00,15619,5530000,0,111636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541000,3119000,870000,0,0,5530000,0,0,0,0,0,0,0,0,0,0,0,0,0,14474474,0,0,0,0,0,0,0,0,,0,15399744,0,0,0,0,0,0,0,0,0,0,0
61262,12/31/2020 0:00:00,15620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339793,0,0,0,0,0,0,0,0,,0,2891321,0,0,0,0,0,0,0,0,0,0,0
61265,12/31/2020 0:00:00,15623,0,169275,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855642,0,0,0,0,0,0,0,0,,0,1050818,0,0,0,0,0,0,0,0,0,0,0
61267,12/31/2020 0:00:00,15625,0,0,36957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186295,0,0,0,0,0,0,0,0,0,0,0,0,10181078,0,0,0,0,0,0,0,0,,0,11208846,0,0,0,0,0,0,0,0,0,0,0
61268,12/31/2020 0:00:00,15626,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326455,0,0,0,0,0,0,0,0,,0,2498617,0,0,0,0,0,0,0,0,0,0,0
61277,12/31/2020 0:00:00,15634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490690,0,0,0,0,0,0,0,0,,0,5299562,0,0,0,0,0,0,0,0,0,0,0
61280,12/31/2020 0:00:00,15636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852531,0,0,0,0,0,0,0,0,,0,953592,0,0,0,0,0,0,0,0,0,0,0
