"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_NW0001","ACCT_NW0002","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
64578,3/31/2020 0:00:00,18806,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7081996,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64593,3/31/2020 0:00:00,18821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782033,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64594,3/31/2020 0:00:00,18822,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220333,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64598,3/31/2020 0:00:00,18826,6773896,0,6811763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5811694,6670242,9167835,20184787,0,41834558,3587000,2689326,249000,248570,0,6773896,1050203,593302,0,0,0,0,0,0,0,0,0,306283893,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64603,3/31/2020 0:00:00,18831,0,0,306054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37826,0,0,0,0,0,0,0,0,0,0,14202801,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64606,3/31/2020 0:00:00,18834,47078990,0,1018938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28327789,50112678,38912607,17964959,12514015,147832048,21901000,21209990,3968000,0,0,47078990,0,3453423,0,0,0,0,0,0,0,3141,0,279697980,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64621,3/31/2020 0:00:00,18849,0,0,759348,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15849888,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64644,3/31/2020 0:00:00,18872,0,0,36813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6457685,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64645,3/31/2020 0:00:00,18873,680000,0,80543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440000,240000,0,0,0,680000,0,0,0,0,0,0,0,0,0,0,0,4258227,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64655,3/31/2020 0:00:00,18883,12936000,674045,1192238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3853000,5080000,3853000,150000,0,12936000,313427,0,0,0,0,0,0,0,0,0,0,69738501,0,0,0,42,118357,115061,,0,0,0,0,0,0,0,0,0,0,0,0
64660,3/31/2020 0:00:00,18888,0,0,111007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25729143,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64688,3/31/2020 0:00:00,18916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360495,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64690,3/31/2020 0:00:00,18918,0,0,970308,27696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22022354,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64691,3/31/2020 0:00:00,18919,0,0,1396373,-160093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29946055,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64703,3/31/2020 0:00:00,18931,1000000,0,184065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,40580512,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64706,3/31/2020 0:00:00,18934,2976000,99740,761849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240000,992000,744000,0,0,2976000,0,0,0,0,0,0,0,0,0,0,0,58864053,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64708,3/31/2020 0:00:00,18936,0,0,43236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14739716,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64709,3/31/2020 0:00:00,18937,0,0,6734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071313,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64718,3/31/2020 0:00:00,18946,0,0,47360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8539640,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64723,3/31/2020 0:00:00,18951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937006,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64731,3/31/2020 0:00:00,18959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714888,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64746,3/31/2020 0:00:00,18974,0,0,126607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5467217,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64755,3/31/2020 0:00:00,18983,0,0,157332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11596388,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64759,3/31/2020 0:00:00,18987,19285587,100173907,7015714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,726,3031484,15398733,855370,0,0,19285587,0,0,0,0,0,0,0,0,0,0,0,657137538,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64762,3/31/2020 0:00:00,18990,49461,0,13368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49461,0,0,0,49461,0,0,0,0,0,0,0,0,0,0,0,11555944,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64766,3/31/2020 0:00:00,18994,1010692,0,1839054,986160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859700,60980,90012,0,0,1010692,0,0,0,0,0,0,0,0,0,0,0,109442956,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64774,3/31/2020 0:00:00,19002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539414,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64777,3/31/2020 0:00:00,19005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231180,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64778,3/31/2020 0:00:00,19006,0,133460985,14869813,5976470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20792114,20304621,5818598,5046462,2919838,54881633,0,0,0,0,0,0,9327249,351154,0,0,0,0,0,0,0,0,0,2533082304,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64782,3/31/2020 0:00:00,19010,0,0,132373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5752404,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64790,3/31/2020 0:00:00,19018,1988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498000,1243000,247000,0,0,1988000,0,0,0,0,0,0,0,0,0,0,0,3214366,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64825,3/31/2020 0:00:00,19053,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754757,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64826,3/31/2020 0:00:00,19054,0,0,238620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23160867,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64833,3/31/2020 0:00:00,19061,7123000,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509000,4129000,1485000,0,0,7123000,0,0,0,0,0,0,0,0,0,0,0,25877804,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64834,3/31/2020 0:00:00,19062,280065,13658280,0,69122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24217,212651,43197,0,0,280065,0,0,0,0,0,0,0,0,0,0,0,125272924,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64835,3/31/2020 0:00:00,19063,3224000,0,636189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66450785,4047095,5762874,0,6871459,83132213,1984000,1240000,0,0,0,3224000,0,-1562354,0,0,0,0,0,0,-2612,0,0,191577109,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64850,3/31/2020 0:00:00,19078,0,326982,700667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37633,122787,0,109670,0,270090,0,0,0,0,0,0,0,-2691,0,0,0,0,0,0,0,0,0,35718901,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64852,3/31/2020 0:00:00,19080,0,0,1092807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26660324,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64856,3/31/2020 0:00:00,19084,0,0,165935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9785198,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64857,3/31/2020 0:00:00,19085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229701,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64859,3/31/2020 0:00:00,19087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120984,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64868,3/31/2020 0:00:00,19096,1038000,0,1108333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55343,0,55343,198000,840000,0,0,0,1038000,0,141,0,0,0,0,0,0,-124,0,0,24090167,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64878,3/31/2020 0:00:00,19106,0,0,685649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489861,104138,1359332,916978,0,2870309,0,0,0,0,0,0,0,29495,0,0,0,0,0,0,0,0,0,35236342,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64880,3/31/2020 0:00:00,19108,0,2045647,17725537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11481106,26899225,12641027,751427,0,51772785,0,0,0,0,0,0,3706733,484379,0,0,0,0,0,0,8158,0,0,1094784880,5,135939,67970,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64882,3/31/2020 0:00:00,19110,10683862,0,339081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4232938,4210907,2240017,0,0,10683862,0,0,0,0,0,0,0,0,0,0,0,31314640,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64883,3/31/2020 0:00:00,19111,0,0,122340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27965419,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64884,3/31/2020 0:00:00,19112,0,0,341301,128443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887503,6750610,7970133,0,0,18608246,0,0,0,0,0,0,3235,366492,0,0,0,0,0,0,0,0,0,126741292,0,0,0,47,709460,688176,,0,0,0,0,0,0,0,0,0,0,0,0
64886,3/31/2020 0:00:00,19114,0,0,2515621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118202973,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64892,3/31/2020 0:00:00,19120,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293596,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64893,3/31/2020 0:00:00,19121,0,9614844,792532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67935355,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64896,3/31/2020 0:00:00,19124,0,2963571,119187,22746,0,0,0,10390305,0,0,363789,3852164,14606258,0,0,0,0,0,0,231290157,342569927,192345189,81803742,5723366,853732381,0,0,0,0,0,0,983538,16089326,-1483922,0,0,0,0,0,88715,206972,0,1076197319,0,0,0,162,592380,592380,,0,0,0,0,0,0,0,0,0,0,0,0
64913,3/31/2020 0:00:00,19141,0,15597256,721824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123328,5784069,4291280,0,0,12198677,0,0,0,0,0,0,302673,171967,0,0,0,0,0,0,208,0,0,286666858,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64917,3/31/2020 0:00:00,19145,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,4210629,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64920,3/31/2020 0:00:00,19148,0,0,1481365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6447,777004,661881,0,0,1445332,0,0,0,0,0,0,0,9324,0,0,0,0,0,0,0,0,0,127437922,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64932,3/31/2020 0:00:00,19160,22324812,0,3605866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5867000,11988000,4469812,0,0,22324812,0,0,0,0,0,0,0,0,0,0,0,155062880,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64938,3/31/2020 0:00:00,19166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571928,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64939,3/31/2020 0:00:00,19167,0,0,491134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9304048,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64942,3/31/2020 0:00:00,19170,10958000,0,1361255,0,0,0,0,0,0,0,1056292,0,1056292,0,0,0,0,0,0,0,0,0,0,0,0,1490000,4525000,3949000,994000,0,10958000,0,411581,0,0,0,0,0,0,0,0,0,83293563,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64943,3/31/2020 0:00:00,19171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289896,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64948,3/31/2020 0:00:00,19176,0,0,287317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14591731,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64959,3/31/2020 0:00:00,19187,0,0,105330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7365804,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64967,3/31/2020 0:00:00,19195,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899614,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64970,3/31/2020 0:00:00,19198,0,535615,4870728,426981,0,0,0,22709190,0,0,0,501100,23210290,0,0,0,0,0,0,8078257,13557455,6116530,1000060,0,28752302,0,0,0,0,0,0,1324638,470745,4323,0,0,0,0,0,0,0,0,389129139,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64979,3/31/2020 0:00:00,19207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785569,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64986,3/31/2020 0:00:00,19214,0,0,258280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133405,0,0,0,0,133405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16251109,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64991,3/31/2020 0:00:00,19219,0,1191304,338329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9018869,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
64999,3/31/2020 0:00:00,19227,0,0,121091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496590,0,0,0,496590,0,0,0,0,0,0,0,-3410,0,0,0,0,0,0,0,0,0,8791806,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65003,3/31/2020 0:00:00,19231,0,0,1099432,0,0,0,0,2238827,0,0,0,0,2238827,0,0,0,0,0,0,1983008,4402353,2614942,1813597,0,10813900,0,0,0,0,0,0,131854,75493,-277479,0,0,0,0,0,-4582,0,0,76425310,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65013,3/31/2020 0:00:00,19241,3400796,0,1691440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,650000,1525000,275796,3400796,0,0,0,0,0,0,0,0,0,0,0,78168374,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65032,3/31/2020 0:00:00,19260,0,14064199,3685740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298231,48527184,81960597,6067881,0,138853893,0,0,0,0,0,0,0,3038097,0,0,0,0,0,0,0,5917,0,505454826,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65039,3/31/2020 0:00:00,19267,0,270227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4864959,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65040,3/31/2020 0:00:00,19268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049402,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65046,3/31/2020 0:00:00,19274,0,0,305217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706528,0,0,0,706528,0,0,0,0,0,0,0,18358,0,0,0,0,0,0,725,0,0,20285930,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65059,3/31/2020 0:00:00,19287,0,0,740929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740460,9329273,2633671,0,0,15703404,0,0,0,0,0,0,0,239277,0,0,0,0,0,0,0,0,0,63531482,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65062,3/31/2020 0:00:00,19290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268952,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65063,3/31/2020 0:00:00,19291,308816,10394451,1068138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56135,252681,0,0,0,308816,0,0,0,0,0,0,0,0,0,0,0,156989803,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65071,3/31/2020 0:00:00,19299,7870000,0,250235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650000,4820000,400000,0,0,7870000,0,0,0,0,0,0,0,0,0,0,0,18962506,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65078,3/31/2020 0:00:00,19306,7196630,0,4797946,0,0,0,0,678094,0,0,3904940,5018984,9602018,0,0,0,0,0,0,0,0,0,0,0,0,2000000,5684,0,2292367,2898579,7196630,1150623,0,-1327587,0,0,0,0,0,0,0,0,505502809,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65082,3/31/2020 0:00:00,19310,462370,3061853,2550869,305490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831051,7836322,2727585,0,0,14394958,462370,0,0,0,0,462370,111089,203585,0,0,0,0,0,0,0,0,0,140709974,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65085,3/31/2020 0:00:00,19313,0,0,94095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5885635,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65088,3/31/2020 0:00:00,19316,0,0,3721874,895238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426726,0,0,0,1426726,0,0,0,0,0,0,163856,30692,0,0,0,0,0,0,0,0,0,284560086,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65090,3/31/2020 0:00:00,19318,0,509729,187141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9055502,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65091,3/31/2020 0:00:00,19319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502480,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65111,3/31/2020 0:00:00,19339,0,0,46728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15197,0,0,0,0,0,0,0,0,0,0,5199163,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65113,3/31/2020 0:00:00,19341,0,0,535993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022863,6857143,1783371,1728820,0,14392197,0,0,0,0,0,0,0,192627,0,0,0,0,0,0,0,0,0,39451531,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65136,3/31/2020 0:00:00,19364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581366,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65138,3/31/2020 0:00:00,19366,0,11407032,279726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87285808,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
65150,3/31/2020 0:00:00,19378,248617,0,447496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412351,0,412351,0,0,0,0,248617,248617,199974,0,0,0,0,0,0,0,0,0,0,65046202,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
