"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
60148,9/30/2021 0:00:00,14622,59211754,0,1814840,1384825,0,0,0,0,0,0,0,1091230,1091230,0,0,0,0,0,0,0,0,0,0,0,0,7440000,18104000,28002079,5665675,0,59211754,473459,0,0,0,0,0,0,0,0,0,0,0,0,248894391,0,0,0,0,0,0,0,0,,0,270142005,0,0,0,0,0,0,0,0,0,0,0,2484258,0,0,0,0,0,0,0,0,0
60149,9/30/2021 0:00:00,14623,2000000,0,712380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,28028580,0,0,0,0,0,0,0,0,,0,33519138,0,0,0,0,0,0,0,0,0,0,0,3733,0,0,0,0,0,0,0,0,0
60151,9/30/2021 0:00:00,14625,0,0,996832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487,0,0,0,0,0,0,0,0,0,0,0,0,45412136,0,0,0,0,0,0,0,0,,0,52659448,0,0,0,0,0,0,0,0,0,0,0,227666,0,0,0,0,0,0,0,0,0
60153,9/30/2021 0:00:00,14627,177547795,731563858,131896987,4069748,0,0,0,301049896,0,0,0,0,301049896,0,0,0,0,0,0,105946613,203987624,319183049,115823595,0,744940881,84650725,64359246,28537824,0,0,177547795,8151500,-3658811,0,0,0,0,0,0,0,0,0,0,0,3959133280,0,0,0,0,0,0,0,0,,0,4236146734,0,0,0,0,0,0,0,0,0,0,0,46682513,0,-106161,0,0,0,0,0,0,0
60160,9/30/2021 0:00:00,14632,0,47330600,3518440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33401638,17789085,25969001,34321685,0,111481409,0,0,0,0,0,0,1410694,-841882,0,0,0,0,0,0,0,0,0,0,0,406229594,13,132459,132459,0,0,0,13,132459,,0,440954264,0,0,0,0,0,0,0,0,0,0,0,3419659,0,0,0,0,0,0,0,0,0
60164,9/30/2021 0:00:00,14636,0,0,721257,242165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94928313,0,0,0,0,0,0,0,0,,0,105483646,0,0,0,0,0,0,0,0,0,0,0,256954,0,0,0,0,0,0,0,0,0
60165,9/30/2021 0:00:00,14637,0,0,591883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31089347,0,0,0,0,0,0,0,0,,0,33906568,0,0,0,0,0,0,0,0,0,0,0,269098,0,0,0,0,0,0,0,0,0
60167,9/30/2021 0:00:00,14639,0,0,131262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19144,0,0,0,0,0,0,0,0,0,0,0,0,16495670,0,0,0,0,0,0,0,0,,0,19576402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60175,9/30/2021 0:00:00,14647,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5472,0,0,0,0,0,0,0,0,0,0,0,0,18130928,0,0,0,0,0,0,0,0,,0,20908894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60184,9/30/2021 0:00:00,14656,2060298,0,104351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435170,368825,1256303,0,0,2060298,0,0,0,0,0,0,0,0,0,0,0,0,0,11662092,0,0,0,0,0,0,0,0,,0,12953728,0,0,0,0,0,0,0,0,0,0,0,23302,0,0,0,0,0,0,0,0,0
60186,9/30/2021 0:00:00,14658,0,0,747754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86746,0,0,0,0,0,0,0,0,0,0,0,0,46841575,0,0,0,0,0,0,0,0,,0,53413209,0,0,0,0,0,0,0,0,0,0,0,285557,0,0,0,0,0,0,0,0,0
60189,9/30/2021 0:00:00,14661,18385869,7794842,2457476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492429,3145440,11748000,2000000,0,18385869,1524,0,0,0,0,0,0,0,0,0,0,0,0,132785701,5,56464,56464,0,0,0,5,56464,,0,145581765,0,0,0,0,0,0,0,0,0,0,0,711489,0,0,0,0,0,78,2156970,0,0
60190,9/30/2021 0:00:00,14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907290,0,0,0,0,0,0,0,0,,0,5018179,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0
60198,9/30/2021 0:00:00,14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8087805,0,0,0,0,0,0,0,0,,0,9284588,0,0,0,0,0,0,0,0,0,0,0,62333,0,0,0,0,0,0,0,0,0
60201,9/30/2021 0:00:00,14671,0,0,222864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20257765,0,0,0,0,0,0,0,0,,0,22296290,0,0,0,0,0,0,0,0,0,0,0,90841,9,0,0,0,0,0,0,0,0
60205,9/30/2021 0:00:00,14675,248000,25508584,4304371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18312556,15299026,28088802,33635246,0,95335630,0,248000,0,0,0,248000,91589,-105515,0,0,0,0,0,0,0,0,0,0,0,309921476,0,0,0,0,0,0,0,0,,0,336106219,0,0,0,0,0,0,0,0,0,0,0,2849651,0,166751,0,0,0,0,0,0,0
60207,9/30/2021 0:00:00,14677,0,24534075,635804,207958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19022,61933,9440485,3012295,0,12533735,0,0,0,0,0,0,0,-73192,0,0,0,0,0,0,0,0,0,0,0,138049964,0,0,0,0,0,0,0,0,,0,152055412,0,0,0,0,0,0,0,0,0,0,0,855075,0,0,0,0,0,0,0,0,0
60212,9/30/2021 0:00:00,14681,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11608784,0,0,0,0,0,0,0,0,,0,13069736,0,0,0,0,0,0,0,0,0,0,0,75653,0,0,0,0,0,0,0,0,0
60213,9/30/2021 0:00:00,14682,0,0,549383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14346012,0,0,0,0,0,0,0,0,,0,15970126,0,0,0,0,0,0,0,0,0,0,0,144737,0,0,0,0,0,0,0,0,0
60215,9/30/2021 0:00:00,14684,0,0,1907762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119828,0,0,0,119828,0,0,0,0,0,0,626237,4823,0,0,0,0,0,0,0,0,0,0,0,64723134,0,0,0,0,0,0,0,0,,0,69262716,0,0,0,0,0,0,0,0,0,0,0,39782,0,0,0,0,0,0,0,0,0
60216,9/30/2021 0:00:00,14685,18649043,46695823,7762373,2599638,0,0,0,69925847,0,0,0,0,69925847,0,0,0,0,0,0,24745278,0,49589804,22980396,2296321,99611799,9405125,9243918,0,0,0,18649043,2255213,-353856,0,0,0,0,0,0,0,0,0,0,0,936412495,158,5715587,5715587,0,0,0,158,5715587,,0,1045247641,16878949,15390392,0,0,0,0,0,0,0,0,0,6879820,0,-74153,430860,0,0,0,0,0,0
60221,9/30/2021 0:00:00,14689,0,356540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426,0,0,0,0,0,0,0,0,0,0,0,0,775493,0,0,0,0,0,0,0,0,,0,1143552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60238,9/30/2021 0:00:00,14704,0,31633335,3426318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31405468,44897967,43546853,21294782,1456028,142601098,0,0,0,0,0,0,1276484,1033218,0,0,0,0,0,0,0,0,0,0,0,966637335,79,1501855,1501855,0,0,0,79,1501855,,0,1065156701,0,0,0,0,0,0,0,0,0,0,0,10859234,0,0,207978,0,0,34,31085745,0,0
60239,9/30/2021 0:00:00,14705,0,8000000,3700306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014130,37125288,69093718,0,0,108233136,0,0,0,0,0,0,879019,-273765,0,0,0,0,0,0,0,0,0,0,0,384649988,0,0,0,0,0,0,0,0,,0,441664302,0,0,0,0,0,0,0,0,0,0,0,3440095,0,0,1621,0,0,0,0,0,0
60242,9/30/2021 0:00:00,14708,0,7200936,599451,57607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740957,3236707,4336716,816941,0,9131321,0,0,0,0,0,0,0,277707,0,0,0,0,0,0,0,0,0,0,0,52841495,0,0,0,0,0,0,0,0,,0,57998639,0,0,0,0,0,0,0,0,0,0,0,146552,0,0,13081,0,0,0,0,0,0
60247,9/30/2021 0:00:00,14712,0,0,287179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15691527,0,0,0,0,0,0,0,0,,0,16863166,0,0,0,0,0,0,0,0,0,0,0,33232,0,0,0,0,0,0,0,0,0
60251,9/30/2021 0:00:00,14716,0,0,1336297,0,0,0,0,0,0,0,0,173549,173549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128541,0,0,0,0,0,0,0,0,0,0,0,0,41303542,0,0,0,0,0,0,0,0,,0,46615886,0,0,0,0,0,0,0,0,0,0,0,562395,0,3172,0,0,0,0,0,0,0
60255,9/30/2021 0:00:00,14720,0,124447377,6612622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64733000,46363456,109765717,140053125,0,360915298,0,0,0,0,0,0,5179125,-2671807,0,0,0,0,0,0,0,0,0,0,0,1036733765,70,1972578,1972578,0,0,0,70,1972578,,0,1154095939,0,0,0,0,0,0,0,0,0,0,0,8397503,0,0,51454,0,0,0,0,0,0
60261,9/30/2021 0:00:00,14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894574,0,0,0,0,0,0,0,0,,0,1322598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60263,9/30/2021 0:00:00,14727,8788000,0,450601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224000,3426000,2138000,0,0,8788000,0,0,0,0,0,0,0,0,0,0,0,0,0,43644656,0,0,0,0,0,0,0,0,,0,50012635,0,0,0,0,0,0,0,0,0,0,0,200308,0,0,0,0,0,0,0,0,0
60269,9/30/2021 0:00:00,14732,0,172689244,20806328,13890130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19697770,0,19697770,0,0,0,0,0,0,17513038,-184682,0,0,0,0,0,0,0,0,0,0,0,7148500454,3,49980,0,0,0,0,0,0,,0,7971947004,0,0,0,0,0,0,0,0,0,0,0,53505689,0,0,0,73938,404464668,0,0,0,0
60275,9/30/2021 0:00:00,14737,0,409277737,1563927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000236,0,0,0,19000236,0,0,0,0,0,0,3240573,819000,0,0,0,0,0,0,0,0,0,0,0,996346855,102,3783732,3783732,0,0,0,102,3783732,,0,1124855128,0,0,0,0,0,0,0,0,0,0,0,5200357,0,0,0,0,0,0,0,0,0
60279,9/30/2021 0:00:00,14740,0,1481661,3771805,-1085807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4759397,13207411,31191241,11696688,0,60854737,0,0,0,0,0,0,1864458,-61430,0,0,0,0,0,0,0,0,0,0,0,399235896,19,1179534,1179534,0,0,0,19,1179534,,0,443254098,0,0,0,0,0,0,0,0,0,0,0,3593426,0,0,85151,0,0,0,0,0,0
60283,9/30/2021 0:00:00,14744,0,0,159226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11178471,0,0,0,0,0,0,0,0,,0,12481725,0,0,0,0,0,0,0,0,0,0,0,85631,0,0,0,0,0,0,0,0,0
60293,9/30/2021 0:00:00,14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5566270,0,0,0,0,0,0,0,0,,0,6221593,0,0,0,0,0,0,0,0,0,0,0,22090,0,0,0,0,0,0,0,0,0
60295,9/30/2021 0:00:00,14754,8453210,0,336445,27547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,4500000,1500000,1953210,8453210,67649,0,0,0,0,0,0,0,0,0,0,0,0,44790708,0,0,0,0,0,0,0,0,,0,52867398,0,0,0,0,0,0,0,0,0,0,0,222945,0,0,0,0,0,0,0,0,0
60299,9/30/2021 0:00:00,14758,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7596563,0,0,0,0,0,0,0,0,,0,8418708,0,0,0,0,0,0,0,0,0,0,0,31685,0,0,0,0,0,0,0,0,0
60302,9/30/2021 0:00:00,14759,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10826635,0,0,0,0,0,0,0,0,,0,12962355,0,0,0,0,0,0,0,0,0,0,0,75691,0,0,0,0,0,0,0,0,0
60304,9/30/2021 0:00:00,14761,0,0,349981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17818040,0,0,0,0,0,0,0,0,,0,19885115,0,0,0,0,0,0,0,0,0,0,0,70099,0,0,0,0,0,12233,195720,0,0
60307,9/30/2021 0:00:00,14764,0,0,523730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19118284,0,0,0,0,0,0,0,0,,0,21111260,0,0,0,0,0,0,0,0,0,0,0,83089,0,0,0,0,0,0,0,0,0
60325,9/30/2021 0:00:00,14781,0,0,862536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50127853,0,0,0,0,0,0,0,0,,0,56665081,0,0,0,0,0,0,0,0,0,0,0,533976,0,0,0,0,0,0,0,0,0
60327,9/30/2021 0:00:00,14783,5480000,0,828434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,2250000,2130000,5480000,30212,0,0,0,0,0,0,0,0,0,0,0,0,30553606,0,0,0,0,0,0,0,0,,0,35029588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60335,9/30/2021 0:00:00,14789,0,0,1236141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11009930,1033400,0,12043330,0,0,0,0,0,0,17706,-36972,0,0,0,0,0,0,0,0,0,0,0,74405904,0,0,0,0,0,0,0,0,,0,81803819,0,0,0,0,0,0,0,0,0,0,0,213072,0,11049,0,0,0,0,0,0,0
60337,9/30/2021 0:00:00,14790,0,17190570,24283137,6184288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23660853,49065088,63331672,12205745,0,148263358,0,0,0,0,0,0,8344099,450739,0,0,0,0,0,0,0,0,0,0,0,1671442972,72,5689833,5493970,0,0,0,69,5630918,,0,1827700271,0,0,0,0,0,0,0,0,0,0,0,18232329,0,0,27342,0,0,0,0,0,0
60345,9/30/2021 0:00:00,14798,7250000,0,1781647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,5500000,0,0,7250000,176075,0,0,0,0,0,0,0,0,0,0,0,0,119122504,0,0,0,0,0,0,0,0,,0,136075122,0,0,0,0,0,0,0,0,0,0,0,562857,0,0,0,0,0,0,0,0,0
60346,9/30/2021 0:00:00,14799,10294000,45544,1844475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304969,1043740,2921806,0,0,4270515,1678000,4017000,4599000,0,0,10294000,109120,6293,0,0,0,0,0,0,0,0,0,0,0,67510635,0,0,0,0,0,0,0,0,,0,73915108,0,0,0,0,0,0,0,0,0,0,0,676215,0,0,0,0,0,0,0,0,0
60363,9/30/2021 0:00:00,14812,0,50000,2745700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40078358,25080525,38075261,3924837,0,107158981,0,0,0,0,0,0,131916,-850527,0,0,0,0,0,0,0,0,0,0,0,232042436,0,0,0,0,0,0,0,0,,0,250669542,0,0,0,0,0,0,0,0,0,0,0,463786,0,0,0,0,0,0,0,0,0
60369,9/30/2021 0:00:00,14817,11624000,0,315768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881000,3435000,4058000,1250000,0,11624000,30539,0,0,0,0,0,0,0,0,0,0,0,0,58262924,0,0,0,0,0,0,0,0,,0,66398266,0,0,0,0,0,0,0,0,0,0,0,215338,0,0,0,0,0,0,0,0,0
60377,9/30/2021 0:00:00,14824,623580,17985005,711969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846797,3541069,3416529,10427588,1568223,21800206,623580,0,0,0,0,623580,0,-315464,0,0,0,0,0,0,0,0,0,0,0,100329332,0,0,0,0,0,0,0,0,,0,117746138,0,0,0,0,0,0,0,0,0,0,0,966454,0,0,0,0,0,0,0,0,0
60378,9/30/2021 0:00:00,14825,5025000,0,488603,23357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087000,2440000,498000,0,0,5025000,1477,0,0,0,0,0,0,0,0,0,0,0,0,47650261,0,0,0,0,0,0,0,0,,0,55089246,0,0,0,0,0,0,0,0,0,0,0,173306,0,0,0,0,0,0,0,0,0
60383,9/30/2021 0:00:00,14830,21776903,0,1950508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,16500000,1500000,776903,21776903,0,0,0,0,0,0,0,0,0,0,0,0,0,120374103,0,0,0,0,0,0,0,0,,0,129401150,0,0,0,0,0,0,0,0,0,0,0,1218197,0,0,0,0,0,0,0,0,0
60388,9/30/2021 0:00:00,14835,0,0,259924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22894365,0,0,0,0,0,0,0,0,,0,25305733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60389,9/30/2021 0:00:00,14836,2100000,4500000,483321,74343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,1500000,0,0,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,20597684,0,0,0,0,0,0,0,0,,0,22283406,0,0,0,0,0,0,0,0,0,0,0,77351,0,0,16304,0,0,0,0,0,0
60390,9/30/2021 0:00:00,14837,0,0,390565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18404017,0,0,0,0,0,0,0,0,,0,22475103,0,0,0,0,0,0,0,0,0,0,0,160667,0,0,0,0,0,0,0,0,0
60392,9/30/2021 0:00:00,14839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16518839,0,0,0,0,0,0,0,0,,0,18730410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60396,9/30/2021 0:00:00,14843,0,0,4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45991,0,0,0,0,0,0,0,0,0,0,0,0,5409886,0,0,0,0,0,0,0,0,,0,6677167,0,0,0,0,0,0,0,0,0,0,0,23956,0,0,0,0,0,0,0,0,0
60400,9/30/2021 0:00:00,14847,4353080,554181,19585693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661511,21242180,12965022,40201164,5059671,81129548,642450,1035760,1615251,1059619,0,4353080,526983,-76960,0,0,0,0,0,0,0,0,0,0,0,348903993,0,0,0,34,13081281,12791347,0,0,,0,395573387,0,0,0,0,0,0,0,0,0,0,0,199447,0,0,15680,0,0,0,0,0,0
60406,9/30/2021 0:00:00,14852,0,8000000,2482599,332982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10317743,18831936,10479983,25148609,1007682,65785953,0,0,0,0,0,0,453687,-16253,0,0,0,0,0,0,0,0,0,0,0,252496814,33,307306,307306,0,0,0,33,307306,,0,278706006,0,0,0,0,0,0,0,0,0,0,0,1095096,0,0,0,0,0,0,0,0,0
60408,9/30/2021 0:00:00,14854,6932000,0,704677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977775,1224776,0,0,0,4202551,3210000,2472000,1250000,0,0,6932000,363060,-22450,0,0,0,0,0,0,0,0,0,0,0,109917772,0,0,0,0,0,0,0,0,,0,130057716,0,0,0,0,0,0,0,0,0,0,0,475235,0,0,0,0,0,0,0,0,0
60409,9/30/2021 0:00:00,14855,0,0,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6259901,0,0,0,0,0,0,0,0,,0,7625704,0,0,0,0,0,0,0,0,0,0,0,27491,0,0,0,0,0,0,0,0,0
60413,9/30/2021 0:00:00,14859,0,0,684523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302468,0,0,0,0,0,0,0,0,0,0,0,0,20419823,5,83220,83220,0,0,0,5,83220,,0,22386170,0,0,0,0,0,0,0,0,0,0,0,215911,0,0,0,0,0,0,0,0,0
60423,9/30/2021 0:00:00,14868,0,942280,1591023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377052,7701168,12716628,18756847,0,43551695,0,0,0,0,0,0,0,77065,0,0,0,0,0,0,0,0,0,0,0,66225166,0,0,0,0,0,0,0,0,,0,73999300,0,0,0,0,0,0,0,0,0,0,0,239313,0,0,0,0,0,0,0,0,0
60428,9/30/2021 0:00:00,14873,0,27049700,1737897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15517469,54217241,49683799,13538219,0,132956728,0,0,0,0,0,0,298541,814466,0,0,0,0,0,0,0,0,0,0,0,282467116,0,0,0,0,0,0,0,0,,0,319121505,0,0,0,0,0,0,0,0,0,0,0,2968057,0,0,53068,0,0,0,0,0,0
60429,9/30/2021 0:00:00,14874,0,0,91207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,1349,2020,0,0,0,0,0,0,39617,109,0,0,0,0,0,0,0,0,0,0,0,18004070,0,0,0,0,0,0,0,0,,0,21195198,0,0,0,0,0,0,0,0,0,0,0,60213,0,0,14478,0,0,0,0,0,0
60435,9/30/2021 0:00:00,14880,0,0,1123328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48360,0,0,0,0,0,0,0,0,0,0,0,0,120487029,0,0,0,0,0,0,0,0,,0,143099076,0,0,0,0,0,0,0,0,0,0,0,672781,0,0,0,0,0,0,0,0,0
60436,9/30/2021 0:00:00,14881,0,0,652414,356470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85601123,0,0,0,0,0,0,0,0,,0,95812973,0,0,0,0,0,0,0,0,0,0,0,681939,0,0,0,0,0,0,0,0,0
60438,9/30/2021 0:00:00,14883,0,126920291,7474448,5648865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26691683,68735391,143790837,6886293,0,246104204,0,0,0,0,0,0,1771713,-1519176,0,0,0,0,0,0,0,0,0,0,0,1587551705,139,3883878,3883878,0,0,0,139,3883878,,0,1738809016,6020410,5106247,0,0,0,0,0,0,0,0,0,15087109,0,0,104269,0,0,0,0,0,0
60457,9/30/2021 0:00:00,14898,147437389,16064713,1916396,0,0,0,0,8727674,0,0,0,0,8727674,0,0,0,0,0,0,0,0,0,0,0,0,8645181,57701690,81090518,0,0,147437389,266644,0,0,0,0,0,0,0,0,0,0,0,0,385932089,0,0,0,0,0,0,0,0,,0,427510101,0,0,0,0,0,0,0,0,0,0,0,1486459,0,212579,0,0,0,3,1718518,0,0
60463,9/30/2021 0:00:00,14903,0,170000000,4760284,784880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104515655,10878869,92596081,84896660,0,292887265,0,0,0,0,0,0,0,2415487,0,0,0,0,0,0,0,0,0,0,0,553315686,0,0,0,0,0,0,0,0,,0,634400184,0,0,0,0,0,0,0,0,0,0,0,2120598,0,0,752953,0,0,0,0,0,0
